index,unique_id,ds,Naive,Naive-lo-95,Naive-hi-95,HistoricAverage,HistoricAverage-lo-95,HistoricAverage-hi-95,WindowAverage,WindowAverage-lo-95,WindowAverage-hi-95,SeasonalNaive,SeasonalNaive-lo-95,SeasonalNaive-hi-95,ARIMA,ARIMA-lo-95,ARIMA-hi-95,SARIMA,SARIMA-lo-95,SARIMA-hi-95,HoltWinters,HoltWinters-lo-95,HoltWinters-hi-95,DynamicOptimizedTheta,DynamicOptimizedTheta-lo-95,DynamicOptimizedTheta-hi-95
20,IN_A06,2025-01-01,114367.0,59044.652,169689.34,86831.555,13616.609,160046.5,173708.0,116666.07,230749.92,173708.0,116666.07,230749.92,132237.81,87843.07,176632.55,132237.81,87843.07,176632.55,146935.3,101498.1,192372.5,141526.44,102767.734,187687.28
21,IN_A06,2025-04-01,114367.0,36129.383,192604.61,86831.555,13616.609,160046.5,124677.0,67635.07,181718.92,124677.0,67635.07,181718.92,134454.72,88657.76,180251.67,134454.72,88657.76,180251.67,137990.9,92553.7,183428.11,125703.266,86310.01,166871.8
22,IN_A06,2025-07-01,114367.0,18545.88,210188.12,86831.555,13616.609,160046.5,132962.0,75920.07,190003.92,132962.0,75920.07,190003.92,136671.62,89514.12,183829.14,136671.62,89514.12,183829.14,142758.72,97321.516,188195.92,134853.62,81400.94,179764.61
23,IN_A06,2025-10-01,114367.0,3722.3015,225011.7,86831.555,13616.609,160046.5,114367.0,57325.074,171408.92,114367.0,57325.074,171408.92,138888.53,90408.64,187368.42,138888.53,90408.64,187368.42,152743.58,107306.375,198180.8,147838.34,99089.055,196961.44
24,IN_A07,2025-01-01,23506.0,-6124.2266,53136.227,41419.332,10254.27,72584.4,33806.0,-4838.472,72450.47,33806.0,-4838.472,72450.47,32270.893,5760.857,58780.93,32270.893,5760.857,58780.93,33353.664,3593.2434,63114.082,34593.547,12708.186,60658.594
25,IN_A07,2025-04-01,23506.0,-18397.469,65409.47,41419.332,10254.27,72584.4,37795.0,-849.47205,76439.47,37795.0,-849.47205,76439.47,32270.893,2439.6387,62102.15,32270.893,2439.6387,62102.15,35062.32,2088.491,68036.15,34593.547,6166.4883,62703.113
26,IN_A07,2025-07-01,23506.0,-27815.057,74827.055,41419.332,10254.27,72584.4,40717.0,2072.5278,79361.47,40717.0,2072.5278,79361.47,32270.893,-547.1727,65088.957,32270.893,-547.1727,65088.957,31503.508,-4398.6147,67405.63,34593.547,-1161.3126,64501.598
27,IN_A07,2025-10-01,23506.0,-35754.453,82766.45,41419.332,10254.27,72584.4,23506.0,-15138.472,62150.473,23506.0,-15138.472,62150.473,32270.893,-3283.954,67825.74,32270.893,-3283.954,67825.74,36532.59,-2077.639,75142.82,34593.547,3795.5745,66727.54
28,IN_A09,2025-01-01,1809.0,1544.8352,2073.1648,1931.6666,1070.9019,2792.4314,2185.0,1689.854,2680.146,2185.0,1689.854,2680.146,1788.8134,1527.4159,2050.2107,1788.8134,1527.4159,2050.2107,1950.3478,1695.1901,2205.5054,1921.9479,1763.0841,2111.1519
29,IN_A09,2025-04-01,1809.0,1435.4146,2182.5854,1931.6666,1070.9019,2792.4314,2182.0,1686.854,2677.146,2182.0,1686.854,2677.146,1651.6841,1298.1757,2005.1926,1651.6841,1298.1757,2005.1926,1976.8964,1623.8135,2329.9795,1894.1821,1629.3013,2142.436
30,IN_A09,2025-07-01,1809.0,1351.4531,2266.5469,1931.6666,1070.9019,2792.4314,2100.0,1604.854,2595.146,2100.0,1604.854,2595.146,1565.053,1076.2579,2053.8481,1565.053,1076.2579,2053.8481,1985.3477,1556.1107,2414.5845,1906.4878,1558.2781,2215.4827
31,IN_A09,2025-10-01,1809.0,1280.6703,2337.3296,1931.6666,1070.9019,2792.4314,1809.0,1313.854,2304.146,1809.0,1313.854,2304.146,1456.6157,834.99976,2078.2317,1456.6157,834.99976,2078.2317,1912.258,1418.461,2406.0552,1853.1946,1502.7097,2200.4924
32,IN_A10,2025-01-01,169348.0,146498.98,192197.02,168824.14,108126.36,229521.92,195033.0,158936.1,231129.9,195033.0,158936.1,231129.9,169348.0,146498.95,192197.05,169348.0,146498.95,192197.05,176617.08,154248.83,198985.33,172131.28,161322.94,185003.83
33,IN_A10,2025-04-01,169348.0,137034.61,201661.39,168824.14,108126.36,229521.92,199167.0,163070.1,235263.9,199167.0,163070.1,235263.9,169348.0,137034.56,201661.44,169348.0,137034.56,201661.44,186221.55,157024.02,215419.1,175828.3,157050.6,193418.67
34,IN_A10,2025-07-01,169348.0,129772.35,208923.66,168824.14,108126.36,229521.92,193819.0,157722.1,229915.9,193819.0,157722.1,229915.9,169348.0,129772.29,208923.7,169348.0,129772.29,208923.7,183299.23,148589.34,218009.12,173523.94,149207.53,195063.03
35,IN_A10,2025-10-01,169348.0,123649.98,215046.03,168824.14,108126.36,229521.92,169348.0,133251.1,205444.9,169348.0,133251.1,205444.9,169348.0,123649.91,215046.1,169348.0,123649.91,215046.1,178228.64,138767.53,217689.73,169548.58,144905.66,194033.45
36,IN_A11,2025-01-01,41648.0,36923.637,46372.363,33644.555,19743.645,47545.465,46067.0,38426.74,53707.26,46067.0,38426.74,53707.26,41648.0,36923.633,46372.367,42644.527,38408.543,46880.508,43587.973,39402.78,47773.164,43021.516,39971.508,46654.023
37,IN_A11,2025-04-01,41648.0,34966.742,48329.258,33644.555,19743.645,47545.465,47053.0,39412.74,54693.26,47053.0,39412.74,54693.26,41648.0,34966.734,48329.266,43104.965,37114.38,49095.547,45835.305,40237.31,51433.3,44966.492,39614.83,49952.21
38,IN_A11,2025-07-01,41648.0,33465.164,49830.836,33644.555,19743.645,47545.465,44954.0,37313.74,52594.26,44954.0,37313.74,52594.26,41648.0,33465.152,49830.848,42124.78,34787.844,49461.72,44360.668,37640.285,51081.05,42511.633,35923.895,48319.49
39,IN_A11,2025-10-01,41648.0,32199.275,51096.727,33644.555,19743.645,47545.465,41648.0,34007.74,49288.26,41648.0,34007.74,49288.26,41648.0,32199.264,51096.74,40580.96,32108.996,49052.926,44384.31,36703.57,52065.05,42657.06,35847.285,49452.824
40,IN_A12,2025-01-01,11831.0,-4280.118,27942.12,17668.223,-617.54346,35953.99,15917.0,-13042.503,44876.504,15917.0,-13042.503,44876.504,14074.8,-605.7891,28755.389,14745.711,948.7898,28542.63,23968.434,4473.5938,43463.273,12697.674,-1244.6368,29302.701
41,IN_A12,2025-04-01,11831.0,-10953.5625,34615.562,17668.223,-617.54346,35953.99,12639.0,-16320.503,41598.504,12639.0,-16320.503,41598.504,15392.801,-1633.1062,32418.707,15712.872,-402.60495,31828.35,23251.83,3756.978,42746.68,12697.674,-10580.435,34549.65
42,IN_A12,2025-07-01,11831.0,-16074.275,39736.277,17668.223,-617.54346,35953.99,28710.0,-249.50336,57669.504,28710.0,-249.50336,57669.504,16166.989,-1596.4253,33930.402,7947.047,-8934.207,24828.3,25306.928,5812.0615,44801.793,12697.674,-17617.93,39176.895
43,IN_A12,2025-10-01,11831.0,-20391.236,44053.24,17668.223,-617.54346,35953.99,11831.0,-17128.504,40790.504,11831.0,-17128.504,40790.504,16621.746,-1389.1292,34632.62,17708.582,556.8222,34860.344,22448.906,2954.0247,41943.79,12697.674,-18377.838,44126.832
44,IN_A16,2025-01-01,1072.0,863.20197,1280.798,1397.5,1068.1991,1726.8009,1276.0,1078.9459,1473.0541,1276.0,1078.9459,1473.0541,1088.6252,928.5914,1248.659,1167.2383,1007.26807,1327.2085,1191.0255,1047.3712,1334.6798,1196.4216,1103.9415,1306.5637
45,IN_A16,2025-04-01,1072.0,776.715,1367.285,1397.5,1068.1991,1726.8009,1091.0,893.9459,1288.0541,1091.0,893.9459,1288.0541,1056.5474,875.5312,1237.5635,1076.54,895.5192,1257.5608,1129.2462,973.02277,1285.4696,1135.6057,999.30963,1261.0127
46,IN_A16,2025-07-01,1072.0,710.35126,1433.6488,1397.5,1068.1991,1726.8009,1133.0,935.9459,1330.0541,1133.0,935.9459,1330.0541,1022.37213,832.43445,1212.3098,1060.7466,860.88025,1260.613,1052.715,884.85474,1220.5753,1095.7103,941.4419,1236.956
47,IN_A16,2025-10-01,1072.0,654.404,1489.5961,1397.5,1068.1991,1726.8009,1072.0,874.9459,1269.0541,1072.0,874.9459,1269.0541,1025.2756,800.9804,1249.5709,1028.1626,811.08057,1245.2448,1019.56665,840.81964,1198.3137,1083.0288,932.3734,1234.9541
48,IN_B01,2025-01-01,70444.0,52498.227,88389.77,52273.445,30204.994,74341.9,56915.0,29631.031,84198.97,56915.0,29631.031,84198.97,63560.7,46404.707,80716.695,61377.855,44854.457,77901.25,61104.17,42344.754,79863.59,64939.97,51280.945,81207.61
49,IN_B01,2025-04-01,70444.0,45064.844,95823.16,52273.445,30204.994,74341.9,58046.0,30762.031,85329.97,58046.0,30762.031,85329.97,63560.7,43420.023,83701.375,61007.84,41091.145,80924.54,60043.96,41284.54,78803.38,64939.97,43371.348,84654.5
50,IN_B01,2025-07-01,70444.0,39361.008,101526.99,52273.445,30204.994,74341.9,50233.0,22949.031,77516.97,50233.0,22949.031,77516.97,63560.7,40823.824,86297.58,63563.902,40753.227,86374.58,58071.254,39311.832,76830.68,64939.97,39600.418,88045.39
51,IN_B01,2025-10-01,70444.0,34552.45,106335.55,52273.445,30204.994,74341.9,70444.0,43160.03,97727.97,70444.0,43160.03,97727.97,63560.7,38495.1,88626.3,56951.773,31575.03,82328.516,62513.4,43753.977,81272.83,64939.97,40320.68,90285.195
52,IN_B02,2025-01-01,1859.0,-192.83777,3910.838,2501.4167,475.97784,4526.8555,2657.0,87.62024,5226.38,2657.0,87.62024,5226.38,2673.895,816.0901,4531.7,2673.895,816.0901,4531.7,3112.6624,1280.7751,4944.55,2719.4126,1159.318,4577.4556
53,IN_B02,2025-04-01,1859.0,-1042.7368,4760.737,2501.4167,475.97784,4526.8555,2173.0,-396.37976,4742.38,2173.0,-396.37976,4742.38,2673.895,703.7581,4644.032,2673.895,703.7581,4644.032,3935.043,2103.1558,5766.93,2719.4126,822.8482,4710.951
54,IN_B02,2025-07-01,1859.0,-1694.8873,5412.887,2501.4167,475.97784,4526.8555,3876.0,1306.6202,6445.38,3876.0,1306.6202,6445.38,2673.895,597.4944,4750.296,2673.895,597.4944,4750.296,3723.7998,1891.9124,5555.687,2719.4126,315.54306,4707.55
55,IN_B02,2025-10-01,1859.0,-2244.6755,5962.676,2501.4167,475.97784,4526.8555,1859.0,-710.37976,4428.38,1859.0,-710.37976,4428.38,2673.895,496.41028,4851.38,2673.895,496.41028,4851.38,3202.6362,1370.7487,5034.524,2719.4126,703.79834,4770.61
56,IN_B03,2025-01-01,30811.0,16397.68,45224.32,36308.582,20427.252,52189.91,41575.0,22702.092,60447.91,41575.0,22702.092,60447.91,38297.973,25320.855,51275.09,38297.973,25320.855,51275.09,44099.805,30701.424,57498.188,37358.156,26982.887,49714.902
57,IN_B03,2025-04-01,30811.0,10427.488,51194.51,36308.582,20427.252,52189.91,39609.0,20736.092,58481.91,39609.0,20736.092,58481.91,38297.973,23993.105,52602.84,38297.973,23993.105,52602.84,48539.57,35141.184,61937.953,37358.156,23167.629,51013.59
58,IN_B03,2025-07-01,30811.0,5846.398,55775.6,36308.582,20427.252,52189.91,46135.0,27262.092,65007.91,46135.0,27262.092,65007.91,38297.973,22778.54,53817.406,38297.973,22778.54,53817.406,46555.63,33157.246,59954.016,37358.156,20088.455,52729.273
59,IN_B03,2025-10-01,30811.0,1984.3607,59637.64,36308.582,20427.252,52189.91,30811.0,11938.092,49683.91,30811.0,11938.092,49683.91,38297.973,21652.36,54943.586,38297.973,21652.36,54943.586,45195.676,31797.291,58594.062,37358.156,21765.447,53936.62
60,IN_B05,2025-01-01,21736.0,7484.9805,35987.02,21347.805,2901.4602,39794.15,29073.0,2479.5713,55666.43,29073.0,2479.5713,55666.43,21542.32,8217.672,34866.97,21542.32,8217.672,34866.97,20058.494,4461.8755,35655.113,21754.549,10159.609,35563.9
61,IN_B05,2025-04-01,21736.0,1582.0146,41889.984,21347.805,2901.4602,39794.15,31621.0,5027.5713,58214.43,31621.0,5027.5713,58214.43,21411.31,5324.6333,37497.99,21411.31,5324.6333,37497.99,24274.959,2295.7944,46254.125,21754.549,2033.8242,40228.312
62,IN_B05,2025-07-01,21736.0,-2947.4902,46419.49,21347.805,2901.4602,39794.15,23510.0,-3083.4287,50103.43,23510.0,-3083.4287,50103.43,21322.693,4119.5063,38525.88,21322.693,4119.5063,38525.88,23285.55,-3602.3955,50173.496,21754.549,-4122.134,44675.707
63,IN_B05,2025-10-01,21736.0,-6766.0396,50238.04,21347.805,2901.4602,39794.15,21736.0,-4857.4287,48329.43,21736.0,-4857.4287,48329.43,21262.752,3572.1946,38953.31,21262.752,3572.1946,38953.31,22073.785,-8956.659,53104.23,21754.549,-5084.4893,48421.47
64,IN_B06,2025-01-01,602.0,65.893326,1138.1067,546.55554,-151.72353,1244.8346,627.0,-91.59489,1345.5948,627.0,-91.59489,1345.5948,671.1113,188.68858,1153.534,671.1113,188.68858,1153.534,724.27295,193.14644,1255.3994,671.3451,261.6187,1159.3214
65,IN_B06,2025-04-01,602.0,-156.16933,1360.1693,546.55554,-151.72353,1244.8346,1021.0,302.40512,1739.5948,1021.0,302.40512,1739.5948,671.1113,134.17122,1208.0514,671.1113,134.17122,1208.0514,812.9646,223.21071,1402.7185,671.3451,122.71005,1198.8292
66,IN_B06,2025-07-01,602.0,-326.564,1530.564,546.55554,-151.72353,1244.8346,667.0,-51.594883,1385.5948,667.0,-51.594883,1385.5948,671.1113,84.7005,1257.5221,671.1113,84.7005,1257.5221,733.1823,90.1029,1376.2617,671.3451,-9.744441,1254.6732
67,IN_B06,2025-10-01,602.0,-470.21335,1674.2134,546.55554,-151.72353,1244.8346,602.0,-116.59489,1320.5948,602.0,-116.59489,1320.5948,671.1113,39.090256,1303.1323,671.1113,39.090256,1303.1323,710.0058,17.676502,1402.3351,671.3451,71.52486,1314.2433
68,IN_C01,2025-01-01,42442.0,22862.043,62021.957,26438.334,7879.34,44997.33,50001.0,25923.572,74078.43,50001.0,25923.572,74078.43,33179.566,16186.523,50172.605,33179.566,16186.523,50172.605,43233.902,23965.398,62502.402,41146.258,26764.064,58275.176
69,IN_C01,2025-04-01,42442.0,14751.758,70132.24,26438.334,7879.34,44997.33,39129.0,15051.571,63206.43,39129.0,15051.571,63206.43,29382.354,11016.769,47747.938,29382.354,11016.769,47747.938,43461.965,22771.465,64152.465,41146.258,22444.826,59619.812
70,IN_C01,2025-07-01,42442.0,8528.519,76355.484,26438.334,7879.34,44997.33,44756.0,20678.572,68833.43,44756.0,20678.572,68833.43,27825.656,9239.34,46411.973,27825.656,9239.34,46411.973,41941.344,19919.795,63962.89,41146.258,17630.613,60834.785
71,IN_C01,2025-10-01,42442.0,3282.0842,81601.914,26438.334,7879.34,44997.33,42442.0,18364.572,66519.43,42442.0,18364.572,66519.43,27187.475,8564.318,45810.633,27187.475,8564.318,45810.633,43286.566,20009.316,66563.82,41146.258,20878.182,62314.766
72,IN_C02,2025-01-01,53739.0,38852.625,68625.375,57000.777,35217.5,78784.055,62525.0,41463.117,83586.88,62525.0,41463.117,83586.88,53739.0,38852.617,68625.38,53739.0,38852.617,68625.38,59951.703,44721.07,75182.34,57606.53,45546.363,71969.95
73,IN_C02,2025-04-01,53739.0,32686.488,74791.516,57000.777,35217.5,78784.055,68014.0,46952.117,89075.88,68014.0,46952.117,89075.88,53739.0,32686.475,74791.52,53739.0,32686.475,74791.52,58664.152,40684.56,76643.74,57606.53,40184.074,74132.52
74,IN_C02,2025-07-01,53739.0,27955.043,79522.95,57000.777,35217.5,78784.055,60392.0,39330.117,81453.88,60392.0,39330.117,81453.88,53739.0,27955.027,79522.97,53739.0,27955.027,79522.97,55640.51,35278.656,76002.37,57606.53,36746.29,76556.25
75,IN_C02,2025-10-01,53739.0,23966.252,83511.75,57000.777,35217.5,78784.055,53739.0,32677.117,74800.88,53739.0,32677.117,74800.88,53739.0,23966.234,83511.766,53739.0,23966.234,83511.766,59351.77,36857.547,81845.99,57606.53,37738.824,77536.64
76,IN_C03,2025-01-01,66601.0,53343.617,79858.38,82765.14,65590.484,99939.8,82419.0,66838.266,97999.734,82419.0,66838.266,97999.734,72088.125,59730.438,84445.805,72088.125,59730.438,84445.805,69429.81,57169.957,81689.664,69025.39,60638.633,79013.86
77,IN_C03,2025-04-01,66601.0,47852.227,85349.77,82765.14,65590.484,99939.8,81283.0,65702.266,96863.734,81283.0,65702.266,96863.734,72088.125,57692.367,86483.875,72088.125,57692.367,86483.875,75127.43,60684.305,89570.555,69025.39,55301.816,81739.84
78,IN_C03,2025-07-01,66601.0,43638.54,89563.46,82765.14,65590.484,99939.8,78991.0,63410.26,94571.734,78991.0,63410.26,94571.734,72088.125,55909.027,88267.22,72088.125,55909.027,88267.22,73880.43,57533.324,90227.53,69025.39,52234.938,84100.92
79,IN_C03,2025-10-01,66601.0,40086.23,93115.766,82765.14,65590.484,99939.8,66601.0,51020.26,82181.734,66601.0,51020.26,82181.734,72088.125,54303.62,89872.625,72088.125,54303.62,89872.625,70615.34,52554.984,88675.7,69025.39,52536.035,86532.12
80,IN_C04,2025-01-01,165.0,-44.053833,374.05383,304.16666,111.268616,497.0647,194.0,-16.799232,404.79922,194.0,-16.799232,404.79922,202.88083,55.87778,349.88388,202.88083,55.87778,349.88388,197.84323,44.038975,351.6475,204.54233,78.299126,354.89557
81,IN_C04,2025-04-01,165.0,-130.64676,460.64676,304.16666,111.268616,497.0647,230.0,19.200768,440.79922,230.0,19.200768,440.79922,197.89214,50.608482,345.17578,197.89214,50.608482,345.17578,198.68442,44.880154,352.48868,204.54233,57.65232,356.30377
82,IN_C04,2025-07-01,165.0,-197.09186,527.09186,304.16666,111.268616,497.0647,191.0,-19.799232,401.79922,191.0,-19.799232,401.79922,192.90344,45.339718,340.46716,192.90344,45.339718,340.46716,148.46417,-5.3401065,302.26843,204.54233,17.37915,363.7369
83,IN_C04,2025-10-01,165.0,-253.10767,583.10767,304.16666,111.268616,497.0647,165.0,-45.799232,375.79922,165.0,-45.799232,375.79922,187.91473,40.071484,335.758,187.91473,40.071484,335.758,166.47502,12.670731,320.27933,204.54233,44.724754,364.2689
84,IN_C05,2025-01-01,10047.0,1067.9064,19026.094,12990.639,4762.431,21218.846,10562.0,-1970.358,23094.357,10562.0,-1970.358,23094.357,11850.848,4245.7056,19455.99,11897.709,4923.633,18871.785,12332.11,3428.651,21235.57,11939.995,5323.0117,19820.695
85,IN_C05,2025-04-01,10047.0,-2651.356,22745.355,12990.639,4762.431,21218.846,11044.0,-1488.358,23576.357,11044.0,-1488.358,23576.357,12529.14,4404.1035,20654.176,11750.716,3826.8142,19674.62,12421.028,2780.3057,22061.752,11939.995,3331.477,20439.564
86,IN_C05,2025-07-01,10047.0,-5505.2466,25599.246,12990.639,4762.431,21218.846,14407.0,1874.642,26939.357,14407.0,1874.642,26939.357,12784.194,4588.309,20980.08,12492.401,4312.847,20671.957,10876.403,550.58246,21202.225,11939.995,1116.8282,21005.61
87,IN_C05,2025-10-01,10047.0,-7911.187,28005.188,12990.639,4762.431,21218.846,10047.0,-2485.3582,22579.357,10047.0,-2485.3582,22579.357,12880.102,4674.2476,21085.955,13067.774,4815.328,21320.22,11875.316,906.7829,22843.852,11939.995,2608.863,21690.186
88,IN_C07,2025-01-01,79488.0,67855.42,91120.58,89202.336,64021.895,114382.78,95918.0,78098.39,113737.61,95918.0,78098.39,113737.61,79488.0,67855.4,91120.6,79488.0,67855.4,91120.6,83819.234,72346.06,95292.4,81375.57,75987.49,87792.66
89,IN_C07,2025-04-01,79488.0,63037.05,95938.945,89202.336,64021.895,114382.78,93186.0,75366.39,111005.61,93186.0,75366.39,111005.61,79488.0,63037.02,95938.984,79488.0,63037.02,95938.984,87789.68,73205.86,102373.49,82552.234,73255.664,91260.97
90,IN_C07,2025-07-01,79488.0,59339.785,99636.21,89202.336,64021.895,114382.78,91518.0,73698.39,109337.61,91518.0,73698.39,109337.61,79488.0,59339.746,99636.26,79488.0,59339.746,99636.26,84868.91,67729.41,102008.41,80623.55,68709.99,91176.39
91,IN_C07,2025-10-01,79488.0,56222.848,102753.16,89202.336,64021.895,114382.78,79488.0,61668.387,97307.61,79488.0,61668.387,97307.61,79488.0,56222.8,102753.2,79488.0,56222.8,102753.2,82921.24,63559.996,102282.49,79596.59,67397.37,91717.6
92,IN_C08,2025-01-01,48788.0,41200.844,56375.156,55012.418,40779.336,69245.5,59937.0,49675.305,70198.695,59937.0,49675.305,70198.695,48788.0,41200.832,56375.168,48788.0,41200.832,56375.168,51949.293,44365.52,59533.07,49670.406,46264.617,53726.637
93,IN_C08,2025-04-01,48788.0,38058.145,59517.855,55012.418,40779.336,69245.5,58688.0,48426.305,68949.695,58688.0,48426.305,68949.695,48788.0,38058.125,59517.875,48788.0,38058.125,59517.875,54310.195,45023.58,63596.816,50114.516,44270.137,55589.344
94,IN_C08,2025-07-01,48788.0,35646.664,61929.336,55012.418,40779.336,69245.5,55981.0,45719.305,66242.695,55981.0,45719.305,66242.695,48788.0,35646.64,61929.36,48788.0,35646.64,61929.36,52317.773,41594.902,63040.645,48894.957,41412.84,55522.5
95,IN_C08,2025-10-01,48788.0,33613.69,63962.31,55012.418,40779.336,69245.5,48788.0,38526.305,59049.695,48788.0,38526.305,59049.695,48788.0,33613.664,63962.336,48788.0,33613.664,63962.336,51694.348,39705.62,63683.074,48859.656,41104.883,56564.7
96,IN_C09,2025-01-01,88836.0,71736.836,105935.164,106805.555,81051.82,132559.3,106891.0,78285.21,135496.8,106891.0,78285.21,135496.8,88836.0,71736.81,105935.19,88836.0,71736.81,105935.19,91426.586,72551.04,110302.13,88955.93,78645.05,101236.0
97,IN_C09,2025-04-01,88836.0,64654.13,113017.875,106805.555,81051.82,132559.3,103594.0,74988.21,132199.8,103594.0,74988.21,132199.8,88836.0,64654.094,113017.91,88836.0,64654.094,113017.91,94957.555,70164.48,119750.64,88955.93,71419.14,105383.85
98,IN_C09,2025-07-01,88836.0,59219.375,118452.625,106805.555,81051.82,132559.3,100801.0,72195.21,129406.79,100801.0,72195.21,129406.79,88836.0,59219.336,118452.664,88836.0,59219.336,118452.664,92284.625,62718.902,121850.35,88955.93,65944.9,109338.73
99,IN_C09,2025-10-01,88836.0,54637.668,123034.336,106805.555,81051.82,132559.3,88836.0,60230.207,117441.79,88836.0,60230.207,117441.79,88836.0,54637.62,123034.375,88836.0,54637.62,123034.375,90822.02,57138.293,124505.76,88955.93,65089.117,112669.69
100,IN_C10,2025-01-01,107811.0,94196.266,121425.734,115531.25,85153.664,145908.83,127248.0,105491.31,149004.69,127248.0,105491.31,149004.69,107811.0,94196.234,121425.766,107811.0,94196.234,121425.766,110468.555,96032.75,124904.36,107619.37,100370.02,116253.195
101,IN_C10,2025-04-01,107811.0,88556.85,127065.15,115531.25,85153.664,145908.83,123111.0,101354.31,144867.69,123111.0,101354.31,144867.69,107811.0,88556.81,127065.19,107811.0,88556.81,127065.19,115105.56,96583.86,133627.27,108686.74,96234.74,120351.4
102,IN_C10,2025-07-01,107811.0,84229.586,131392.42,115531.25,85153.664,145908.83,122019.0,100262.31,143775.69,122019.0,100262.31,143775.69,107811.0,84229.53,131392.47,107811.0,84229.53,131392.47,114087.914,92230.3,135945.53,108698.91,92358.086,123173.34
103,IN_C10,2025-10-01,107811.0,80581.52,135040.47,115531.25,85153.664,145908.83,107811.0,86054.31,129567.69,107811.0,86054.31,129567.69,107811.0,80581.46,135040.53,107811.0,80581.46,135040.53,112416.6,87667.914,137165.3,107944.73,91113.8,124667.74
