unique_id,ds,best_forecast,best_forecast-lo-95,best_forecast-hi-95,best_model
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,SeasonalNaive
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,HistoricAverage
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,HoltWinters
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,DynamicOptimizedTheta
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,SeasonalNaive
IN_A04,2025-01-01,55518.859375,29132.951171875,81904.765625,SeasonalNaive
IN_A04,2025-01-01,55518.859375,29132.951171875,81904.765625,HistoricAverage
IN_A04,2025-01-01,55518.859375,29132.951171875,81904.765625,HoltWinters
IN_A04,2025-01-01,55518.859375,29132.951171875,81904.765625,DynamicOptimizedTheta
IN_A04,2025-01-01,55518.859375,29132.951171875,81904.765625,SeasonalNaive
IN_A04,2025-01-01,69865.03125,56461.26171875,83268.8125,SeasonalNaive
IN_A04,2025-01-01,69865.03125,56461.26171875,83268.8125,HistoricAverage
IN_A04,2025-01-01,69865.03125,56461.26171875,83268.8125,HoltWinters
IN_A04,2025-01-01,69865.03125,56461.26171875,83268.8125,DynamicOptimizedTheta
IN_A04,2025-01-01,69865.03125,56461.26171875,83268.8125,SeasonalNaive
IN_A04,2025-01-01,68749.7421875,60984.1875,77998.375,SeasonalNaive
IN_A04,2025-01-01,68749.7421875,60984.1875,77998.375,HistoricAverage
IN_A04,2025-01-01,68749.7421875,60984.1875,77998.375,HoltWinters
IN_A04,2025-01-01,68749.7421875,60984.1875,77998.375,DynamicOptimizedTheta
IN_A04,2025-01-01,68749.7421875,60984.1875,77998.375,SeasonalNaive
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,SeasonalNaive
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,HistoricAverage
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,HoltWinters
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,DynamicOptimizedTheta
IN_A04,2025-01-01,79409.0,60433.25390625,98384.7421875,SeasonalNaive
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,SeasonalNaive
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,HistoricAverage
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,HoltWinters
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,DynamicOptimizedTheta
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,SeasonalNaive
IN_A04,2025-04-01,55518.859375,29132.951171875,81904.765625,SeasonalNaive
IN_A04,2025-04-01,55518.859375,29132.951171875,81904.765625,HistoricAverage
IN_A04,2025-04-01,55518.859375,29132.951171875,81904.765625,HoltWinters
IN_A04,2025-04-01,55518.859375,29132.951171875,81904.765625,DynamicOptimizedTheta
IN_A04,2025-04-01,55518.859375,29132.951171875,81904.765625,SeasonalNaive
IN_A04,2025-04-01,65525.86328125,49192.97265625,81858.75,SeasonalNaive
IN_A04,2025-04-01,65525.86328125,49192.97265625,81858.75,HistoricAverage
IN_A04,2025-04-01,65525.86328125,49192.97265625,81858.75,HoltWinters
IN_A04,2025-04-01,65525.86328125,49192.97265625,81858.75,DynamicOptimizedTheta
IN_A04,2025-04-01,65525.86328125,49192.97265625,81858.75,SeasonalNaive
IN_A04,2025-04-01,59797.52734375,48309.66796875,70558.9921875,SeasonalNaive
IN_A04,2025-04-01,59797.52734375,48309.66796875,70558.9921875,HistoricAverage
IN_A04,2025-04-01,59797.52734375,48309.66796875,70558.9921875,HoltWinters
IN_A04,2025-04-01,59797.52734375,48309.66796875,70558.9921875,DynamicOptimizedTheta
IN_A04,2025-04-01,59797.52734375,48309.66796875,70558.9921875,SeasonalNaive
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,SeasonalNaive
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,HistoricAverage
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,HoltWinters
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,DynamicOptimizedTheta
IN_A04,2025-04-01,67185.0,48209.25390625,86160.7421875,SeasonalNaive
IN_A04,2025-07-01,65540.0,46564.25390625,84515.7421875,SeasonalNaive
IN_A04,2025-07-01,65540.0,46564.25390625,84515.7421875,HistoricAverage
IN_A04,2025-07-01,65540.0,46564.25390625,84515.7421875,HoltWinters
