unique_id,cutoff,metric,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta
IN_M09,2021-10-01,mse,2261740.3103960035,167392715.06292987,12120616.292172575,14526004.646258254,2273664.667625172,2273664.667625172,1217232.0772319152,1909975.067381753
IN_N01,2021-10-01,mse,22762318956.96919,1391028504.7308156,10168803553.116077,10971713222.015617,22762318956.96919,22762318956.96919,23205390129.405006,16202535255.98705
IN_N02,2021-10-01,mse,5027058911249.436,39560020255553.97,6503866074615.572,5894248120630.962,19289707931024.047,19289707931024.047,2696413181231.335,4994977516195.986
IN_N03,2021-10-01,mse,248382865625.86304,5220724034960.028,70909961216.89427,104275636798.78394,183660186890.5424,183660186890.5424,66350190939.41867,55853226279.4773
IN_N04,2021-10-01,mse,2470674881.246244,137487423254.45856,3129196911.605618,2900932625.608744,4992665317.5316,4992665317.5316,6909631375.753409,666728227.0203713
IN_N05,2021-10-01,mse,1742120330775.0027,29778978972333.758,1713178242752.61,1621938707184.539,1898910105940.3164,1898910105940.3164,72109911045.71713,343231983846.63513
IN_N06,2021-10-01,mse,4778352311061.709,91435805698080.39,8410746254678.783,7859187439080.096,300310310560.1191,52150817219.391624,394548988846.0737,605117177081.098
IN_N07,2021-10-01,mse,3538611517455.3647,3431049712964.4756,2545111955963.0205,2336575548378.29,2557739950859.1934,1533959483594.0044,1528556644698.472,1808398242316.2566
IN_P01,2021-10-01,mse,5279782650.686448,9773817501.027515,8788796984.37665,21333786732.477463,17109378531.198324,17109378531.198324,20074165380.420425,15087373146.030418
IN_P02,2021-10-01,mse,4652763.5,307864642.781684,11348619.640625,82777481.8125,307864642.7816844,286575009.9468365,1384867009.5662477,71483239.6758869
IN_P03,2021-10-01,mse,5924790725.0,25973594920.91694,7107626910.75,2460437617.0,4580267314.03518,15662230682.166775,11861559106.537132,4181620289.411443
IN_R01,2021-10-01,mse,133630802221.72119,221124970295.96423,146195656232.1835,251591432499.9905,205679273613.46405,205679273613.46405,224843166700.11612,168911514701.04654
IN_R02,2021-10-01,mse,3025214415703.509,845997025348.9962,3109151931741.7495,6260217717075.987,845997025348.9965,845997025348.9965,1066610485155.9653,882648977463.4349
IN_R03,2021-10-01,mse,991568136032.8693,1871014709344.2546,379704862027.66376,74727459089.81287,215394535919.738,97333330365.17026,390375365822.4338,513527804424.1823
IN_R05,2021-10-01,mse,3144303905206.8237,1472068052261.0664,4709404394731.249,4578073622897.514,1787908668704.5317,1787908668704.5317,3944361226408.831,3692526743261.1763
IN_R06,2021-10-01,mse,2918277395982.6006,487277782849.075,1109771431162.0889,1189301382961.7642,487277782849.0731,487277782849.0731,390797836229.6014,2854715720883.6553
IN_R07,2021-10-01,mse,3035060.0,833416481.25,17083115.0,24214624.0,26650771.96727297,26650771.96727297,21654005.118218858,32400636.970002227
IN_S01,2021-10-01,mse,2547916647967.772,94210480780.63971,148020753328.575,781270427373.3538,407221221202.12805,407221221202.12805,571291797446.1877,362164321541.7345
IN_S02,2021-10-01,mse,6215584982942.065,4988896540609.047,5990571643233.356,5874599175557.908,4312663554584.4385,4312663554584.4385,5302334399679.786,5178467374986.013
IN_S03,2021-10-01,mse,85664846080.15414,35102075618.32727,560378909279.2913,2060233089338.4055,35102075618.32729,35102075618.32729,214915466243.77957,99806797198.86359
IN_V03,2021-10-01,mse,714055458604.8763,515530970532.6033,502646340751.444,498340907065.63446,439183905127.0231,439183905127.0231,584417157305.5529,440482108842.40924
IN_V04,2021-10-01,mse,54557037443.453926,227179489434.3413,25042464319.367897,33300621917.804817,23155634956.008793,23155634956.008793,46826705351.281265,20561852905.180153
IN_V07,2021-10-01,mse,3312763220.715825,6443718327.151864,3606995383.5923986,7413396247.747406,6443718327.151878,6443718327.151878,15096893297.104286,6515465907.750006
IN_V06,2022-07-01,mse,2516282347.5,11828299150.747478,5591136327.054782,7518871302.31513,11828299150.747484,6121865040.048576,13569058304.373692,11876914806.8789
IN_A01,2022-10-01,mse,1824357635956.6455,1464341818229.543,1896979033911.414,1803171811909.0662,1464341818229.5432,1464341818229.5432,709688247513.5195,1270626463927.6372
IN_A02,2022-10-01,mse,1979032365505.132,11943391940624.11,1821467947160.0571,2459536136887.1846,1979032365505.132,1979032365505.132,1234433750742.4456,1680392804165.283
IN_A03,2022-10-01,mse,40775370069.69593,49702900334.93984,65229241682.31267,63731711777.307014,40775370069.69593,40775370069.69593,85791457307.34827,49249625035.50702
IN_A04,2022-10-01,mse,4425572795.137643,421028433022.7678,19650965949.91328,23018740699.9062,8697061147.122925,13159724828.867615,5692170471.850151,9482516351.829906
IN_A05,2022-10-01,mse,22149244.267617267,614595302.9546467,62984455.7841398,103706838.69587128,26221562.865370028,26221562.865370028,23012764.208604254,20822421.529298346
IN_A06,2022-10-01,mse,846345865592.8865,14041190986302.594,1129060063867.4922,1655733782829.3447,626195412563.6732,626195412563.6732,1321394056264.5266,659639401960.3391
IN_A07,2022-10-01,mse,55196454436.3515,448930170232.6505,138914144288.7434,187793146781.04187,150638894283.25552,82235000361.22281,48150050562.402084,113885297430.06586
IN_A09,2022-10-01,mse,568980478.75,12403008955.14797,6007791372.75,6684524971.25,6355864081.748813,6355864081.748813,19837279680.318638,4843768766.484935
IN_A10,2022-10-01,mse,223604523709.16562,9435107847813.08,234988990804.03375,385479834985.7846,919453542478.4872,919453542478.4872,869833311396.9155,766999058311.6132
IN_A11,2022-10-01,mse,73392682667.15445,86265685014.17938,67713635422.43964,65565832201.87502,84153987884.75032,84153987884.75032,65184652138.60298,68653457139.45814
IN_A12,2022-10-01,mse,507424173626955.1,349477274752107.7,459428688076014.06,456312865462800.75,374788349597209.0,336414947122761.6,485631762268249.9,471970076891343.94
IN_A16,2022-10-01,mse,489358300.1594269,1337628284.2329102,510874931.42369056,558453759.1167654,489358300.1594269,535488401.4689844,94017707.3133113,555719381.5383937
IN_B01,2022-10-01,mse,167357960371.70093,459604371977.59015,61464535401.65811,99310219375.10635,316733747620.29114,354024297139.6264,304221532831.9542,297295645640.3124
IN_B02,2022-10-01,mse,180305538762.3486,282142476328.43414,229628257985.9147,244112651025.50278,292214931357.56915,325328014344.30743,911042602465.3843,213618308516.19574
IN_B03,2022-10-01,mse,999322527434.7177,567108662664.3739,677713723660.7465,692348954869.393,567108662664.374,567108662664.374,521791964501.87866,577890382161.4835
IN_B05,2022-10-01,mse,302562240027612.2,47437225220258.22,331324706650137.75,331214934016430.25,127021590884837.44,127021590884837.44,383717693669058.56,303191243720981.4
IN_B06,2022-10-01,mse,5587743445.791935,615215947.9890563,5826108682.804096,6095083751.716261,4498996805.001999,4498996805.001999,7537570551.90497,5004298605.455015
IN_C01,2022-10-01,mse,265390931467.1869,177969884610.2921,159508909339.3939,569029040528.0194,177969884610.29218,177969884610.29218,200986766367.0168,171368748463.7911
IN_C02,2022-10-01,mse,102795025980.48169,1697285394654.0806,550344774565.5466,541681083025.47424,404533281806.12103,404533281806.12103,300584520603.0567,371489368837.93445
IN_C03,2022-10-01,mse,41216036941.83754,1187269743348.435,40932516565.66558,41293606998.193634,148490699158.04803,148490699158.04803,443346808783.53186,98930082754.10953
IN_C04,2022-10-01,mse,4072494.5,31123772.463667877,11495096.5625,12962156.75,31123772.463667836,31123772.463667836,17843866.968966305,23053214.99139437
IN_C05,2022-10-01,mse,12458238681.24499,16737183666.157621,12846041206.915964,38839999369.779816,22519151924.291718,22519151924.291718,12633374135.632385,14799590191.517084
IN_C07,2022-10-01,mse,86348351505.6412,4792266960629.151,97249185996.19327,178219886625.80518,422602415051.3012,422602415051.3012,407925058228.818,385548126839.09534
IN_C08,2022-10-01,mse,30174673291.8125,1281120410823.411,44370667876.98122,59760293859.437546,49017214846.094376,49017214846.094376,56071745714.91809,59028964824.303345
IN_C09,2022-10-01,mse,115629138895.80127,5142025242261.587,110206277606.02548,279305307712.5132,509201479503.4583,509201479503.4583,535807610754.897,326100424877.3362
IN_C10,2022-10-01,mse,58479785703.02405,6889358233934.916,135964600252.56824,261683426579.69766,394918120162.46704,394918120162.46704,340517999003.56287,349038220351.634
IN_D01,2022-10-01,mse,94260152409.45341,141216174704.0488,64596929958.47827,146775628607.38232,132599556489.25125,132599556489.25125,157704736668.49734,77512359574.02446
IN_D02,2022-10-01,mse,71903742204.57855,69540963104.96558,82042925357.0187,93132917260.14102,69816832023.1886,69816832023.1886,42411659390.894196,63626254801.98948
IN_D04,2022-10-01,mse,25290426860.13058,23256049869.259277,52595021478.15548,91142200090.02472,22531746193.293385,22531746193.293385,42063328891.565475,25759469553.703377
IN_D05,2022-10-01,mse,671614301.1125001,1529521344.7900512,1339630775.0625,1587352511.4625,1381118186.6184888,1381118186.6184888,1021867866.0730907,1172395945.6848433
IN_D06,2022-10-01,mse,105838728530.73584,42873709509.20976,19087513379.149906,64928757072.1104,26453720777.38958,26453720777.38958,42269939209.52309,26280829808.80526
IN_D07,2022-10-01,mse,604617725635.9625,708133772598.0463,494724747254.28357,487813099195.42065,787545680722.0526,787545680722.0526,522331488278.1021,553647092760.2439
IN_D08,2022-10-01,mse,7156848497749.0,2417347794893.3623,2127098717287.0,19603072327.5,2417347794893.3623,2417347794893.3623,1940113152741.732,2272477643845.707
IN_D10,2022-10-01,mse,60870517126.71843,524532352098.93976,156483701124.9509,209947899379.40588,60870517126.71843,60870517126.71843,48847079703.3671,61605273207.3778
IN_D11,2022-10-01,mse,354499417502.9968,62171195360.22921,281716728273.5935,273138583337.21033,88599176996.01933,49015809333.54919,26279240655.80795,328432631001.1283
IN_G01,2022-10-01,mse,24554396090.957798,40500503136.29162,74352627036.79552,203285968007.01404,26366700544.852642,26366700544.852642,101871440085.12558,50699964774.58864
IN_G02,2022-10-01,mse,38589373498.757576,126699795304.2454,102591693675.52727,182517176608.53958,126699795304.2454,460526068687.0132,124996082635.24008,51630919472.987625
IN_G03,2022-10-01,mse,206512593553.4887,1418856505223.0386,27091661770.864082,55800169430.55051,43910650995.379684,33927167407.967274,33542809101.63931,44334699402.82504
IN_G04,2022-10-01,mse,899068246965.9824,164060139841.6221,572521835636.262,607009317931.8805,164060139841.62177,164060139841.62177,374861355524.3607,275037685568.8246
IN_H01,2022-10-01,mse,64405182.69684733,186001641.7681566,44367853.56913777,13723270.79574199,207836265.31766948,207836265.31766948,11585753.475822736,63637664.33352986
IN_H02,2022-10-01,mse,197710525796.6475,95775858280.94577,307190619268.7772,353149231129.83905,99238869280.2099,99238869280.2099,118866948999.72685,269198470223.2124
IN_H03,2022-10-01,mse,23004653982.44432,749556806921.9583,29028648058.20782,43012832136.39332,79436670514.29854,79436670514.29854,18937531909.15045,26839891771.13064
IN_H04,2022-10-01,mse,139722.21750000006,235381.98376908264,71547.84250000004,66302.49750000003,26327.59831791061,58150.40779031801,28534.75993121641,39795.57510161991
IN_H05,2022-10-01,mse,4340963.738599999,58126761.855186544,22409439.301724985,19291551.183299992,4340963.738599999,4340963.738599999,28990733.380125657,31049021.91960857
IN_J01,2022-10-01,mse,10086472389216.232,21804402835026.773,12502650634728.625,20227576203114.25,13055583113395.873,8589696002777.6875,25143013039732.02,10258760918414.264
IN_J02,2022-10-01,mse,128153520715.53506,60429096803.637024,41901109653.235535,106595110104.59668,85545323948.91104,75968926406.70757,37765544195.15417,47414293338.16975
IN_J04,2022-10-01,mse,97686571.80250001,55187751.89443821,85535216.17750001,89001954.0025,60625966.87644986,60625966.87644986,111924284.99985069,85560508.0426243
IN_J05,2022-10-01,mse,1147931007188.335,20881213081.35295,102527924817.46545,185994192541.07065,20881213081.35293,185994192541.07065,271849616930.76245,2401137467404.8296
IN_J06,2022-10-01,mse,7404088204.957466,12355590968.289543,14271571593.982931,14800188719.675667,12355590968.289547,12355590968.289547,15423682718.579178,13561301447.038332
IN_L01,2022-10-01,mse,15562540165.514294,22085128033.03473,14564548243.404215,13045946261.933214,15562540165.514294,15562540165.514294,24722846472.07325,16725388586.191013
IN_L02,2022-10-01,mse,240473794081.53326,23802400316.595825,14571393881.810125,73801522671.25504,67485195572.41897,67485195572.41897,105611562062.15524,68056248490.74193
IN_L03,2022-10-01,mse,862876.3864647499,5802151.936795434,463964.2823157499,893076.8747197501,837810.0478574082,837810.0478574082,532090.3278475265,507165.85655458854
IN_L04,2022-10-01,mse,42272136991.04559,31407901559.44481,27031550163.49954,33229296517.995872,39780190158.51093,39780190158.51093,66741459089.66462,38161726662.99605
IN_M01,2022-10-01,mse,698763960412.7566,387859482773.53625,756693463525.5972,725376507743.7982,368415936828.36804,326529910050.7171,600738296381.6062,718562635676.929
IN_M02,2022-10-01,mse,432620150886.97174,2579837019251.3047,247351392315.23102,520341906935.13763,2579837019251.3057,4963739796474.85,1886388356890.354,2054929990196.008
IN_M03,2022-10-01,mse,115231134976.9582,1089445213949.8,107502253498.69348,165180492065.98297,232718174071.0685,232718174071.0685,287755655268.78076,206222089356.37512
IN_M04,2022-10-01,mse,259177931.0625,9137458953.211418,188541448.1875,418563227.5625,1396885650.5092196,1313612517.8080795,1264699044.5727775,858367683.8884535
IN_M05,2022-10-01,mse,25317563.282791477,272045519.5831589,29261298.988940787,33693756.19958426,25317563.282791477,25317563.282791477,20790335.61555402,25218512.313230194
IN_M09,2022-10-01,mse,895752.3658252496,117430706.1876634,940386.63219025,1564496.13684525,4743992.805623841,4743992.805623841,4588960.37552966,5623908.978102805
IN_N01,2022-10-01,mse,4585138743.606092,5025783097.780419,4669235975.989645,3819482379.228685,4581766674.803198,4581766674.803198,7176682187.621067,4578324997.41857
IN_N02,2022-10-01,mse,1503174863350.3918,24021553328456.133,1663188786176.3342,5016041174670.55,4856635305488.659,4856635305488.659,3261933526089.928,1373581206460.657
IN_N03,2022-10-01,mse,299751290251.47186,5547172261625.156,278529573274.6517,298267965942.55383,240297362159.7762,240297362159.7762,265133134288.75574,258158394922.46042
IN_N04,2022-10-01,mse,2319402135.488298,83381289186.2244,2568467988.4024153,3164460431.748574,21680641018.47157,21680641018.47157,15821397824.935175,9916113913.596666
IN_N05,2022-10-01,mse,754271515951.3018,27209511009314.63,890776192422.3082,1359572306213.7578,762969425865.3357,762969425865.3357,1829814016845.0156,1596173890576.2803
IN_N06,2022-10-01,mse,1828997256846.5925,87773455801681.83,3032079988202.595,5506772218634.246,6740132421903.521,7391264739744.064,5339599804317.886,5672606341033.022
IN_N07,2022-10-01,mse,5816392667348.856,18962653959.751507,1543815207303.8777,2654111390845.7734,1346591322453.635,1287050241502.5774,1280526632140.2878,1399516649416.299
IN_P01,2022-10-01,mse,1540950132.049027,7290753820.893666,883991814.1123542,6511036125.826869,751105613.9691225,751105613.9691225,10165260537.269066,1324944859.8923368
IN_P02,2022-10-01,mse,33071095.75,327170657.4811862,10982930.75,13515679.75,327170657.4811862,162861059.91309935,951270870.83536,15119272.355014369
IN_P03,2022-10-01,mse,1819426336.25,20933934747.100212,1832584498.25,2970266385.25,3081050301.461088,2298673235.4661694,5329372474.541523,2853154486.8403873
IN_R01,2022-10-01,mse,1258807406818.9592,558771041437.5406,1036079183779.1445,1165765301616.9487,635031188884.1624,635031188884.1624,1442090505679.127,786473613446.8842
IN_R02,2022-10-01,mse,1826360871628.2156,1912367324234.899,1757010617319.4194,3227510618734.1475,1912367324234.8987,1912367324234.8987,2360957866358.7886,1925230102751.5166
IN_R03,2022-10-01,mse,1643925952310.6887,1780474770571.2812,731409157935.0588,707547132162.0626,1148749401673.3923,697099653247.2032,679498951084.797,339819941492.7014
IN_R05,2022-10-01,mse,2063933049569.1167,648026040887.1602,252042841226.83386,242815414420.27,390847233875.10114,390847233875.10114,437494705430.85645,309129932946.88776
IN_R06,2022-10-01,mse,827991388955.8298,686930152203.6599,381745455225.96765,714616866579.7777,686930152203.6611,686930152203.6611,162091990217.55624,454298615321.95654
IN_R07,2022-10-01,mse,34199844.0,905625537.2244899,31546739.0,31827656.0,16317720.582107004,16317720.582107004,33718576.126482435,9098838.21531578
IN_S01,2022-10-01,mse,2370594658567.028,2760441571537.4653,2646392761148.7373,3352812558563.338,2701731096589.9204,2924119229970.7695,2839840401312.7,2690294664591.345
IN_S02,2022-10-01,mse,44314466397.28737,97440030820.56946,2378525116134.559,5157249540946.952,97440030820.5694,97440030820.5694,888384022334.6561,244398969553.28052
IN_S03,2022-10-01,mse,1052803689.7670326,60193775495.299286,23671500706.869198,45974501315.5497,60193775495.29932,60193775495.29932,224910811490.6016,111309941842.33214
IN_V03,2022-10-01,mse,934533384820.8022,962378612407.0184,841167194722.4542,126860428722.48453,809724151233.2463,457364757782.6728,697032818127.6488,940650430748.0327
IN_V04,2022-10-01,mse,887541445691.115,129202273980.29456,554857276609.4341,582234859057.8927,783209048356.7203,783209048356.7203,644300750202.0005,737079418952.3318
IN_V07,2022-10-01,mse,3801622498.2901278,3781171592.3975563,5825111299.390246,13937541206.857086,3781171592.397556,3781171592.397556,4032130499.8736606,3804229686.646597
IN_A01,2023-10-01,mse,2779403355293.198,493198196262.1966,2822032832680.991,2952082367054.774,493198196262.19727,493198196262.19727,1937648207536.4956,1005371261505.1807
IN_A02,2023-10-01,mse,3000049616893.9746,942728435657.4148,4789173679383.343,5018843240730.524,3136457618346.1387,3136457618346.1387,5784331495362.707,3251308898229.863
IN_A03,2023-10-01,mse,25520772257.377495,9589056134.15263,77036564411.63254,79032607536.44247,25520772257.377495,25520772257.377495,33512864699.40996,31654682270.41597
IN_A04,2023-10-01,mse,15772375810.923103,294864538196.29047,16670226455.54943,7941223087.583168,34015397417.196907,11801375622.756542,28616198142.8313,37858917641.256546
IN_A05,2023-10-01,mse,23067730.764639,229374548.29297125,71589818.24804318,50861979.6913698,47839626.12834659,47839626.12834659,65862675.08642201,23211132.90925658
IN_A06,2023-10-01,mse,5640562984250.173,25516808614047.77,5070094421223.194,4887234222040.77,6045690745647.399,6045690745647.399,5562000355083.185,5659653416325.497
IN_A07,2023-10-01,mse,388297137298.4779,43953269084.2401,474198481400.4082,469523927803.0918,391986974388.7493,628921584829.9363,561392408076.5798,379773347360.1497
IN_A09,2023-10-01,mse,2957385997.5,2594483574.9228516,4882767504.5625,4576469880.75,7487414319.402433,7487414319.402433,9386604596.165564,5059473509.824732
IN_A10,2023-10-01,mse,694041646173.8867,2279836012897.0576,2067389550670.9521,1701297047011.4893,1537692633279.0278,1537692633279.0278,2221974947817.7407,1568594858761.9075
IN_A11,2023-10-01,mse,3697035618.417133,147677701861.12445,22748545099.182705,39213664022.99927,3697035618.417133,3697035618.417133,1742876243.8498425,3726534933.315838
IN_A12,2023-10-01,mse,224446228588406.56,31610880090444.473,231619327649249.97,249299758039652.12,66388456554444.44,56498164634404.24,311748897899627.2,220141746831356.6
IN_A16,2023-10-01,mse,367465775.46305674,2503134683.585128,786365775.9281164,791033328.7681146,533925970.17803156,431342157.7798819,500358005.87811285,343051313.6807205
IN_B01,2023-10-01,mse,111286914443.5445,445485967797.39575,26761043007.261047,54874057611.69931,111286914443.5445,53086284861.86367,73260539808.03484,69452246754.47964
IN_B02,2023-10-01,mse,38358655515.89911,1278042590518.1401,672436816969.8079,848133519243.3502,991680121495.973,991680121495.973,55945107778.66699,283539196947.43695
IN_B03,2023-10-01,mse,193143136913.65366,73660874078.09756,195713980469.7595,198733019258.90305,152116653303.0797,152116653303.0797,37284087072.68086,157971674706.54456
IN_B05,2023-10-01,mse,158862277104671.9,27721275496871.305,90173897599544.64,112218907851626.42,77344756022559.83,77344756022559.83,139327677616444.53,135969997586303.75
IN_B06,2023-10-01,mse,2193136657.7215233,162158885.6267012,455476779.69058275,347876102.7661828,1186976290.220823,1186976290.220823,712816850.7303419,1047845369.69363
IN_C01,2023-10-01,mse,1982348111059.206,2019251147961.9956,1692394032301.695,1637490040781.9004,2019251147961.9941,2257606502658.6123,1700654124258.1782,1914453899639.3154
IN_C02,2023-10-01,mse,947597867094.8679,252164369355.25018,604172243035.6123,685745067086.7559,934646118351.6696,1205286793908.143,996870201199.8478,855161828611.0016
IN_C03,2023-10-01,mse,157278231695.36786,329611004942.5174,366026283217.1808,269892778955.24817,464954151919.758,464954151919.758,1631956892232.6316,282369606072.8095
IN_C04,2023-10-01,mse,3567787.75,33088351.536636353,3708147.25,3203499.75,4660126.321858814,4660126.321858814,1971648.856998127,4119760.813155384
IN_C05,2023-10-01,mse,28160185247.986393,10552366172.729973,24002234864.52796,48014226833.06569,19412101523.49639,19412101523.49639,21113503376.151093,21232092464.08435
IN_C07,2023-10-01,mse,439036015360.7599,1213262606144.1792,1029367539153.6262,871063128685.5278,946912294529.215,946912294529.215,1016317413084.6017,1013717432710.1255
IN_C08,2023-10-01,mse,82853270204.375,434167737746.8211,190992546566.32812,150223474349.1875,190915382379.35297,190915382379.35297,249012794569.66476,189504349682.54718
IN_C09,2023-10-01,mse,669753744513.0886,814660637148.8517,1492459971384.9395,1372576026717.6997,1329539254491.7861,1329539254491.7861,1568106867806.1802,979867873739.3501
IN_C10,2023-10-01,mse,335016710429.07434,2840382061336.7646,685111606037.7439,549086468427.00574,867438226860.339,867438226860.339,1009390463652.1044,855317894031.1245
IN_D01,2023-10-01,mse,126408061692.0016,425987423496.60693,166762702013.5338,235215226764.8939,446015892369.38525,446015892369.38525,62553375816.47071,115775567274.72726
IN_D02,2023-10-01,mse,11203716751.408926,12144070795.26904,22656079694.100693,31059887236.244995,10528185195.196281,10528185195.196281,6284467746.842148,8407208177.420848
IN_D03,2023-10-01,mse,162.5,226040885.17743933,2407980.3125,9728291.75,46818696.78393479,46818696.78393479,4963191.2747783065,148.54553343000737
IN_D04,2023-10-01,mse,1011041393.7590452,17243594929.112698,13444631308.420391,45162208118.58316,10337899399.122025,10337899399.122025,41280570005.08115,24370280772.677616
IN_D05,2023-10-01,mse,456251445.5,2380257353.3836823,249334517.93062508,244253646.5625,456251445.5,456251445.5,176746285.15571737,387588884.5294409
IN_D06,2023-10-01,mse,128417934989.55838,90031563892.37376,206137282375.37265,206079199665.73056,180858905925.61493,180858905925.61493,215202363564.33224,181207184695.47037
IN_D07,2023-10-01,mse,304386423359.7928,633570457299.2235,215618287743.06866,161298345419.15372,297776272719.2662,297776272719.2662,182597681705.28607,253604366224.85583
IN_D08,2023-10-01,mse,8529185504239.5,2004425328829.5,1839382108072.25,5252975975569.5,2004425328829.5,2336867973127.385,2326186234204.7954,1855557030758.2415
IN_D10,2023-10-01,mse,353992872942.7377,18733034222.637356,489753716008.943,494467094006.7461,353992872942.7377,353992872942.7377,501147539806.54,353804776766.5342
IN_D11,2023-10-01,mse,324356394245.7431,315792929026.1437,221903721573.63248,112284406135.96173,462728837245.756,671271884067.7225,194688808551.877,214140704072.59497
IN_G01,2023-10-01,mse,619838043396.4717,604248312965.2266,443998136876.33887,467331341045.06244,600312067731.3289,600312067731.3289,548971374167.1394,604961289203.5773
IN_G02,2023-10-01,mse,406754397159.20905,278539832017.91376,291061980160.439,231752163026.9951,278539832017.9138,379143630471.6992,119565420289.81345,261734460149.21396
IN_G03,2023-10-01,mse,103956241545.55075,398604422211.5634,221523329956.0178,190833788835.64114,365695044831.90454,355216387821.0052,389689901968.66705,341630617910.00616
IN_G04,2023-10-01,mse,764968453363.4917,510104784477.24243,993704113255.194,1097282805249.8815,510104784477.24133,510104784477.24133,558418941487.5603,499648446656.8795
IN_H01,2023-10-01,mse,191570261.71497214,188214704.514282,337655588.87218875,204679387.11989447,191570261.71497214,191570261.71497214,167608196.8646485,192012884.5899437
IN_H02,2023-10-01,mse,1118753427182.229,400392308407.5969,514072326415.5647,543442324377.9003,503421383964.5355,671547348447.0835,346572634203.0748,631548858457.1987
IN_H03,2023-10-01,mse,127016389205.9375,107727780065.91093,296293606167.394,258703930282.64383,282455789054.58936,282455789054.58936,142942869367.2631,159190646762.1125
IN_H04,2023-10-01,mse,55995.71750000007,171006.41842515738,36482.38437500004,7065.364999999997,43755.30738200079,22103.753137499094,20252.322995814677,10642.759934378859
IN_H05,2023-10-01,mse,110399967.7255,71734045.99650967,79938374.4733,111346361.8163,110399967.7255,110399967.7255,64777621.62959245,85246399.4946144
IN_J01,2023-10-01,mse,8937201156412.947,13051849325703.318,4930341729400.432,1784847594230.4263,5400217875705.713,2542692172050.5405,2222755959902.7554,4644266315448.2
IN_J02,2023-10-01,mse,5368641988.486899,2107183254.9805653,25445561084.14113,61465033966.89823,33140389134.190704,33140389134.190704,32408385119.58005,12416005615.21361
IN_J04,2023-10-01,mse,29707147.550000004,7923631.762735864,33202950.03062499,31895010.292500008,7431644.972587333,7431644.972587333,34366185.70444349,30862636.971436597
IN_J05,2023-10-01,mse,244694587032.60638,196204772907.97787,194523304767.03656,249281705943.7734,196204772907.9779,249281705943.7734,92897960450.89597,70201533208.31198
IN_J06,2023-10-01,mse,16730221022.523842,592617611.5257683,13498208884.756918,13766304118.174755,6160010542.795933,6160010542.795933,16973569449.032204,15916631291.834034
IN_L01,2023-10-01,mse,23229613618.46066,17072977353.157482,9676320219.41546,13490326086.095036,23229613618.46066,14292885729.447535,12444654075.930944,11848055524.635733
IN_L02,2023-10-01,mse,13975926740.669193,38534219233.2956,14952051988.73097,5793625887.597661,30424175542.596046,30424175542.596046,20983746334.000336,17180484658.01939
IN_L03,2023-10-01,mse,295000.7363752501,8521611.75789566,856157.2635861876,827756.6863905,98502.52332534317,98502.52332534317,535962.5275511618,136191.19377885904
IN_L04,2023-10-01,mse,4752008331.772087,8996432947.89659,7918561363.9466305,8672862401.265614,4752008331.772087,14435782683.99783,9383894441.16544,4605854776.796189
IN_M01,2023-10-01,mse,694550170512.8477,772982220992.5239,544473954353.5874,507645851565.3342,792096756325.3195,1019909841422.5126,446798369193.3756,687361073659.344
IN_M02,2023-10-01,mse,11359612964223.426,2766873320058.7656,9312057546883.516,9381035481662.184,3386245039559.4287,3386245039559.4287,9747834241854.887,9518537758498.693
IN_M03,2023-10-01,mse,155344988154.4022,183723769813.2572,467808371944.42163,391433967217.38245,452717237000.47034,452717237000.47034,1248286276491.9146,155994627914.25732
IN_M04,2023-10-01,mse,1814209697.4375,1601874333.4463706,3655651051.734375,3126524251.625,4502288152.528515,4502288152.528515,4561894135.922488,1890628672.2960734
IN_M05,2023-10-01,mse,24024137.7997545,122905978.4157035,27416058.619397245,13867298.860223502,24024137.7997545,24024137.7997545,15967199.674313249,19557158.008200925
IN_M09,2023-10-01,mse,22216488.18492127,201887464.8638089,26214775.65207819,27280410.171633497,10605746.965112139,10605746.965112139,10403817.93666104,13025554.66264558
IN_N01,2023-10-01,mse,504241467.9909208,460064800.47680575,815587290.7538829,2642631627.421654,428028021.54169875,428028021.54169875,995330848.5954099,521538656.7661535
IN_N02,2023-10-01,mse,4355182747317.0605,8382001885785.217,5808528780661.1,7156422269558.605,4445942985611.18,4445942985611.18,5804499073291.428,4049651649518.5684
IN_N03,2023-10-01,mse,309381983890.96094,1895583752983.5354,830834853460.9597,618457995049.6743,1935411320196.9375,1935411320196.9375,3000032477886.223,515524571815.6282
IN_N04,2023-10-01,mse,11120381380.5625,16801398331.105556,22417996916.946037,20151313344.480602,30048487088.045074,30048487088.045074,36952069936.623344,21091109270.78402
IN_N05,2023-10-01,mse,1075117102573.5083,8879800505285.53,3557743171501.661,3010847192171.4463,2636870168576.093,2636870168576.093,3633082862515.426,2585238499501.574
IN_N06,2023-10-01,mse,4685961172956.099,25080855235240.96,13442428416932.848,11759885193762.246,11410549942513.3,11410549942513.3,13921961183433.37,11868222749527.617
IN_N07,2023-10-01,mse,169689485788.44238,129104974028.7399,101149580531.63339,83011876502.14128,24325652712.814735,24325652712.814735,425467494354.54755,111165184943.34055
IN_P01,2023-10-01,mse,4712176929.770493,699599074.8866456,7750967633.138652,7623750020.65562,6853990897.859667,6853990897.859667,32383263236.836536,8390794551.8250885
