index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
992,MI_V04,2025-01-01,24376.0,16276.0,15166.75,24529.0,21498.433957949826
993,MI_V04,2025-04-01,24376.0,32164.0,15166.75,24529.0,18999.271083943637
994,MI_V04,2025-07-01,24376.0,25300.0,15166.75,24529.0,17527.8359806945
995,MI_V04,2025-10-01,24376.0,24376.0,15166.75,24529.0,16661.497381640696
996,MI_V07,2025-01-01,694.0,599.0,434.258064516129,675.75,707.2324468952102
997,MI_V07,2025-04-01,694.0,652.0,434.258064516129,675.75,692.1606810835626
998,MI_V07,2025-07-01,694.0,758.0,434.258064516129,675.75,699.5032532301283
999,MI_V07,2025-10-01,694.0,694.0,434.258064516129,675.75,695.9261431289444
1000,OH_A01,2025-01-01,47449.0,83844.0,87376.71875,66752.25,73955.60420736276
1001,OH_A01,2025-04-01,47449.0,76987.0,87376.71875,66752.25,80627.34802319985
1002,OH_A01,2025-07-01,47449.0,58729.0,87376.71875,66752.25,88900.4525591667
1003,OH_A01,2025-10-01,47449.0,47449.0,87376.71875,66752.25,93909.94678244894
1004,OH_A02,2025-01-01,270368.0,346085.0,355672.5625,304498.25,302349.0732012439
1005,OH_A02,2025-04-01,270368.0,301832.0,355672.5625,304498.25,285976.2677662533
1006,OH_A02,2025-07-01,270368.0,299708.0,355672.5625,304498.25,281655.72265228134
1007,OH_A02,2025-10-01,270368.0,270368.0,355672.5625,304498.25,277687.20091089397
1008,OH_A03,2025-01-01,43031.0,51968.0,53579.96875,47973.75,49512.87257344991
1009,OH_A03,2025-04-01,43031.0,50484.0,53579.96875,47973.75,50390.19125500203
1010,OH_A03,2025-07-01,43031.0,46412.0,53579.96875,47973.75,48745.66768356537
1011,OH_A03,2025-10-01,43031.0,43031.0,53579.96875,47973.75,47091.012333065555
1012,OH_A04,2025-01-01,135457.0,173876.0,143250.6875,150062.75,141498.08716310584
1013,OH_A04,2025-04-01,135457.0,146296.0,143250.6875,150062.75,141240.23001457332
1014,OH_A04,2025-07-01,135457.0,144622.0,143250.6875,150062.75,141052.50004322952
1015,OH_A04,2025-10-01,135457.0,135457.0,143250.6875,150062.75,140915.82534928792
1016,OH_A05,2025-01-01,1808.0,2178.0,1954.34375,2042.25,1915.111826409105
1017,OH_A05,2025-04-01,1808.0,2166.0,1954.34375,2042.25,1909.135395859475
1018,OH_A05,2025-07-01,1808.0,2017.0,1954.34375,2042.25,1904.784323406353
1019,OH_A05,2025-10-01,1808.0,1808.0,1954.34375,2042.25,1901.6165740502365
1020,OH_A06,2025-01-01,185482.0,194741.0,187763.1875,187768.25,183416.3949543223
1021,OH_A06,2025-04-01,185482.0,189765.0,187763.1875,187768.25,182844.0130542202
1022,OH_A06,2025-07-01,185482.0,181085.0,187763.1875,187768.25,182427.29690609165
1023,OH_A06,2025-10-01,185482.0,185482.0,187763.1875,187768.25,182123.91140191082
1024,OH_A07,2025-01-01,53930.0,85238.0,105008.53125,84821.5,78388.77013331004
1025,OH_A07,2025-04-01,53930.0,91859.0,105008.53125,84821.5,90493.36052020478
1026,OH_A07,2025-07-01,53930.0,108259.0,105008.53125,84821.5,96460.27934831886
1027,OH_A07,2025-10-01,53930.0,53930.0,105008.53125,84821.5,99384.31566163684
1028,OH_A09,2025-01-01,2964.0,3795.0,4128.21875,3657.5,3244.861442893602
1029,OH_A09,2025-04-01,2964.0,4485.0,4128.21875,3657.5,3438.6222508910487
1030,OH_A09,2025-07-01,2964.0,3386.0,4128.21875,3657.5,3572.2709887726483
1031,OH_A09,2025-10-01,2964.0,2964.0,4128.21875,3657.5,3664.439903342314
1032,OH_A10,2025-01-01,362886.0,412139.0,447468.21875,396602.25,387551.91782758804
1033,OH_A10,2025-04-01,362886.0,408677.0,447468.21875,396602.25,386753.82797166216
1034,OH_A10,2025-07-01,362886.0,402707.0,447468.21875,396602.25,386172.7877071769
1035,OH_A10,2025-10-01,362886.0,362886.0,447468.21875,396602.25,385749.7678784953
1036,OH_A11,2025-01-01,56039.0,70788.0,91755.8125,64227.75,59486.079012766364
1037,OH_A11,2025-04-01,56039.0,68280.0,91755.8125,64227.75,57941.30211277585
1038,OH_A11,2025-07-01,56039.0,61804.0,91755.8125,64227.75,56387.58872374779
1039,OH_A11,2025-10-01,56039.0,56039.0,91755.8125,64227.75,54827.36922759973
1040,OH_A12,2025-01-01,37054.0,36942.0,46853.15625,37843.75,34100.11548105083
1041,OH_A12,2025-04-01,37054.0,41948.0,46853.15625,37843.75,35901.33797064905
1042,OH_A12,2025-07-01,37054.0,35431.0,46853.15625,37843.75,47162.447361981474
1043,OH_A12,2025-10-01,37054.0,37054.0,46853.15625,37843.75,50479.39245667246
1044,OH_A16,2025-01-01,1928.0,1984.0,2026.09375,2089.75,2037.5654219376038
1045,OH_A16,2025-04-01,1928.0,2312.0,2026.09375,2089.75,2039.2532297922874
1046,OH_A16,2025-07-01,1928.0,2135.0,2026.09375,2089.75,2040.4820191510344
1047,OH_A16,2025-10-01,1928.0,1928.0,2026.09375,2089.75,2041.376625421537
1048,OH_B01,2025-01-01,107365.0,134897.0,154658.4375,136815.0,158495.39434699962
1049,OH_B01,2025-04-01,107365.0,138517.0,154658.4375,136815.0,159059.91937348852
