index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
98,IL_C09,2025-07-01,7427847.1,10955519.14,11860576.25375,10387713.9725,10436602.73450852
99,IL_C09,2025-10-01,7427847.1,7427847.1,11860576.25375,10387713.9725,10752315.388081526
100,IL_C10,2025-01-01,8382129.025,13430851.44,12453710.2439375,11592309.12625,9119719.594515251
101,IL_C10,2025-04-01,8382129.025,12486781.3,12453710.2439375,11592309.12625,9688493.714435272
102,IL_C10,2025-07-01,8382129.025,12069474.74,12453710.2439375,11592309.12625,10127088.23300368
103,IL_C10,2025-10-01,8382129.025,8382129.025,12453710.2439375,11592309.12625,10465297.485365786
104,IL_D01,2025-01-01,1610161.5,2739357.92,1561390.74015625,2336315.2475,1565585.4667632454
105,IL_D01,2025-04-01,1610161.5,2277824.68,1561390.74015625,2336315.2475,1537698.3033529161
106,IL_D01,2025-07-01,1610161.5,2717916.89,1561390.74015625,2336315.2475,1519829.7428207055
107,IL_D01,2025-10-01,1610161.5,1610161.5,1561390.74015625,2336315.2475,1508090.9942177765
108,IL_D02,2025-01-01,511235.4,649485.9,553718.69096875,628218.0575,542681.4970308802
109,IL_D02,2025-04-01,511235.4,556944.3,553718.69096875,628218.0575,545841.3774892883
110,IL_D02,2025-07-01,511235.4,795206.63,553718.69096875,628218.0575,376081.9753021732
111,IL_D02,2025-10-01,511235.4,511235.4,553718.69096875,628218.0575,380579.86048028606
112,IL_D03,2022-07-01,6640.0,3458.0,41137.380952380954,4081.25,40288.85176933938
113,IL_D03,2022-10-01,6640.0,3590.0,41137.380952380954,4081.25,40851.69278446562
114,IL_D03,2023-01-01,6640.0,2637.0,41137.380952380954,4081.25,41839.44315138992
115,IL_D03,2023-04-01,6640.0,6640.0,41137.380952380954,4081.25,42597.784916298435
116,IL_D04,2025-01-01,815913.446,1787212.864,830750.8112187501,1381568.1862500003,811457.2706094619
117,IL_D04,2025-04-01,815913.446,1555121.384,830750.8112187501,1381568.1862500003,805653.9354958072
118,IL_D04,2025-07-01,815913.446,1368025.051,830750.8112187501,1381568.1862500003,801198.4458926003
119,IL_D04,2025-10-01,815913.446,815913.446,830750.8112187501,1381568.1862500003,797777.7598950356
120,IL_D05,2025-01-01,128960.75,182781.0,109697.1953125,160570.3375,121213.01184809106
121,IL_D05,2025-04-01,128960.75,158290.0,109697.1953125,160570.3375,115992.5975420865
122,IL_D05,2025-07-01,128960.75,172249.6,109697.1953125,160570.3375,112464.87003839015
123,IL_D05,2025-10-01,128960.75,128960.75,109697.1953125,160570.3375,110073.30321133895
124,IL_D06,2025-01-01,403581.248,393257.302,830119.4860625,437108.04675,802863.5742819855
125,IL_D06,2025-04-01,403581.248,446279.587,830119.4860625,437108.04675,797121.699089216
126,IL_D06,2025-07-01,403581.248,505314.05,830119.4860625,437108.04675,792713.3951186073
127,IL_D06,2025-10-01,403581.248,403581.248,830119.4860625,437108.04675,789328.9357194841
128,IL_D07,2025-01-01,4226086.803,3039662.114,3532029.752,3905969.9035,3881198.736797389
129,IL_D07,2025-04-01,4226086.803,4005360.705,3532029.752,3905969.9035,3730319.5424855403
130,IL_D07,2025-07-01,4226086.803,4352769.992,3532029.752,3905969.9035,3665004.7875761315
131,IL_D07,2025-10-01,4226086.803,4226086.803,3532029.752,3905969.9035,3637268.1157746753
132,IL_D08,2025-01-01,4503.0,4653620.0,1146808.5031333333,2387564.0,138480.63778141455
133,IL_D08,2025-04-01,4503.0,4637048.0,1146808.5031333333,2387564.0,542064.0333732099
