unique_id,ds,best_forecast,best_forecast-lo-95,best_forecast-hi-95,best_model
IN_A16,2025-04-01,304117.17635155487,263554.2183382043,344680.1343649054,WindowAverage
IN_A16,2025-04-01,304117.17635155487,263554.2183382043,344680.1343649054,HoltWinters
IN_A16,2025-04-01,304117.17635155487,263554.2183382043,344680.1343649054,Naive
IN_A16,2025-04-01,284955.442,198887.33289609593,371023.551103904,SeasonalNaive
IN_A16,2025-04-01,284955.442,198887.33289609593,371023.551103904,SARIMA
IN_A16,2025-04-01,284955.442,198887.33289609593,371023.551103904,WindowAverage
IN_A16,2025-04-01,284955.442,198887.33289609593,371023.551103904,HoltWinters
IN_A16,2025-04-01,284955.442,198887.33289609593,371023.551103904,Naive
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,SeasonalNaive
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,SARIMA
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,WindowAverage
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,HoltWinters
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,Naive
IN_A16,2025-07-01,282215.8840930889,237436.15134927316,326995.61683690466,SeasonalNaive
IN_A16,2025-07-01,282215.8840930889,237436.15134927316,326995.61683690466,SARIMA
IN_A16,2025-07-01,282215.8840930889,237436.15134927316,326995.61683690466,WindowAverage
IN_A16,2025-07-01,282215.8840930889,237436.15134927316,326995.61683690466,HoltWinters
IN_A16,2025-07-01,282215.8840930889,237436.15134927316,326995.61683690466,Naive
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,SeasonalNaive
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,SARIMA
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,WindowAverage
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,HoltWinters
IN_A16,2025-07-01,281633.815,226933.19478184983,336334.43521815015,Naive
IN_A16,2025-07-01,287310.9183498827,246747.95754978366,327873.8791499817,SeasonalNaive
IN_A16,2025-07-01,287310.9183498827,246747.95754978366,327873.8791499817,SARIMA
IN_A16,2025-07-01,287310.9183498827,246747.95754978366,327873.8791499817,WindowAverage
IN_A16,2025-07-01,287310.9183498827,246747.95754978366,327873.8791499817,HoltWinters
IN_A16,2025-07-01,287310.9183498827,246747.95754978366,327873.8791499817,Naive
IN_A16,2025-07-01,284955.442,179543.96678462182,390366.91721537814,SeasonalNaive
IN_A16,2025-07-01,284955.442,179543.96678462182,390366.91721537814,SARIMA
IN_A16,2025-07-01,284955.442,179543.96678462182,390366.91721537814,WindowAverage
IN_A16,2025-07-01,284955.442,179543.96678462182,390366.91721537814,HoltWinters
IN_A16,2025-07-01,284955.442,179543.96678462182,390366.91721537814,Naive
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,SeasonalNaive
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,SARIMA
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,WindowAverage
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,HoltWinters
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,Naive
IN_A16,2025-10-01,277288.94885532465,232509.22871247912,322068.6689981702,SeasonalNaive
IN_A16,2025-10-01,277288.94885532465,232509.22871247912,322068.6689981702,SARIMA
IN_A16,2025-10-01,277288.94885532465,232509.22871247912,322068.6689981702,WindowAverage
IN_A16,2025-10-01,277288.94885532465,232509.22871247912,322068.6689981702,HoltWinters
IN_A16,2025-10-01,277288.94885532465,232509.22871247912,322068.6689981702,Naive
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,SeasonalNaive
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,SARIMA
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,WindowAverage
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,HoltWinters
IN_A16,2025-10-01,284955.442,230254.8217818498,339656.0622181501,Naive
IN_A16,2025-10-01,274326.00078550656,233763.03547161116,314888.966099402,SeasonalNaive
IN_A16,2025-10-01,274326.00078550656,233763.03547161116,314888.966099402,SARIMA
IN_A16,2025-10-01,274326.00078550656,233763.03547161116,314888.966099402,WindowAverage
IN_A16,2025-10-01,274326.00078550656,233763.03547161116,314888.966099402,HoltWinters
IN_A16,2025-10-01,274326.00078550656,233763.03547161116,314888.966099402,Naive
IN_A16,2025-10-01,284955.442,163236.75481745167,406674.12918254826,SeasonalNaive
IN_A16,2025-10-01,284955.442,163236.75481745167,406674.12918254826,SARIMA
IN_A16,2025-10-01,284955.442,163236.75481745167,406674.12918254826,WindowAverage
IN_A16,2025-10-01,284955.442,163236.75481745167,406674.12918254826,HoltWinters
IN_A16,2025-10-01,284955.442,163236.75481745167,406674.12918254826,Naive
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,SeasonalNaive
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,HoltWinters
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,SARIMA
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,WindowAverage
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,WindowAverage
IN_B01,2025-01-01,3016583.8476655474,2475763.177066378,3557404.518264717,SeasonalNaive
IN_B01,2025-01-01,3016583.8476655474,2475763.177066378,3557404.518264717,HoltWinters
IN_B01,2025-01-01,3016583.8476655474,2475763.177066378,3557404.518264717,SARIMA
IN_B01,2025-01-01,3016583.8476655474,2475763.177066378,3557404.518264717,WindowAverage
IN_B01,2025-01-01,3016583.8476655474,2475763.177066378,3557404.518264717,WindowAverage
IN_B01,2025-01-01,3011939.5631436952,2534688.561581682,3489190.5647057085,SeasonalNaive
IN_B01,2025-01-01,3011939.5631436952,2534688.561581682,3489190.5647057085,HoltWinters
IN_B01,2025-01-01,3011939.5631436952,2534688.561581682,3489190.5647057085,SARIMA
IN_B01,2025-01-01,3011939.5631436952,2534688.561581682,3489190.5647057085,WindowAverage
IN_B01,2025-01-01,3011939.5631436952,2534688.561581682,3489190.5647057085,WindowAverage
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,SeasonalNaive
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,HoltWinters
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,SARIMA
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,WindowAverage
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,WindowAverage
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,SeasonalNaive
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,HoltWinters
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,SARIMA
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,WindowAverage
IN_B01,2025-01-01,3069970.32,2209529.8489256045,3930410.791074395,WindowAverage
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,SeasonalNaive
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,HoltWinters
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,SARIMA
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,WindowAverage
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,WindowAverage
IN_B01,2025-04-01,3103259.5438335664,2467839.193700754,3738679.8939663786,SeasonalNaive
IN_B01,2025-04-01,3103259.5438335664,2467839.193700754,3738679.8939663786,HoltWinters
IN_B01,2025-04-01,3103259.5438335664,2467839.193700754,3738679.8939663786,SARIMA
IN_B01,2025-04-01,3103259.5438335664,2467839.193700754,3738679.8939663786,WindowAverage
IN_B01,2025-04-01,3103259.5438335664,2467839.193700754,3738679.8939663786,WindowAverage
IN_B01,2025-04-01,3115552.6416877755,2552149.7168543884,3678955.5665211626,SeasonalNaive
IN_B01,2025-04-01,3115552.6416877755,2552149.7168543884,3678955.5665211626,HoltWinters
IN_B01,2025-04-01,3115552.6416877755,2552149.7168543884,3678955.5665211626,SARIMA
IN_B01,2025-04-01,3115552.6416877755,2552149.7168543884,3678955.5665211626,WindowAverage
IN_B01,2025-04-01,3115552.6416877755,2552149.7168543884,3678955.5665211626,WindowAverage
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,SeasonalNaive
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,HoltWinters
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,SARIMA
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,WindowAverage
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,WindowAverage
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,SeasonalNaive
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,HoltWinters
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,SARIMA
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,WindowAverage
IN_B01,2025-04-01,3023366.898,2162926.4269256047,3883807.3690743954,WindowAverage
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,SeasonalNaive
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,HoltWinters
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,SARIMA
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,WindowAverage
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,WindowAverage
IN_B01,2025-07-01,3071770.4443697156,2354084.3685759883,3789456.520163443,SeasonalNaive
IN_B01,2025-07-01,3071770.4443697156,2354084.3685759883,3789456.520163443,HoltWinters
IN_B01,2025-07-01,3071770.4443697156,2354084.3685759883,3789456.520163443,SARIMA
IN_B01,2025-07-01,3071770.4443697156,2354084.3685759883,3789456.520163443,WindowAverage
IN_B01,2025-07-01,3071770.4443697156,2354084.3685759883,3789456.520163443,WindowAverage
IN_B01,2025-07-01,3274619.4175527245,2636593.4048152454,3912645.4302902035,SeasonalNaive
IN_B01,2025-07-01,3274619.4175527245,2636593.4048152454,3912645.4302902035,HoltWinters
IN_B01,2025-07-01,3274619.4175527245,2636593.4048152454,3912645.4302902035,SARIMA
IN_B01,2025-07-01,3274619.4175527245,2636593.4048152454,3912645.4302902035,WindowAverage
IN_B01,2025-07-01,3274619.4175527245,2636593.4048152454,3912645.4302902035,WindowAverage
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,SeasonalNaive
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,HoltWinters
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,SARIMA
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,WindowAverage
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,WindowAverage
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,SeasonalNaive
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,HoltWinters
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,SARIMA
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,WindowAverage
IN_B01,2025-07-01,2712905.434,1852464.9629256045,3573345.9050743952,WindowAverage
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,SeasonalNaive
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,HoltWinters
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,SARIMA
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,WindowAverage
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,WindowAverage
IN_B01,2025-10-01,3232942.0062831496,2441468.7901563807,4024415.2224099184,SeasonalNaive
IN_B01,2025-10-01,3232942.0062831496,2441468.7901563807,4024415.2224099184,HoltWinters
IN_B01,2025-10-01,3232942.0062831496,2441468.7901563807,4024415.2224099184,SARIMA
IN_B01,2025-10-01,3232942.0062831496,2441468.7901563807,4024415.2224099184,WindowAverage
IN_B01,2025-10-01,3232942.0062831496,2441468.7901563807,4024415.2224099184,WindowAverage
IN_B01,2025-10-01,3267099.333264962,2562307.498643876,3971891.1678860476,SeasonalNaive
IN_B01,2025-10-01,3267099.333264962,2562307.498643876,3971891.1678860476,HoltWinters
IN_B01,2025-10-01,3267099.333264962,2562307.498643876,3971891.1678860476,SARIMA
IN_B01,2025-10-01,3267099.333264962,2562307.498643876,3971891.1678860476,WindowAverage
IN_B01,2025-10-01,3267099.333264962,2562307.498643876,3971891.1678860476,WindowAverage
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,SeasonalNaive
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,HoltWinters
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,SARIMA
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,WindowAverage
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,WindowAverage
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,SeasonalNaive
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,HoltWinters
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,SARIMA
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,WindowAverage
IN_B01,2025-10-01,3060008.7,2199568.228925605,3920449.1710743955,WindowAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,HistoricAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,HistoricAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-01-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,HistoricAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,HistoricAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,HistoricAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,HistoricAverage
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,HistoricAverage
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,HistoricAverage
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-04-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,HistoricAverage
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,HistoricAverage
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,HistoricAverage
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,HistoricAverage
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,HistoricAverage
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,HistoricAverage
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-07-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,HistoricAverage
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,HistoricAverage
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,HistoricAverage
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,HistoricAverage
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,HistoricAverage
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,HistoricAverage
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,HistoricAverage
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-10-01,2918560.9883333333,1151268.8991040636,4685853.077562603,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,HistoricAverage
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,HistoricAverage
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,HistoricAverage
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,HistoricAverage
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,Naive
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HistoricAverage
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,SeasonalNaive
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-01-01,657869.8525555555,81246.26385600073,1234493.4412551103,HistoricAverage
IN_B03,2025-01-01,657869.8525555555,81246.26385600073,1234493.4412551103,SeasonalNaive
IN_B03,2025-01-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-01-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-01-01,1023819.214,275943.61874412606,1771694.809255874,HoltWinters
IN_B03,2025-01-01,1023819.214,275943.61874412606,1771694.809255874,HistoricAverage
IN_B03,2025-01-01,1023819.214,275943.61874412606,1771694.809255874,SeasonalNaive
IN_B03,2025-01-01,1023819.214,275943.61874412606,1771694.809255874,HoltWinters
IN_B03,2025-01-01,1023819.214,275943.61874412606,1771694.809255874,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HistoricAverage
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,SeasonalNaive
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HistoricAverage
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,SeasonalNaive
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-01-01,941024.1132985856,414308.75174723996,1467739.4748499314,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HistoricAverage
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,SeasonalNaive
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-04-01,657869.8525555555,81246.26385600073,1234493.4412551103,HistoricAverage
IN_B03,2025-04-01,657869.8525555555,81246.26385600073,1234493.4412551103,SeasonalNaive
IN_B03,2025-04-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-04-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-04-01,782940.501,35064.90574412607,1530816.096255874,HoltWinters
IN_B03,2025-04-01,782940.501,35064.90574412607,1530816.096255874,HistoricAverage
IN_B03,2025-04-01,782940.501,35064.90574412607,1530816.096255874,SeasonalNaive
IN_B03,2025-04-01,782940.501,35064.90574412607,1530816.096255874,HoltWinters
IN_B03,2025-04-01,782940.501,35064.90574412607,1530816.096255874,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HistoricAverage
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,SeasonalNaive
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HistoricAverage
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,SeasonalNaive
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-04-01,1063743.5809742562,537028.2077519264,1590458.9541965858,HoltWinters
IN_B03,2025-07-01,944010.3986895863,417294.9990246948,1470725.7983544779,HoltWinters
IN_B03,2025-07-01,944010.3986895863,417294.9990246948,1470725.7983544779,HistoricAverage
IN_B03,2025-07-01,944010.3986895863,417294.9990246948,1470725.7983544779,SeasonalNaive
IN_B03,2025-07-01,944010.3986895863,417294.9990246948,1470725.7983544779,HoltWinters
IN_B03,2025-07-01,944010.3986895863,417294.9990246948,1470725.7983544779,HoltWinters
IN_B03,2025-07-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-07-01,657869.8525555555,81246.26385600073,1234493.4412551103,HistoricAverage
IN_B03,2025-07-01,657869.8525555555,81246.26385600073,1234493.4412551103,SeasonalNaive
IN_B03,2025-07-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-07-01,657869.8525555555,81246.26385600073,1234493.4412551103,HoltWinters
IN_B03,2025-07-01,968380.164,220504.568744126,1716255.759255874,HoltWinters
