unique_id,ds,cutoff,y,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta
IN_D02,2022-07-01,2021-10-01,2341.0,2198.0,3210.125,4267.5,4346.0,3210.125,3210.125,3764.5447,3286.368
IN_D02,2022-10-01,2021-10-01,2733.0,2198.0,3210.125,4267.5,2198.0,3210.125,3210.125,2681.5374,3286.368
IN_D02,2023-01-01,2022-10-01,4713.0,2733.0,3064.3928,2190.0,1880.0,2971.6812,2971.6812,2872.7112,2908.5237
IN_D02,2023-04-01,2022-10-01,5473.0,2733.0,3064.3928,2190.0,1806.0,3068.398,3068.398,3147.2627,3228.9456
IN_D02,2023-07-01,2022-10-01,4403.0,2733.0,3064.3928,2190.0,2341.0,3068.398,3068.398,3071.316,3312.115
IN_D02,2023-10-01,2022-10-01,2883.0,2733.0,3064.3928,2190.0,2733.0,3068.398,3068.398,2210.7046,2374.169
IN_D02,2024-01-01,2023-10-01,3614.0,2883.0,3227.3438,4368.0,4713.0,2917.1033,2917.1033,3628.5835,3694.9128
IN_D02,2024-04-01,2023-10-01,2683.0,2883.0,3227.3438,4368.0,5473.0,3223.0403,3223.0403,3955.7524,4088.0022
IN_D02,2024-07-01,2023-10-01,4631.0,2883.0,3227.3438,4368.0,4403.0,3223.0403,3223.0403,3762.956,3996.5613
IN_D02,2024-10-01,2023-10-01,2313.0,2883.0,3227.3438,4368.0,2883.0,3223.0403,3223.0403,2814.1738,2946.8687
IN_D03,2018-07-01,2018-04-01,303.0,344.0,284.8889,302.25,291.0,284.8889,284.8889,291.0,311.00848
IN_D03,2018-10-01,2018-04-01,278.0,344.0,284.8889,302.25,280.0,284.8889,284.8889,280.0,311.00848
IN_D03,2019-01-01,2018-04-01,284.0,344.0,284.8889,302.25,294.0,284.8889,284.8889,294.0,311.00848
IN_D03,2019-04-01,2018-04-01,331.0,344.0,284.8889,302.25,344.0,284.8889,284.8889,344.0,311.00848
IN_D03,2019-07-01,2019-04-01,319.0,331.0,289.23077,299.0,303.0,283.69232,283.69232,377.38068,305.90778
IN_D03,2019-10-01,2019-04-01,330.0,331.0,289.23077,299.0,278.0,300.778,300.778,350.20172,305.90778
IN_D03,2020-01-01,2019-04-01,288.0,331.0,289.23077,299.0,284.0,300.778,300.778,351.34137,305.90778
IN_D03,2020-04-01,2019-04-01,345.0,331.0,289.23077,299.0,331.0,300.778,300.778,350.17032,305.90778
IN_D03,2020-07-01,2020-04-01,361.0,345.0,296.58823,320.5,319.0,254.19608,254.19608,371.41956,311.78244
IN_D03,2020-10-01,2020-04-01,318.0,345.0,296.58823,320.5,330.0,304.52942,304.52942,354.4235,311.78247
IN_D03,2021-01-01,2020-04-01,337.0,345.0,296.58823,320.5,288.0,304.52942,304.52942,342.88303,311.7825
IN_D03,2021-04-01,2020-04-01,19.0,345.0,296.58823,320.5,345.0,304.52942,304.52942,354.03757,311.7825
IN_D03,2021-07-01,2021-04-01,16.0,19.0,289.38095,258.75,361.0,472.96106,472.96106,331.59995,287.85312
IN_D03,2021-10-01,2021-04-01,236.0,19.0,289.38095,258.75,318.0,306.65274,306.65274,310.50357,287.85312
IN_D03,2022-07-01,2021-04-01,20.0,19.0,289.38095,258.75,337.0,306.65274,306.65274,306.5003,287.85312
IN_D03,2023-10-01,2021-04-01,13.0,19.0,289.38095,258.75,19.0,306.65274,306.65274,250.84735,287.85312
IN_D03,2024-01-01,2023-10-01,25.0,13.0,254.48,71.25,16.0,220.34207,220.34207,65.573044,47.12405
IN_D03,2024-04-01,2023-10-01,14.0,13.0,254.48,71.25,236.0,246.69753,246.69753,83.8509,47.12405
IN_D03,2024-07-01,2023-10-01,21.0,13.0,254.48,71.25,20.0,246.69753,246.69753,44.693832,47.12405
IN_D03,2024-10-01,2023-10-01,34.0,13.0,254.48,71.25,13.0,246.69753,246.69753,6.5133767,47.12405
IN_D04,2020-01-01,2019-10-01,6539.0,12221.0,17829.562,13543.0,13613.0,12221.0,12221.0,7566.9043,12994.895
IN_D04,2020-04-01,2019-10-01,11619.0,12221.0,17829.562,13543.0,14411.0,12221.0,12221.0,6636.5103,12827.873
IN_D04,2020-07-01,2019-10-01,13927.0,12221.0,17829.562,13543.0,13927.0,12221.0,12221.0,7820.274,12668.942
IN_D04,2020-10-01,2019-10-01,13499.0,12221.0,17829.562,13543.0,12221.0,12221.0,12221.0,6259.4185,12516.995
IN_D04,2021-01-01,2020-10-01,9548.0,13499.0,16542.85,11396.0,6539.0,13499.0,13499.0,9035.661,11729.008
IN_D04,2021-04-01,2020-10-01,5937.0,13499.0,16542.85,11396.0,11619.0,13499.0,13499.0,10426.25,11567.593
IN_D04,2021-07-01,2020-10-01,7108.0,13499.0,16542.85,11396.0,13927.0,13499.0,13499.0,12679.204,11411.75
IN_D04,2021-10-01,2020-10-01,6140.0,13499.0,16542.85,11396.0,13499.0,13499.0,13499.0,12279.372,11260.984
IN_D04,2022-01-01,2021-10-01,19168.0,6140.0,14982.917,7183.25,9548.0,5242.145,5242.145,6752.8887,8149.801
IN_D04,2022-04-01,2021-10-01,13619.0,6140.0,14982.917,7183.25,5937.0,4370.9688,4370.9688,7146.423,7869.5146
IN_D04,2022-07-01,2021-10-01,13917.0,6140.0,14982.917,7183.25,7108.0,3499.7917,3499.7917,9343.046,7596.7163
IN_D04,2022-10-01,2021-10-01,14716.0,6140.0,14982.917,7183.25,6140.0,2628.6152,2628.6152,8628.41,7330.895
IN_D04,2023-01-01,2022-10-01,13467.0,14716.0,15036.071,15355.0,19168.0,14716.0,14716.0,10364.591,11334.888
IN_D04,2023-04-01,2022-10-01,15524.0,14716.0,15036.071,15355.0,13619.0,14716.0,14716.0,10211.822,11237.707
IN_D04,2023-07-01,2022-10-01,9894.0,14716.0,15036.071,15355.0,13917.0,14716.0,14716.0,12058.505,11142.876
IN_D04,2023-10-01,2022-10-01,9752.0,14716.0,15036.071,15355.0,14716.0,14716.0,14716.0,11814.58,11050.308
IN_D04,2024-01-01,2023-10-01,21336.0,9752.0,14676.469,12159.25,13467.0,9752.0,9752.0,10858.717,11318.023
IN_D04,2024-04-01,2023-10-01,17774.0,9752.0,14676.469,12159.25,15524.0,9752.0,9752.0,10938.7,11237.722
IN_D04,2024-07-01,2023-10-01,15818.0,9752.0,14676.469,12159.25,9894.0,9752.0,9752.0,12089.691,11159.269
IN_D04,2024-10-01,2023-10-01,14769.0,9752.0,14676.469,12159.25,9752.0,9752.0,9752.0,11648.904,11082.599
IN_D05,2020-01-01,2019-10-01,4836.0,5296.0,1172.6875,1924.75,562.0,1172.6875,1172.6875,1484.7107,5121.0063
IN_D05,2020-04-01,2019-10-01,4113.0,5296.0,1172.6875,1924.75,800.0,1172.6875,1172.6875,1778.8141,5121.0063
IN_D05,2020-07-01,2019-10-01,3589.0,5296.0,1172.6875,1924.75,1041.0,1172.6875,1172.6875,1458.5234,5121.0063
IN_D05,2020-10-01,2019-10-01,3816.0,5296.0,1172.6875,1924.75,5296.0,1172.6875,1172.6875,2632.5032,5121.0063
IN_D05,2021-01-01,2020-10-01,1827.0,3816.0,1755.85,4088.5,4836.0,3816.0,3816.0,3656.5203,3800.327
IN_D05,2021-04-01,2020-10-01,3025.0,3816.0,1755.85,4088.5,4113.0,3816.0,3816.0,3716.9373,3800.327
IN_D05,2021-07-01,2020-10-01,2609.0,3816.0,1755.85,4088.5,3589.0,3816.0,3816.0,3364.7603,3800.327
IN_D05,2021-10-01,2020-10-01,1849.0,3816.0,1755.85,4088.5,3816.0,3816.0,3816.0,4315.1577,3800.327
IN_D05,2022-01-01,2021-10-01,2103.0,1849.0,1851.125,2327.5,1827.0,1849.0,1849.0,1335.1138,1990.3771
IN_D05,2022-04-01,2021-10-01,1194.0,1849.0,1851.125,2327.5,3025.0,1849.0,1849.0,1604.6162,1990.3771
IN_D05,2022-07-01,2021-10-01,1765.0,1849.0,1851.125,2327.5,2609.0,1849.0,1849.0,1246.3589,1990.3771
IN_D05,2022-10-01,2021-10-01,2899.0,1849.0,1851.125,2327.5,1849.0,1849.0,1849.0,1935.9731,1990.3771
IN_D05,2023-01-01,2022-10-01,4789.0,2899.0,1871.0,1990.25,2103.0,2899.0,2899.0,2452.1423,2681.182
IN_D05,2023-04-01,2022-10-01,5130.0,2899.0,1871.0,1990.25,1194.0,2899.0,2899.0,2553.7173,2681.182
IN_D05,2023-07-01,2022-10-01,4577.0,2899.0,1871.0,1990.25,1765.0,2899.0,2899.0,2326.3647,2681.182
IN_D05,2023-10-01,2022-10-01,3407.0,2899.0,1871.0,1990.25,2899.0,2899.0,2899.0,3081.1267,2681.182
IN_D05,2024-01-01,2023-10-01,4908.0,3407.0,2196.5938,4475.75,4789.0,3407.0,3407.0,3346.5134,3468.7346
IN_D05,2024-04-01,2023-10-01,4465.0,3407.0,2196.5938,4475.75,5130.0,3407.0,3407.0,3473.6025,3468.7346
IN_D05,2024-07-01,2023-10-01,6835.0,3407.0,2196.5938,4475.75,4577.0,3407.0,3407.0,3209.3528,3468.7346
IN_D05,2024-10-01,2023-10-01,3276.0,3407.0,2196.5938,4475.75,3407.0,3407.0,3407.0,3716.1943,3468.7346
IN_D06,2020-01-01,2019-10-01,10617.0,7149.0,13381.875,10418.5,8320.0,13381.875,13381.875,11970.275,13186.168
IN_D06,2020-04-01,2019-10-01,10700.0,7149.0,13381.875,10418.5,10939.0,13381.875,13381.875,14693.358,13186.168
IN_D06,2020-07-01,2019-10-01,9403.0,7149.0,13381.875,10418.5,15266.0,13381.875,13381.875,12819.373,13186.168
IN_D06,2020-10-01,2019-10-01,23739.0,7149.0,13381.875,10418.5,7149.0,13381.875,13381.875,11455.151,13186.168
IN_D06,2021-01-01,2020-10-01,12514.0,23739.0,13428.45,13614.75,10617.0,13428.45,13428.45,11987.626,13521.119
IN_D06,2021-04-01,2020-10-01,6573.0,23739.0,13428.45,13614.75,10700.0,13428.45,13428.45,14178.942,13521.119
IN_D06,2021-07-01,2020-10-01,18309.0,23739.0,13428.45,13614.75,9403.0,13428.45,13428.45,12455.186,13521.119
IN_D06,2021-10-01,2020-10-01,15479.0,23739.0,13428.45,13614.75,23739.0,13428.45,13428.45,14047.193,13521.119
IN_D06,2022-01-01,2021-10-01,16678.0,15479.0,13393.5,13218.75,12514.0,13393.5,13393.5,12036.982,13507.856
IN_D06,2022-04-01,2021-10-01,22918.0,15479.0,13393.5,13218.75,6573.0,13393.5,13393.5,12942.491,13507.856
IN_D06,2022-07-01,2021-10-01,21092.0,15479.0,13393.5,13218.75,18309.0,13393.5,13393.5,13296.58,13507.856
IN_D06,2022-10-01,2021-10-01,36708.0,15479.0,13393.5,13218.75,15479.0,13393.5,13393.5,14337.3,13507.856
IN_D06,2023-01-01,2022-10-01,26055.0,36708.0,14958.571,24349.0,16678.0,14958.571,14958.571,17409.484,26113.068
IN_D06,2023-04-01,2022-10-01,19462.0,36708.0,14958.571,24349.0,22918.0,14958.571,14958.571,19035.541,26113.068
IN_D06,2023-07-01,2022-10-01,21060.0,36708.0,14958.571,24349.0,21092.0,14958.571,14958.571,19264.232,26113.068
IN_D06,2023-10-01,2022-10-01,15588.0,36708.0,14958.571,24349.0,36708.0,14958.571,14958.571,22154.033,26113.068
IN_D06,2024-01-01,2023-10-01,6444.0,15588.0,15656.406,20541.25,26055.0,20310.814,20310.814,20165.04,20367.264
IN_D06,2024-04-01,2023-10-01,5345.0,15588.0,15656.406,20541.25,19462.0,20310.814,20310.814,20517.686,20367.264
IN_D06,2024-07-01,2023-10-01,2708.0,15588.0,15656.406,20541.25,21060.0,20310.814,20310.814,20898.578,20367.264
IN_D06,2024-10-01,2023-10-01,5713.0,15588.0,15656.406,20541.25,15588.0,20310.814,20310.814,23034.803,20367.264
IN_D07,2020-01-01,2019-10-01,73064.0,45979.0,45039.312,47991.25,35706.0,45039.312,45039.312,36020.99,43502.54
IN_D07,2020-04-01,2019-10-01,74755.0,45979.0,45039.312,47991.25,52047.0,45039.312,45039.312,39405.15,43502.54
IN_D07,2020-07-01,2019-10-01,92863.0,45979.0,45039.312,47991.25,58233.0,45039.312,45039.312,32662.11,43502.54
IN_D07,2020-10-01,2019-10-01,70995.0,45979.0,45039.312,47991.25,45979.0,45039.312,45039.312,42549.734,43502.54
IN_D07,2021-01-01,2020-10-01,51435.0,70995.0,51615.3,77919.25,73064.0,63791.87,63791.87,77163.93,76113.805
IN_D07,2021-04-01,2020-10-01,27367.0,70995.0,51615.3,77919.25,74755.0,59530.613,59530.613,80303.414,76113.805
IN_D07,2021-07-01,2020-10-01,44876.0,70995.0,51615.3,77919.25,92863.0,57009.723,57009.723,78415.625,76113.805
IN_D07,2021-10-01,2020-10-01,61148.0,70995.0,51615.3,77919.25,70995.0,55518.402,55518.402,82142.92,76113.805
IN_D07,2022-01-01,2021-10-01,53461.0,61148.0,50713.832,46206.5,51435.0,56475.977,56475.977,56784.824,56916.72
IN_D07,2022-04-01,2021-10-01,66205.0,61148.0,50713.832,46206.5,27367.0,54067.13,54067.13,55068.71,56916.72
IN_D07,2022-07-01,2021-10-01,64285.0,61148.0,50713.832,46206.5,44876.0,52825.152,52825.152,58236.008,56916.72
IN_D07,2022-10-01,2021-10-01,50590.0,61148.0,50713.832,46206.5,61148.0,52184.8,52184.8,62364.082,56916.72
IN_D07,2023-01-01,2022-10-01,73459.0,50590.0,51845.465,58635.25,53461.0,51309.438,51309.438,59006.004,53975.836
IN_D07,2023-04-01,2022-10-01,101426.0,50590.0,51845.465,58635.25,66205.0,51679.367,51679.367,59402.71,53975.836
IN_D07,2023-07-01,2022-10-01,71696.0,50590.0,51845.465,58635.25,64285.0,51869.582,51869.582,60409.844,53975.836
IN_D07,2023-10-01,2022-10-01,76902.0,50590.0,51845.465,58635.25,50590.0,51967.387,51967.387,63405.254,53975.836
IN_D07,2024-01-01,2023-10-01,68374.0,76902.0,55473.625,80870.75,73459.0,76902.0,76902.0,70423.16,77285.54
IN_D07,2024-04-01,2023-10-01,104616.0,76902.0,55473.625,80870.75,101426.0,76902.0,76902.0,74403.85,77285.54
IN_D07,2024-07-01,2023-10-01,53096.0,76902.0,55473.625,80870.75,71696.0,76902.0,76902.0,71706.43,77285.54
IN_D07,2024-10-01,2023-10-01,79790.0,76902.0,55473.625,80870.75,76902.0,76902.0,76902.0,74773.45,77285.54
IN_D08,2020-01-01,2019-10-01,394.0,505.0,741.6875,1701.5,454.0,741.6875,741.6875,2701.812,1035.7882
IN_D08,2020-04-01,2019-10-01,687.0,505.0,741.6875,1701.5,486.0,741.6875,741.6875,1670.7185,1035.7882
IN_D08,2020-07-01,2019-10-01,97.0,505.0,741.6875,1701.5,5361.0,741.6875,741.6875,2902.3518,1035.7882
IN_D08,2020-10-01,2019-10-01,150.0,505.0,741.6875,1701.5,505.0,741.6875,741.6875,1673.2543,1035.7882
IN_D08,2021-01-01,2020-10-01,151.0,150.0,659.75,332.0,394.0,659.75,659.75,1695.9897,770.32404
IN_D08,2021-04-01,2020-10-01,886.0,150.0,659.75,332.0,687.0,659.75,659.75,923.7577,770.32404
IN_D08,2021-07-01,2020-10-01,164.0,150.0,659.75,332.0,97.0,659.75,659.75,1805.0938,770.32404
IN_D08,2021-10-01,2020-10-01,197.0,150.0,659.75,332.0,150.0,659.75,659.75,820.08057,770.32404
IN_D08,2022-01-01,2021-10-01,164.0,197.0,608.0417,349.5,151.0,608.0417,608.0417,1166.7795,618.2276
IN_D08,2022-04-01,2021-10-01,103.0,197.0,608.0417,349.5,886.0,608.0417,608.0417,645.8061,618.2276
IN_D08,2022-07-01,2021-10-01,108.0,197.0,608.0417,349.5,164.0,608.0417,608.0417,1267.0413,618.2276
IN_D08,2022-10-01,2021-10-01,6573.0,197.0,608.0417,349.5,197.0,608.0417,608.0417,443.08173,618.2276
IN_D08,2023-01-01,2022-10-01,84.0,6573.0,769.3214,1737.0,164.0,769.3214,769.3214,1470.2455,1097.7484
IN_D08,2023-04-01,2022-10-01,166.0,6573.0,769.3214,1737.0,103.0,769.3214,769.3214,1027.4147,1097.7484
IN_D08,2023-07-01,2022-10-01,70.0,6573.0,769.3214,1737.0,108.0,769.3214,769.3214,1548.4358,1097.7484
IN_D08,2023-10-01,2022-10-01,7071.0,6573.0,769.3214,1737.0,6573.0,769.3214,769.3214,1749.581,1097.7484
IN_D08,2024-01-01,2023-10-01,55.0,7071.0,904.125,1847.75,84.0,904.125,680.88245,1615.0402,1454.5736
IN_D08,2024-04-01,2023-10-01,6622.0,7071.0,904.125,1847.75,166.0,904.125,748.17584,1218.1516,1454.5736
IN_D08,2024-07-01,2023-10-01,55.0,7071.0,904.125,1847.75,70.0,904.125,716.6227,1656.2072,1454.5736
IN_D08,2024-10-01,2023-10-01,85.0,7071.0,904.125,1847.75,7071.0,904.125,2331.9216,2723.2427,1454.5736
IN_D10,2020-01-01,2019-10-01,13229.0,20582.0,20522.938,18928.75,14760.0,21985.418,17548.744,14827.556,19941.969
IN_D10,2020-04-01,2019-10-01,11671.0,20582.0,20522.938,18928.75,19531.0,20217.338,20550.4,19362.812,19941.969
IN_D10,2020-07-01,2019-10-01,9571.0,20582.0,20522.938,18928.75,20842.0,20217.338,25602.678,21838.828,19941.969
IN_D10,2020-10-01,2019-10-01,22160.0,20582.0,20522.938,18928.75,20582.0,20217.338,22082.203,19684.049,19941.969
IN_D10,2021-01-01,2020-10-01,37378.0,22160.0,19249.9,14157.75,13229.0,23031.13,23031.13,11025.356,17925.912
IN_D10,2021-04-01,2020-10-01,44046.0,22160.0,19249.9,14157.75,11671.0,19278.53,19278.53,14418.268,17925.912
IN_D10,2021-07-01,2020-10-01,39602.0,22160.0,19249.9,14157.75,9571.0,19278.53,19278.53,15935.749,17925.912
IN_D10,2021-10-01,2020-10-01,29558.0,22160.0,19249.9,14157.75,22160.0,19278.53,19278.53,16639.607,17925.912
IN_D10,2022-01-01,2021-10-01,21357.0,29558.0,22315.916,37646.0,37378.0,18403.91,18403.91,27916.672,29658.877
IN_D10,2022-04-01,2021-10-01,28887.0,29558.0,22315.916,37646.0,44046.0,12522.862,12522.862,31812.988,29658.877
IN_D10,2022-07-01,2021-10-01,26584.0,29558.0,22315.916,37646.0,39602.0,13278.896,13278.896,32371.377,29658.877
IN_D10,2022-10-01,2021-10-01,31348.0,29558.0,22315.916,37646.0,29558.0,17997.512,17997.512,31281.02,29658.877
IN_D10,2023-01-01,2022-10-01,49253.0,31348.0,22991.357,27044.0,21357.0,28769.18,29489.975,28443.586,31300.582
IN_D10,2023-04-01,2022-10-01,45147.0,31348.0,22991.357,27044.0,28887.0,26683.465,25451.592,32778.938,31300.582
IN_D10,2023-07-01,2022-10-01,42866.0,31348.0,22991.357,27044.0,26584.0,22824.918,22311.346,32715.098,31300.582
IN_D10,2023-10-01,2022-10-01,44355.0,31348.0,22991.357,27044.0,31348.0,22824.918,21066.654,32325.04,31300.582
IN_D10,2024-01-01,2023-10-01,26091.0,44355.0,25793.094,45405.25,49253.0,44355.0,44355.0,44641.8,44340.344
IN_D10,2024-04-01,2023-10-01,18161.0,44355.0,25793.094,45405.25,45147.0,44355.0,44355.0,47894.35,44340.344
IN_D10,2024-07-01,2023-10-01,21518.0,44355.0,25793.094,45405.25,42866.0,44355.0,44355.0,47697.918,44340.344
IN_D10,2024-10-01,2023-10-01,20193.0,44355.0,25793.094,45405.25,44355.0,44355.0,44355.0,47629.05,44340.344
IN_D11,2020-01-01,2019-10-01,5929.0,10247.0,6846.0,7623.75,6421.0,6846.0,7718.917,8156.8516,7575.965
IN_D11,2020-04-01,2019-10-01,4372.0,10247.0,6846.0,7623.75,8019.0,6846.0,6646.2095,9691.339,7580.981
IN_D11,2020-07-01,2019-10-01,5991.0,10247.0,6846.0,7623.75,5808.0,6846.0,8162.4863,8788.47,7585.9385
IN_D11,2020-10-01,2019-10-01,6463.0,10247.0,6846.0,7623.75,10247.0,6846.0,5118.274,9744.683,7590.816
IN_D11,2021-01-01,2020-10-01,12220.0,6463.0,6614.55,5688.75,5929.0,6614.55,7461.0625,6601.0464,6826.021
IN_D11,2021-04-01,2020-10-01,21040.0,6463.0,6614.55,5688.75,4372.0,6614.55,8337.399,7531.0435,6826.159
IN_D11,2021-07-01,2020-10-01,20694.0,6463.0,6614.55,5688.75,5991.0,6614.55,7426.1665,6995.849,6826.297
IN_D11,2021-10-01,2020-10-01,12811.0,6463.0,6614.55,5688.75,6463.0,6614.55,7160.5073,7974.72,6826.433
IN_D11,2022-01-01,2021-10-01,5839.0,12811.0,8294.0,16691.25,12220.0,12811.0,12811.0,12434.203,13317.171
IN_D11,2022-04-01,2021-10-01,6318.0,12811.0,8294.0,16691.25,21040.0,12811.0,12811.0,14669.083,13317.171
IN_D11,2022-07-01,2021-10-01,7393.0,12811.0,8294.0,16691.25,20694.0,12811.0,12811.0,14249.463,13317.171
IN_D11,2022-10-01,2021-10-01,6418.0,12811.0,8294.0,16691.25,12811.0,12811.0,12811.0,13689.839,13317.171
IN_D11,2023-01-01,2022-10-01,16948.0,6418.0,8036.5713,6492.0,5839.0,6834.4883,8904.841,9959.832,6427.642
IN_D11,2023-04-01,2022-10-01,11971.0,6418.0,8036.5713,6492.0,6318.0,7479.1284,8704.226,11949.279,6427.642
IN_D11,2023-07-01,2022-10-01,11226.0,6418.0,8036.5713,6492.0,7393.0,7881.417,8296.97,11770.292,6427.642
IN_D11,2023-10-01,2022-10-01,10186.0,6418.0,8036.5713,6492.0,6418.0,8013.4897,8639.304,11093.24,6427.642
IN_D11,2024-01-01,2023-10-01,20384.0,10186.0,8604.844,12582.75,16948.0,10186.0,4404.4517,12095.531,10267.992
IN_D11,2024-04-01,2023-10-01,16323.0,10186.0,8604.844,12582.75,11971.0,10186.0,7137.098,13270.497,10267.992
IN_D11,2024-07-01,2023-10-01,12628.0,10186.0,8604.844,12582.75,11226.0,10186.0,7546.144,13032.96,10267.992
IN_D11,2024-10-01,2023-10-01,12597.0,10186.0,8604.844,12582.75,10186.0,10186.0,8117.161,12326.409,10267.992
IN_G01,2020-01-01,2019-10-01,23159.0,22221.0,18950.125,23113.75,16343.0,18950.125,18950.125,21472.639,21463.04
IN_G01,2020-04-01,2019-10-01,23261.0,22221.0,18950.125,23113.75,26909.0,18950.125,18950.125,22618.914,21463.04
IN_G01,2020-07-01,2019-10-01,27860.0,22221.0,18950.125,23113.75,26982.0,18950.125,18950.125,26338.398,21463.04
IN_G01,2020-10-01,2019-10-01,19005.0,22221.0,18950.125,23113.75,22221.0,18950.125,18950.125,23379.184,21463.04
IN_G01,2021-01-01,2020-10-01,12665.0,19005.0,19824.35,23321.25,23159.0,22715.71,22715.71,23549.227,22596.484
IN_G01,2021-04-01,2020-10-01,13457.0,19005.0,19824.35,23321.25,23261.0,22715.71,22715.71,24543.787,22596.484
IN_G01,2021-07-01,2020-10-01,13623.0,19005.0,19824.35,23321.25,27860.0,22715.71,22715.71,28412.285,22596.484
IN_G01,2021-10-01,2020-10-01,26725.0,19005.0,19824.35,23321.25,19005.0,22715.71,22715.71,24259.123,22596.484
IN_G01,2022-01-01,2021-10-01,31600.0,26725.0,19289.875,16617.5,12665.0,19289.875,19289.875,19278.678,19681.957
IN_G01,2022-04-01,2021-10-01,16191.0,26725.0,19289.875,16617.5,13457.0,19289.875,19289.875,20239.033,19681.957
IN_G01,2022-07-01,2021-10-01,20671.0,26725.0,19289.875,16617.5,13623.0,19289.875,19289.875,23455.045,19681.957
IN_G01,2022-10-01,2021-10-01,13485.0,26725.0,19289.875,16617.5,26725.0,19289.875,19289.875,22162.031,19681.957
IN_G01,2023-01-01,2022-10-01,15024.0,13485.0,19460.857,20486.75,31600.0,19460.857,19460.857,21203.908,19741.674
IN_G01,2023-04-01,2022-10-01,18246.0,13485.0,19460.857,20486.75,16191.0,19460.857,19460.857,19851.508,19741.674
IN_G01,2023-07-01,2022-10-01,30776.0,13485.0,19460.857,20486.75,20671.0,19460.857,19460.857,23299.29,19741.674
IN_G01,2023-10-01,2022-10-01,17627.0,13485.0,19460.857,20486.75,13485.0,19460.857,19460.857,21138.756,19741.674
IN_G01,2024-01-01,2023-10-01,6671.0,17627.0,19580.531,20418.25,15024.0,19580.531,19580.531,20570.06,20059.371
IN_G01,2024-04-01,2023-10-01,3528.0,17627.0,19580.531,20418.25,18246.0,19580.531,19580.531,19765.117,20059.371
IN_G01,2024-07-01,2023-10-01,5033.0,17627.0,19580.531,20418.25,30776.0,19580.531,19580.531,24377.047,20059.371
IN_G01,2024-10-01,2023-10-01,5617.0,17627.0,19580.531,20418.25,17627.0,19580.531,19580.531,20802.902,20059.371
IN_G02,2020-01-01,2019-10-01,41973.0,2835.0,14942.4375,2956.0,1572.0,14942.4375,14942.4375,5729.455,5259.716
IN_G02,2020-04-01,2019-10-01,18139.0,2835.0,14942.4375,2956.0,7107.0,14942.4375,14942.4375,2394.3699,5259.716
IN_G02,2020-07-01,2019-10-01,30861.0,2835.0,14942.4375,2956.0,310.0,14942.4375,14942.4375,661.8279,5259.716
IN_G02,2020-10-01,2019-10-01,44642.0,2835.0,14942.4375,2956.0,2835.0,14942.4375,14942.4375,4730.001,5259.716
IN_G02,2021-01-01,2020-10-01,10642.0,44642.0,18734.7,33903.75,41973.0,18734.7,3524.1282,33818.363,71405.22
IN_G02,2021-04-01,2020-10-01,2432.0,44642.0,18734.7,33903.75,18139.0,18734.7,18738.123,26435.094,43092.03
IN_G02,2021-07-01,2020-10-01,11529.0,44642.0,18734.7,33903.75,30861.0,18734.7,10617.269,27513.896,35464.05
IN_G02,2021-10-01,2020-10-01,7908.0,44642.0,18734.7,33903.75,44642.0,18734.7,1820.421,33484.023,41314.17
IN_G02,2022-01-01,2021-10-01,4667.0,7908.0,16966.875,8127.75,10642.0,16966.875,22700.768,22821.39,11673.586
IN_G02,2022-04-01,2021-10-01,5593.0,7908.0,16966.875,8127.75,2432.0,16966.875,27370.957,15197.37,6788.233
IN_G02,2022-07-01,2021-10-01,14941.0,7908.0,16966.875,8127.75,11529.0,16966.875,22196.205,17675.768,7251.787
IN_G02,2022-10-01,2021-10-01,13001.0,7908.0,16966.875,8127.75,7908.0,16966.875,24255.98,22057.793,9695.1045
IN_G02,2023-01-01,2022-10-01,9836.0,13001.0,15907.393,9550.5,4667.0,15907.393,21724.598,17497.953,13864.8955
IN_G02,2023-04-01,2022-10-01,9839.0,13001.0,15907.393,9550.5,5593.0,15907.393,21333.41,10589.548,8645.049
IN_G02,2023-07-01,2022-10-01,12004.0,13001.0,15907.393,9550.5,14941.0,15907.393,17384.37,13798.552,11079.06
IN_G02,2023-10-01,2022-10-01,10469.0,13001.0,15907.393,9550.5,13001.0,15907.393,18203.918,17061.992,12820.306
IN_G02,2024-01-01,2023-10-01,26839.0,10469.0,15236.094,10537.0,9836.0,15236.094,17836.62,13891.909,14909.293
IN_G02,2024-04-01,2023-10-01,4162.0,10469.0,15236.094,10537.0,9839.0,15236.094,17835.545,8384.107,10035.834
IN_G02,2024-07-01,2023-10-01,12418.0,10469.0,15236.094,10537.0,12004.0,15236.094,17059.715,11673.122,13460.134
IN_G02,2024-10-01,2023-10-01,7990.0,10469.0,15236.094,10537.0,10469.0,15236.094,17609.783,14542.365,14485.816
IN_G03,2020-01-01,2019-10-01,65526.0,65524.0,59351.375,61772.75,52750.0,59351.375,52750.0,55971.004,60394.133
IN_G03,2020-04-01,2019-10-01,74609.0,65524.0,59351.375,61772.75,60866.0,59351.375,60866.0,63968.86,60394.242
IN_G03,2020-07-01,2019-10-01,77891.0,65524.0,59351.375,61772.75,67951.0,59351.375,67951.0,62523.3,60394.355
IN_G03,2020-10-01,2019-10-01,71201.0,65524.0,59351.375,61772.75,65524.0,59351.375,65524.0,64460.336,60394.465
