cutoff,unique_id,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta,metric
2023-10-01,IN_B06,172740.75,71153.28,38612.438,59856.5,70702.68,70702.68,38476.73,66601.22,MSE
2023-10-01,IN_C01,6.14997e+08,4.096654e+08,3.5690166e+08,3.518114e+08,4.096654e+08,3.905578e+08,4.2238496e+08,4.1391283e+08,MSE
2023-10-01,IN_C02,3.0740858e+08,4.8098588e+07,2.3923426e+08,2.594203e+08,2.2130371e+08,3.0141904e+08,2.2256114e+08,2.5383555e+08,MSE
2023-10-01,IN_C03,5.439899e+07,7.732555e+07,1.5859318e+08,1.2452251e+08,1.048482e+08,1.048482e+08,3.8765552e+08,7.942142e+07,MSE
2023-10-01,IN_C04,635.5,15618.41,791.5,910.5,2537.1226,2537.1226,647.2021,2098.239,MSE
2023-10-01,IN_C05,4.500633e+07,5.668096e+06,3.6320584e+07,6.4051984e+07,1.0917263e+07,2.4251418e+06,3.453181e+07,2.5498236e+07,MSE
2023-10-01,IN_C07,9.45877e+07,4.0355956e+07,2.7092195e+08,2.410337e+08,1.3620358e+08,1.3620358e+08,2.5802011e+08,9.535043e+07,MSE
2023-10-01,IN_C08,2.9995024e+07,1.954642e+07,8.92259e+07,7.3427736e+07,9.171144e+07,9.171144e+07,9.440685e+07,3.4460308e+07,MSE
2023-10-01,IN_C09,2.1333235e+08,1.0451281e+08,5.996563e+08,5.643666e+08,2.1333235e+08,2.1333235e+08,4.2117443e+08,2.1497331e+08,MSE
2023-10-01,IN_C10,9.877376e+07,7.952422e+07,3.0940883e+08,2.6892634e+08,9.877376e+07,9.877376e+07,2.5374966e+08,9.971759e+07,MSE
2023-10-01,IN_D01,2.3105994e+07,5.463101e+07,5.0412024e+07,9.100686e+07,4.9456572e+07,4.9456572e+07,8.4257256e+07,4.718884e+07,MSE
2023-10-01,IN_D02,988691.25,813022.1,1.9249838e+06,2.3421962e+06,896958.1,896958.1,656196.75,696220.0,MSE
2023-10-01,IN_D03,162.5,53404.008,2332.3125,12451.75,47121.566,47121.566,1960.558,610.34576,MSE
2023-10-01,IN_D04,6.512705e+07,1.3813928e+07,3.3983852e+07,3.1811932e+07,6.512705e+07,6.512705e+07,4.5032516e+07,4.459403e+07,MSE
2023-10-01,IN_D05,3.7851775e+06,8.79433e+06,1.798104e+06,1.3930278e+06,3.7851775e+06,3.7851775e+06,4.1900495e+06,3.60823e+06,MSE
2023-10-01,IN_D06,1.1298545e+08,1.1443152e+08,2.4189006e+08,2.5454814e+08,2.3480485e+08,2.3480485e+08,2.6235482e+08,2.3653067e+08,MSE
2023-10-01,IN_D07,3.5396467e+08,7.94583e+08,3.731526e+08,9.7583464e+07,3.5396467e+08,3.5396467e+08,3.221217e+08,3.5444397e+08,MSE
2023-10-01,IN_D08,3.6863576e+07,8.701772e+06,8.082164e+06,2.26213e+07,8.701772e+06,1.0094985e+07,1.0289874e+07,8.1239095e+06,MSE
2023-10-01,IN_D10,5.3125754e+08,2.699377e+07,5.8038694e+08,5.760654e+08,5.3125754e+08,5.3125754e+08,6.6658234e+08,5.3058755e+08,MSE
2023-10-01,IN_D11,3.8359564e+07,5.761039e+07,1.8712806e+07,9.631131e+06,3.8359564e+07,9.640525e+07,1.9563424e+07,3.7497664e+07,MSE
2023-10-01,IN_G01,1.5541616e+08,2.0773766e+08,2.3251259e+08,2.7333357e+08,2.0773766e+08,2.0773766e+08,2.6540792e+08,2.2172715e+08,MSE
2023-10-01,IN_G02,7.94248e+07,7.942763e+07,7.91053e+07,8.191179e+07,7.942763e+07,9.552361e+07,5.7235424e+07,5.5025376e+07,MSE
2023-10-01,IN_G03,1.0377324e+08,3.291878e+07,3.317115e+08,3.1851677e+08,1.7539898e+08,1.1002594e+08,3.678877e+08,2.6399613e+08,MSE
2023-10-01,IN_G04,3.4842795e+06,4.283809e+06,4.0840575e+06,2.163881e+06,2.3666695e+06,2.3666695e+06,1.4167369e+07,3.433933e+06,MSE
2023-10-01,IN_H01,27691.25,104736.9,89367.69,75325.5,53180.844,53180.844,15836.04,27492.96,MSE
2023-10-01,IN_H02,1.9043942e+09,6.9165075e+08,1.1572916e+09,1.1768919e+09,8.5297626e+08,6.4959123e+08,8.960888e+08,7.863238e+08,MSE
2023-10-01,IN_H03,4.663908e+07,5.6927316e+07,1.4119283e+08,1.2780672e+08,4.663908e+07,4.663908e+07,5.4880716e+07,4.902327e+07,MSE
2023-10-01,IN_H04,30546.25,243053.36,21713.25,16397.25,22856.29,41346.215,22249.992,15175.598,MSE
2023-10-01,IN_H05,8014.25,1.6085738e+07,28959.688,39032.5,8.416513e+06,6.437883e+06,498876.3,8014.9785,MSE
2023-10-01,IN_J01,5.0765738e+08,2.5171384e+09,7.356559e+08,5.54318e+08,5.0765738e+08,5.0765738e+08,1.2425147e+08,4.9712298e+08,MSE
2023-10-01,IN_J02,2.1203206e+07,5.990119e+07,6.550023e+07,1.33595544e+08,4.3833204e+07,7.63084e+07,1.0536573e+08,3.436807e+07,MSE
2023-10-01,IN_J04,12696.75,6996.703,7724.25,10521.75,5731.498,5731.498,10792.213,10639.377,MSE
2023-10-01,IN_J05,1.2849827e+08,8.396442e+07,9.592587e+07,9.378217e+07,8.396442e+07,8.327227e+07,9.260136e+07,8.333024e+07,MSE
2023-10-01,IN_J06,1.702049e+06,703761.1,1.9885585e+06,1.7990652e+06,678797.06,1.2548048e+06,1.6405398e+06,1.0975995e+06,MSE
2023-10-01,IN_L01,1.3729221e+07,1.306863e+07,1.7039482e+07,1.0880679e+07,6.286545e+07,6.286545e+07,5.9267104e+07,1.0208081e+07,MSE
2023-10-01,IN_L02,1.4660861e+07,4.4433372e+07,9.838028e+06,8.2240685e+06,1.8877112e+07,1.8877112e+07,1.1301105e+07,1.1154568e+07,MSE
2023-10-01,IN_L03,66934.75,345186.66,178512.25,149744.75,66934.75,66934.75,231447.81,67342.85,MSE
2023-10-01,IN_L04,3.3731615e+06,2.6063194e+07,9.009705e+06,8.2247225e+06,8.584476e+06,8.584476e+06,1.3247247e+07,5.79731e+06,MSE
2023-10-01,IN_M01,1.0105272e+08,1.34044344e+08,1.1395227e+08,9.807387e+07,1.9279528e+08,1.9279528e+08,5.984752e+07,1.014851e+08,MSE
2023-10-01,IN_M02,2.9739924e+09,7.369942e+08,2.4512148e+09,2.473841e+09,2.3281116e+09,2.3281116e+09,2.841078e+09,2.45023e+09,MSE
2023-10-01,IN_M03,6.3817836e+07,8.14678e+07,1.4581112e+08,1.2013243e+08,1.9426227e+08,1.9426227e+08,1.9532714e+08,6.4216148e+07,MSE
2023-10-01,IN_M04,547306.5,799356.9,1.4740138e+06,1.3211452e+06,996435.4,996435.4,1.1408371e+06,552523.7,MSE
2023-10-01,IN_M05,429027.25,242754.39,1.2890098e+06,1.1060738e+06,429027.25,429027.25,708736.0,435194.62,MSE
2023-10-01,IN_M09,2051.25,15920.919,1739.9375,1852.5,1259.247,1259.247,1856.8967,1400.0248,MSE
2023-10-01,IN_N01,591017.75,2.3938315e+06,490199.94,2.5923715e+06,591017.75,591017.75,1.6729752e+06,586019.75,MSE
2023-10-01,IN_N02,3.900933e+09,7.188192e+09,3.5432847e+09,6.1810944e+09,2.2803743e+09,1.4265271e+09,3.8217162e+09,3.0372042e+09,MSE
2023-10-01,IN_N03,6.344421e+07,3.9971944e+07,2.604882e+08,2.2986443e+08,2.4760694e+08,2.4760694e+08,8.0471014e+08,6.414707e+07,MSE
2023-10-01,IN_N04,3.2978405e+06,1.1990968e+06,8.3721845e+06,7.6364115e+06,7.156443e+06,7.156443e+06,1.4604737e+07,4.8010595e+06,MSE
2023-10-01,IN_N05,6.029442e+08,2.0781595e+09,2.174092e+09,1.9134525e+09,1.3380133e+09,1.3380133e+09,1.9190172e+09,1.4625562e+09,MSE
2023-10-01,IN_N06,2.7797875e+09,4.036789e+09,8.517921e+09,7.7142093e+09,5.4801787e+09,5.4801787e+09,7.58128e+09,5.0785326e+09,MSE
2023-10-01,IN_N07,2.3545354e+08,1.744783e+07,1.1815888e+08,1.3275457e+08,3.566598e+07,3.566598e+07,9.1955424e+08,2.1613142e+08,MSE
2023-10-01,IN_P01,5.014619e+06,8.049702e+06,2.8618012e+06,3.7100662e+06,8.049702e+06,8.049702e+06,1.0769552e+07,1.0062618e+07,MSE
2023-10-01,IN_P02,5759.5,24207.484,7677.3125,11603.25,24207.484,24207.484,43371.164,13874.858,MSE
2023-10-01,IN_P03,369039.5,6.6738655e+06,1.5592508e+06,1.3716088e+06,254243.5,79207.41,194257.28,164423.72,MSE
2023-10-01,IN_R01,4.5718048e+08,2.516564e+08,8.221829e+08,8.420999e+08,2.3191797e+08,2.3191797e+08,1.8611242e+08,5.444072e+08,MSE
2023-10-01,IN_R02,3.1594707e+08,1.06801896e+08,1.7614565e+08,2.2384138e+08,1.06801896e+08,1.06801896e+08,2.2037875e+08,1.0666479e+08,MSE
2023-10-01,IN_R03,2.675181e+09,2.9000173e+08,3.5845821e+09,3.484e+09,7.07576e+09,7.07576e+09,5.991172e+09,5.952003e+09,MSE
2023-10-01,IN_R05,1.7552656e+08,2.3926184e+07,8.570681e+07,1.0805155e+08,1.5352003e+07,1.5352003e+07,7.01958e+07,8.340516e+07,MSE
2023-10-01,IN_R06,1.8339476e+09,2.4956154e+08,1.07168614e+09,1.3089404e+09,1.2400236e+09,1.2400236e+09,1.5546127e+09,1.3085516e+09,MSE
2023-10-01,IN_R07,787.75,100569.94,881.6875,1421.0,14094.814,14094.814,13556.827,16066.986,MSE
2023-10-01,IN_S01,8.372077e+08,1.8737022e+08,4.5726166e+08,6.0880384e+08,1.8737022e+08,1.8737022e+08,3.2076928e+08,2.3658235e+08,MSE
2023-10-01,IN_S02,5.2085548e+07,5.4166216e+07,3.6090796e+07,8.517857e+07,6.383275e+07,6.0890856e+07,2.9907034e+07,3.9661084e+07,MSE
2023-10-01,IN_S03,1.5294086e+07,1.3571382e+07,1.5120803e+07,1.8319282e+07,1.5240817e+07,1.5240817e+07,1.9431458e+07,1.3891558e+07,MSE
2023-10-01,IN_V03,3.2873594e+08,2.6994794e+08,5.0605226e+08,2.3438436e+09,6.5690336e+08,1.3362291e+09,9.558243e+08,8.047931e+08,MSE
2023-10-01,IN_V04,1.5078989e+08,3.608649e+07,1.4535846e+08,1.4550288e+08,1.4649667e+08,1.4649667e+08,1.5501904e+08,1.2808705e+08,MSE
2023-10-01,IN_V06,14464.5,8164.5,22549.25,26587.5,10241.431,10241.431,17396.541,15584.251,MSE
2023-10-01,IN_V07,7340.75,57716.19,6737.25,13712.25,7340.75,7340.75,6734.159,5015.35,MSE
2018-04-01,IN_D03,45.0,18.0,18.0,9.25,18.0,18.0,9.25,22.004242,MAE
2018-10-01,IN_V06,19.25,70.833336,11.75,25.5,70.833336,70.833336,50.928722,57.260162,MAE
2019-04-01,IN_D03,17.5,31.884613,27.0,21.5,30.382416,30.382416,36.77352,23.546112,MAE
2019-10-01,IN_A01,10568.0,21409.688,10184.125,9800.25,10568.0,10568.0,12102.356,10573.561,MAE
2019-10-01,IN_A02,5231.75,5838.5625,9619.5,9619.5,5838.5625,5838.5625,19041.807,8755.945,MAE
2019-10-01,IN_A03,2968.5,1119.5,2126.25,2126.25,2116.2275,2116.2275,3524.5203,2291.282,MAE
2019-10-01,IN_A04,4170.0,5703.1875,4473.625,3380.25,4170.0,4170.0,6591.715,5073.588,MAE
2019-10-01,IN_A05,38.5,32.0,32.0,42.0,32.0,32.0,43.65103,32.0,MAE
2019-10-01,IN_A06,14943.0,28940.562,12123.25,20601.5,15607.307,15607.307,12335.551,12219.484,MAE
2019-10-01,IN_A07,19427.25,11190.4375,21191.25,21191.25,11190.4375,5072.4033,15567.594,18395.861,MAE
2019-10-01,IN_A09,139.25,519.125,122.75,122.75,30.853546,30.853546,62.32599,27.345459,MAE
2019-10-01,IN_A10,11817.5,17818.5,11968.25,11968.25,17818.5,17818.5,9538.117,11803.547,MAE
2019-10-01,IN_A11,2047.0,2385.875,539.75,1858.5,2047.0,2969.1636,2532.0132,1185.5029,MAE
2019-10-01,IN_A12,3109.5,4871.8125,2350.5,3130.0,3749.4175,12554.718,1471.727,5366.7075,MAE
2019-10-01,IN_A16,49.75,61.625,58.0,57.25,61.625,57.25,55.595306,51.324097,MAE
2019-10-01,IN_B01,15105.0,3416.2188,15252.25,15252.25,15591.383,15591.383,20026.129,18310.188,MAE
2019-10-01,IN_B02,1655.25,1743.5625,1672.25,1672.25,1849.6913,1707.2875,1542.8873,1683.9244,MAE
2019-10-01,IN_B03,3847.5,5626.4688,3985.0,5741.5,5626.4688,5626.4688,2653.9932,4669.4453,MAE
2019-10-01,IN_B05,4496.25,4359.625,6397.0,6397.0,4496.25,4496.25,6624.537,4579.8877,MAE
2019-10-01,IN_B06,112.25,123.125,75.25,130.75,123.125,123.125,128.88963,117.71716,MAE
2019-10-01,IN_C01,13250.5,6426.2188,13746.25,13746.25,13250.5,13250.5,12418.764,13179.949,MAE
2019-10-01,IN_C02,3581.25,13690.25,4015.0,4532.75,3581.25,3581.25,2311.8223,4794.0938,MAE
2019-10-01,IN_C03,8890.5,8974.5,7781.0,7781.0,8974.5,8974.5,4713.3906,7136.8066,MAE
2019-10-01,IN_C04,314.75,77.125,67.5,117.5,77.125,77.125,65.95002,72.7872,MAE
2019-10-01,IN_C05,5006.75,7915.375,5573.75,5573.75,7915.375,7915.375,4758.9688,7358.003,MAE
2019-10-01,IN_C07,9601.0,11852.0,9125.0,9125.0,11852.0,11852.0,7293.127,9598.203,MAE
2019-10-01,IN_C08,4884.5,5511.5625,4763.75,4763.75,5511.5625,5511.5625,3627.1611,4912.7227,MAE
2019-10-01,IN_C09,5392.25,5087.75,5298.625,7170.5,5087.75,5087.75,7030.26,5410.9297,MAE
2019-10-01,IN_C10,4009.5,6233.125,4827.5,4827.5,6233.125,6233.125,4275.9727,4011.6094,MAE
2019-10-01,IN_D01,10280.25,10983.375,12125.5,12125.5,10983.375,10983.375,13154.725,11061.727,MAE
2019-10-01,IN_D02,613.25,977.4375,1100.25,1468.25,977.4375,977.4375,865.0292,893.74243,MAE
2019-10-01,IN_D04,2317.0,6433.5625,2339.0,2786.0,2317.0,2317.0,4839.1753,2476.2075,MAE
2019-10-01,IN_D05,1207.5,2915.8125,2163.75,2903.75,2915.8125,2915.8125,2249.8623,1032.5063,MAE
2019-10-01,IN_D06,6465.75,4945.6875,3704.0,6247.25,4945.6875,4945.6875,5261.714,4847.834,MAE
2019-10-01,IN_D07,31940.25,32879.938,29928.0,29928.0,32879.938,32879.938,40259.754,34416.71,MAE
2019-10-01,IN_D08,264.0,409.6875,1369.5,1470.0,409.6875,409.6875,1905.0342,703.7882,MAE
2019-10-01,IN_D10,7213.25,7183.7188,6386.625,5560.0,7472.939,7327.155,6008.537,6893.2344,MAE
2019-10-01,IN_D11,4558.25,1157.25,1935.0,2026.5,1157.25,1895.0847,3406.5857,1894.675,MAE
2019-10-01,IN_G01,2708.25,4371.125,2261.875,3639.5,4371.125,4371.125,2056.058,3087.2305,MAE
2019-10-01,IN_G02,31068.75,18961.312,30947.75,30947.75,18961.312,18961.312,30524.836,28644.035,MAE
2019-10-01,IN_G03,6782.75,12955.375,10534.0,10534.0,12955.375,10534.0,10575.875,11912.451,MAE
2019-10-01,IN_G04,992.5,1106.125,992.5,987.5,994.626,994.626,2381.0518,992.5,MAE
2019-10-01,IN_H01,101.5,238.4375,60.0,82.0,308.02362,308.02362,110.188354,100.36865,MAE
2019-10-01,IN_H02,29301.75,13893.75,26622.5,26622.5,18627.736,18627.736,20384.906,25321.55,MAE
2019-10-01,IN_H03,3037.75,1437.75,1548.25,2160.25,4039.9395,4039.9395,2823.0059,2895.3281,MAE
2019-10-01,IN_H04,70.0,71.15625,70.0,32.0,71.15625,41.70926,26.073334,70.0,MAE
2019-10-01,IN_H05,1531.0,924.8125,1200.25,1580.75,924.8125,924.8125,2587.4746,1310.3081,MAE
2019-10-01,IN_J01,68266.0,39621.188,47168.75,47168.75,43371.207,47168.75,42180.812,40734.516,MAE
2019-10-01,IN_J02,5273.0,5273.0,5495.125,6849.25,5273.0,5273.0,5920.907,5273.0,MAE
2019-10-01,IN_J04,72.25,98.21875,65.75,92.5,72.25,72.25,107.99007,65.66764,MAE
2019-10-01,IN_J05,13858.5,11766.031,14378.0,5298.0,11766.031,5298.0,8583.605,5789.0576,MAE
2019-10-01,IN_J06,564.75,660.125,661.125,649.5,663.1322,649.5,638.1587,670.4738,MAE
2019-10-01,IN_L01,1660.25,5181.1875,2437.25,2318.25,1633.3569,1633.3569,1074.8052,1879.2803,MAE
2019-10-01,IN_L02,4057.0,4876.5,4185.0,6926.5,4057.0,4057.0,9641.875,3830.5,MAE
2019-10-01,IN_L03,264.5,175.46875,283.75,354.0,264.5,264.5,526.42645,277.78952,MAE
2019-10-01,IN_L04,4359.5,4985.9375,5385.75,5385.75,4910.9307,4910.9307,3751.825,4340.25,MAE
2019-10-01,IN_M01,5835.25,5835.25,11849.5,14612.5,5547.3203,5547.3203,4573.832,5835.25,MAE
2019-10-01,IN_M02,2442.5,8885.75,12928.5,12928.5,8885.75,8885.75,4417.695,3693.6875,MAE
2019-10-01,IN_M03,5414.75,8099.625,5165.5,4971.25,5268.0703,5268.0703,4620.5547,5408.785,MAE
2019-10-01,IN_M04,309.25,168.25,210.75,223.75,168.25,168.25,426.28003,268.52197,MAE
2019-10-01,IN_M05,182.5,1437.9375,216.125,331.75,860.5,860.5,546.114,180.9956,MAE
2019-10-01,IN_M09,27.25,27.25,31.125,35.5,27.25,27.25,35.5,27.693789,MAE
2019-10-01,IN_N01,691.25,5036.5,496.75,838.25,691.25,691.25,3350.75,690.4403,MAE
2019-10-01,IN_N02,52076.25,17083.25,61367.75,61367.75,57333.156,57333.156,103223.984,56468.938,MAE
2019-10-01,IN_N03,9369.5,20735.812,15440.25,15440.25,7052.883,7052.883,9878.344,10467.051,MAE
2019-10-01,IN_N04,1396.75,3777.4375,1717.5,1717.5,1396.75,1396.75,953.6738,754.23486,MAE
2019-10-01,IN_N05,45729.0,63592.0,51660.0,51660.0,49512.656,49512.656,43641.316,45769.22,MAE
2019-10-01,IN_N06,41262.0,77138.06,48542.25,48542.25,21600.734,21600.734,30922.094,31731.14,MAE
2019-10-01,IN_N07,31596.25,36971.344,31312.625,20737.0,19445.773,19445.773,18464.707,27135.953,MAE
2019-10-01,IN_P01,9393.0,7865.625,6965.625,9337.25,7865.625,8394.08,7080.795,7416.551,MAE
2019-10-01,IN_P02,103.25,128.8125,103.25,152.0,128.8125,128.8125,566.84955,103.25,MAE
2019-10-01,IN_P03,1141.0,2119.625,1055.75,1110.25,1141.0,978.8168,638.69104,890.68823,MAE
2019-10-01,IN_R01,37734.25,29010.562,31535.0,31535.0,37734.25,37734.25,46618.91,37666.93,MAE
2019-10-01,IN_R02,5558.0,6935.375,5558.0,4566.25,5558.0,5558.0,9578.671,5558.0,MAE
2019-10-01,IN_R03,11605.0,42372.062,23898.75,23898.75,23149.953,23149.953,12758.379,18877.125,MAE
2019-10-01,IN_R05,15025.25,10252.75,17145.75,17145.75,15025.25,15025.25,41118.242,18630.793,MAE
2019-10-01,IN_R06,6770.0,8246.9375,8040.375,10752.75,8246.9375,8246.9375,17819.959,6770.0,MAE
2019-10-01,IN_R07,82.25,325.1875,156.75,156.75,76.756134,76.756134,82.50473,61.45301,MAE
2019-10-01,IN_S01,8701.75,8701.75,12293.375,13642.5,8701.75,8701.75,22478.291,10014.285,MAE
2019-10-01,IN_S02,4029.0,2804.5,5152.0,5152.0,3150.479,3150.479,7695.368,4308.252,MAE
2019-10-01,IN_S03,3078.25,2209.75,5028.75,5028.75,2372.2031,2372.2031,5179.182,3093.209,MAE
2019-10-01,IN_V03,33425.25,16593.594,23110.875,16107.5,16593.594,16593.594,22442.535,20558.613,MAE
2019-10-01,IN_V04,5738.75,6054.8125,5741.625,5942.0,6054.8125,6054.8125,4274.3223,5765.507,MAE
2019-10-01,IN_V07,46.5,112.625,50.0,99.5,46.5,46.5,201.32874,45.274353,MAE
2020-04-01,IN_D03,94.25,100.95589,90.25,107.25,109.56863,109.56863,96.94091,93.35877,MAE
2020-07-01,IN_V06,248.25,221.8125,248.375,241.0,246.27243,246.27243,292.57147,241.68611,MAE
2020-10-01,IN_A01,10451.0,13391.375,5424.5,9268.5,10451.0,10451.0,6548.008,10388.781,MAE
2020-10-01,IN_A02,22444.5,32135.75,28598.25,28598.25,32135.75,32135.75,29861.111,27981.352,MAE
2020-10-01,IN_A03,3524.75,5496.9004,5142.25,5142.25,5131.9844,5131.9844,7082.219,3876.4688,MAE
2020-10-01,IN_A04,14105.75,11939.75,15541.25,15541.25,15546.566,15546.566,19805.537,16941.75,MAE
2020-10-01,IN_A05,19.75,83.399994,60.25,60.25,83.399994,83.399994,38.979843,24.786743,MAE
2020-10-01,IN_A06,28500.0,58353.45,35201.0,35201.0,27094.973,27094.973,30102.725,27144.348,MAE
2020-10-01,IN_A07,15050.5,19785.602,10833.25,14502.75,19785.602,25304.988,15581.379,17866.559,MAE
2020-10-01,IN_A09,203.5,649.55005,234.25,234.25,84.09216,84.09216,55.32605,92.8689,MAE
2020-10-01,IN_A10,19377.5,38435.797,24181.0,24181.0,18021.352,18021.352,22832.633,19388.312,MAE
2020-10-01,IN_A11,2159.0,4863.699,2955.0,2955.0,2341.105,2341.105,588.27246,2337.4966,MAE
2020-10-01,IN_A12,6423.25,3348.2998,7245.75,7245.75,6423.25,8399.697,9029.229,6858.658,MAE
2020-10-01,IN_A16,96.25,153.30005,116.875,104.0,156.45569,116.59366,113.41498,129.59137,MAE
2020-10-01,IN_B01,14325.5,16642.75,18649.5,18649.5,14325.5,14325.5,7649.9824,14932.898,MAE
2020-10-01,IN_B02,1080.0,676.30005,991.625,1633.75,1080.0,1930.2415,1249.6238,1089.0361,MAE
2020-10-01,IN_B03,3834.75,2727.2246,2030.75,2741.25,2209.2637,2209.2637,1708.8018,2021.4111,MAE
2020-10-01,IN_B05,15713.25,12459.301,15947.0,15947.0,15713.25,15713.25,21592.809,15662.76,MAE
2020-10-01,IN_B06,756.5,763.75,665.25,665.25,763.75,763.75,693.0641,693.76697,MAE
2020-10-01,IN_C01,15212.5,9117.15,6114.0,6238.0,9117.15,9117.15,12087.746,9754.352,MAE
2020-10-01,IN_C02,4880.25,5952.4746,5491.125,6102.0,4880.25,4880.25,7564.252,4753.458,MAE
2020-10-01,IN_C03,10013.75,17377.852,10198.25,10198.25,7474.1445,7474.1445,9428.826,8579.148,MAE
2020-10-01,IN_C04,40.25,76.70001,29.875,51.0,76.70001,76.70001,56.95661,59.755646,MAE
2020-10-01,IN_C05,8189.75,2487.2002,8819.5,8819.5,8449.891,7241.696,9218.279,8521.959,MAE
2020-10-01,IN_C07,6924.0,19010.602,9529.0,9529.0,9075.0,9075.0,9181.141,6928.0547,MAE
2020-10-01,IN_C08,4092.75,10915.5,6506.25,6506.25,4566.201,4566.201,6191.951,4103.996,MAE
2020-10-01,IN_C09,6232.75,10713.547,12320.0,12320.0,10713.547,10713.547,14317.465,6253.883,MAE
2020-10-01,IN_C10,13265.75,22663.75,17677.25,17677.25,16127.461,16127.461,16966.441,13289.43,MAE
2020-10-01,IN_D01,7733.75,7574.25,13561.5,13561.5,7574.25,7574.25,10086.041,7964.5693,MAE
2020-10-01,IN_D02,2029.0,1669.175,1888.625,1748.25,1669.175,1669.175,1809.9883,1762.3131,MAE
2020-10-01,IN_D04,6315.75,9359.6,4212.75,5717.25,6315.75,6315.75,4178.041,4309.084,MAE
2020-10-01,IN_D05,1488.5,571.65,1761.0,1761.0,1488.5,1488.5,1435.8439,1472.8269,MAE
2020-10-01,IN_D06,10520.25,3675.25,3675.25,5797.5,3675.25,3675.25,3854.4844,3675.25,MAE
2020-10-01,IN_D07,24788.5,10175.15,31712.75,31712.75,15570.951,15570.951,33299.973,29907.305,MAE
2020-10-01,IN_D08,199.5,423.375,259.5,139.0,423.375,423.375,961.73047,478.66202,MAE
2020-10-01,IN_D10,15486.0,18396.1,23488.25,23488.25,17429.32,17429.32,23141.254,19720.088,MAE
2020-10-01,IN_D11,10228.25,10076.7,11002.5,11002.5,10076.7,9094.966,9415.585,9865.022,MAE
2020-10-01,IN_G01,6247.5,6657.175,8405.625,10563.75,8102.8555,8102.8555,9806.544,8043.242,MAE
2020-10-01,IN_G02,36514.25,10606.949,25776.0,25776.0,10606.949,7605.826,22185.094,39691.117,MAE
2020-10-01,IN_G03,17513.5,26772.05,16407.75,16407.75,16082.195,13579.434,14714.209,16082.961,MAE
2020-10-01,IN_G04,1350.25,3288.8496,2870.25,2870.25,1722.4102,1722.4102,1217.4614,1355.7295,MAE
2020-10-01,IN_H01,97.0,159.25,51.25,79.0,99.99603,99.99603,151.82214,96.878174,MAE
2020-10-01,IN_H02,6104.25,9565.5,4693.25,5289.0,8800.686,14911.992,6473.8765,5760.366,MAE
2020-10-01,IN_H03,3369.0,5231.449,4735.25,4735.25,8094.544,8094.544,2823.3066,3269.1113,MAE
2020-10-01,IN_H04,163.0,153.05005,104.0,104.0,153.05005,77.35126,77.83661,102.04895,MAE
2020-10-01,IN_H05,362.5,1337.2002,669.5,669.5,1337.2002,1337.2002,1875.336,1472.2134,MAE
2020-10-01,IN_J01,43028.0,20825.5,37428.0,52829.5,20825.5,26697.629,42291.74,20825.5,MAE
2020-10-01,IN_J02,9312.75,8236.65,4347.75,4294.75,8236.65,8236.65,5549.4824,7400.534,MAE
2020-10-01,IN_J04,62.5,97.8,139.75,139.75,62.5,62.5,227.18143,103.9906,MAE
2020-10-01,IN_J05,1858.5,1858.5,5748.0,12643.0,1858.5,12643.0,10263.85,10810.354,MAE
2020-10-01,IN_J06,617.25,617.25,617.25,346.0,617.25,879.0,351.62076,356.68552,MAE
2020-10-01,IN_L01,2041.5,5812.2,2097.875,2289.25,1991.8315,1991.8315,1055.5405,1435.5181,MAE
2020-10-01,IN_L02,9218.5,1785.5,3891.0,3984.0,6743.073,6743.073,11115.398,6058.244,MAE
2020-10-01,IN_L03,466.5,216.05005,254.0,314.0,322.46948,322.46948,123.06592,464.25134,MAE
2020-10-01,IN_L04,1353.75,6519.0,2530.25,2530.25,1353.75,1353.75,2780.0793,1134.4614,MAE
2020-10-01,IN_M01,4720.25,6179.875,8660.0,10555.5,5733.1953,4546.7754,8919.65,5229.1934,MAE
2020-10-01,IN_M02,17601.0,5665.9004,12774.5,12774.5,5665.9004,5665.9004,17280.32,15374.379,MAE
2020-10-01,IN_M03,5898.0,17480.453,11000.75,11000.75,6574.24,6574.24,9220.6875,5910.25,MAE
2020-10-01,IN_M04,476.0,533.1499,652.75,652.75,533.1499,533.1499,910.3563,476.19727,MAE
2020-10-01,IN_M05,185.0,1227.8501,185.0,217.0,185.0,301.3661,256.18408,185.0,MAE
2020-10-01,IN_M09,46.25,106.53571,102.0,102.0,106.53571,106.53571,85.29499,99.72229,MAE
2020-10-01,IN_N01,711.25,3554.2002,720.625,1252.5,711.25,711.25,4530.2793,703.96106,MAE
2020-10-01,IN_N02,48503.0,75697.31,62914.75,62914.75,65220.586,65220.586,54499.65,48861.78,MAE
2020-10-01,IN_N03,5371.0,25789.156,9200.5,9200.5,4378.5,4378.5,6937.332,3254.7734,MAE
2020-10-01,IN_N04,824.25,4352.449,1330.5,1330.5,675.3037,675.3037,1278.9663,181.27832,MAE
2020-10-01,IN_N05,24297.0,96164.59,45291.0,45291.0,10447.891,10447.891,46042.727,24378.094,MAE
2020-10-01,IN_N06,53515.0,146705.44,84995.0,84995.0,57159.0,57159.0,70332.92,36799.25,MAE
