index,unique_id,ds,Naive,Naive-lo-95,Naive-hi-95,HistoricAverage,HistoricAverage-lo-95,HistoricAverage-hi-95,WindowAverage,WindowAverage-lo-95,WindowAverage-hi-95,SeasonalNaive,SeasonalNaive-lo-95,SeasonalNaive-hi-95,ARIMA,ARIMA-lo-95,ARIMA-hi-95,SARIMA,SARIMA-lo-95,SARIMA-hi-95,HoltWinters,HoltWinters-lo-95,HoltWinters-hi-95,DynamicOptimizedTheta,DynamicOptimizedTheta-lo-95,DynamicOptimizedTheta-hi-95
10,IN_A03,2025-07-01,1555400.0,1112100.056208929,1998699.943791071,1680228.243888889,1177975.8588067968,2182480.628970981,1661913.1,1185216.7121372682,2138609.4878627323,1661913.1,1185216.7121372682,2138609.4878627323,1555400.0,1112099.3008215595,1998700.6991784405,1555400.0,1112099.3008215595,1998700.6991784405,1606990.7276898215,1186973.7013702977,2027007.7540093453,1563754.1218146058,1140755.875,1937141.375
11,IN_A03,2025-10-01,1555400.0,1043521.3162409585,2067278.6837590416,1680228.243888889,1177975.8588067968,2182480.628970981,1555400.0,1078703.612137268,2032096.387862732,1555400.0,1078703.612137268,2032096.387862732,1555400.0,1043520.4439947563,2067279.5560052437,1555400.0,1043520.4439947563,2067279.5560052437,1572482.0909738443,1094752.956833414,2050211.2251142745,1563754.1218146058,1130268.25,2007541.375
12,IN_A04,2025-01-01,1367306.961,1150730.761712544,1583883.160287456,1037849.9613888891,309138.1832761746,1766561.7395016036,1707510.966,1377188.6398903308,2037833.2921096692,1707510.966,1377188.6398903308,2037833.2921096692,1453732.0839857114,1246235.1540144272,1661229.0139569957,1527465.6764092846,1346536.5213040188,1708394.8315145504,1535752.4099274133,1360660.953925157,1710843.8659296697,1567633.8214845161,1430997.3322712968,1730365.2524800627
13,IN_A04,2025-04-01,1367306.961,1061021.9626804616,1673591.9593195382,1037849.9613888891,309138.1832761746,1766561.7395016036,1474620.721,1144298.3948903307,1804943.047109669,1474620.721,1144298.3948903307,1804943.047109669,1476348.1547254291,1231551.8740484118,1721144.4354024464,1387744.4484440167,1172240.5560199243,1603248.3408681091,1458027.118053785,1237811.307697713,1678242.9284098572,1396806.36833565,1201045.5607940028,1582996.2543858786
14,IN_A04,2025-07-01,1367306.961,992185.9801239639,1742427.9418760359,1037849.9613888891,309138.1832761746,1766561.7395016036,1481750.806,1151428.479890331,1812073.1321096693,1481750.806,1151428.479890331,1812073.1321096693,1498964.2254651473,1221844.2837087049,1776084.1672215897,1392022.1039194393,1146770.2004961136,1637274.0073427649,1454842.9244723301,1197237.291455419,1712448.5574892412,1391057.1259823134,1148554.849160695,1608004.414887469
15,IN_A04,2025-10-01,1367306.961,934154.5624250881,1800459.3595749117,1037849.9613888891,309138.1832761746,1766561.7395016036,1367306.961,1036984.6348903307,1697629.287109669,1367306.961,1036984.6348903307,1697629.287109669,1521580.296204865,1215531.7621373301,1827628.8302723998,1323362.145420676,1051599.2623486978,1595125.0284926544,1503251.1841023155,1212985.7598631037,1793516.6083415272,1478880.9395418048,1218842.907186306,1748599.1739648485
16,IN_A05,2025-01-01,53550.5,45716.10305102562,61384.89694897438,48239.027111111114,23048.989713723477,73429.06450849875,66053.0,51720.073558464275,80385.92644153572,66053.0,51720.073558464275,80385.92644153572,53550.5,45716.09706662842,61384.90293337158,53550.5,45716.09706662842,61384.90293337158,56472.632225111185,48578.570569738426,64366.693880483945,56215.043064173646,51454.30498182761,61884.99154458298
17,IN_A05,2025-04-01,53550.5,42470.98958174603,64630.01041825397,48239.027111111114,23048.989713723477,73429.06450849875,63576.0,49243.073558464275,77908.92644153572,63576.0,49243.073558464275,77908.92644153572,53550.5,42470.981118530355,64630.018881469645,53550.5,42470.981118530355,64630.018881469645,58254.68691027172,47216.22364248437,69293.15017805906,56642.32112434916,48483.6909705259,64285.07085935929
18,IN_A05,2025-07-01,53550.5,39980.926437713766,67120.07356228623,48239.027111111114,23048.989713723477,73429.06450849875,60989.0,46656.073558464275,75321.92644153572,60989.0,46656.073558464275,75321.92644153572,53550.5,39980.91607243377,67120.08392756623,53550.5,39980.91607243377,67120.08392756623,57120.04506344643,43651.69122065916,70588.3989062337,55428.16078675286,44952.242502051624,64707.56552638084
19,IN_A05,2025-10-01,53550.5,37881.706102051234,69219.29389794877,48239.027111111114,23048.989713723477,73429.06450849875,53550.5,39217.573558464275,67883.42644153572,53550.5,39217.573558464275,67883.42644153572,53550.5,37881.69413325684,69219.30586674316,53550.5,37881.69413325684,69219.30586674316,55261.69141012267,39738.73215422454,70784.65066602081,53604.944902471805,43096.82799302885,64045.68228417693
20,IN_A06,2025-01-01,19033292.8,13756414.69490039,24310170.90509961,17686774.95558333,7842447.705930369,27531102.205236293,23002720.64,15828140.570959192,30177300.70904081,23002720.64,15828140.570959192,30177300.70904081,20669563.531224236,15818848.526506491,25520278.53594198,20669563.531224236,15818848.526506491,25520278.53594198,21851600.21115232,16519649.19104014,27183551.231264498,21146709.723807354,16817815.9676033,26302337.549001552
21,IN_A06,2025-04-01,19033292.8,11570660.216778493,26495925.383221507,17686774.95558333,7842447.705930369,27531102.205236293,22869899.28,15695319.210959192,30044479.34904081,22869899.28,15695319.210959192,30044479.34904081,19957039.52576098,14386716.434850786,25527362.61667117,19957039.52576098,14386716.434850786,25527362.61667117,21158608.767422438,15143358.450622333,27173859.08422254,19604867.16470236,13719974.565586183,25151310.140920397
22,IN_A06,2025-07-01,19033292.8,9893471.816619694,28173113.783380307,17686774.95558333,7842447.705930369,27531102.205236293,22790895.19,15616315.120959193,29965475.25904081,22790895.19,15616315.120959193,29965475.25904081,20267312.42172701,13603135.94598737,26931488.89746665,20267312.42172701,13603135.94598737,26931488.89746665,21826588.66212692,15197881.557693303,28455295.76656054,19821848.519242723,12721603.157463456,26276452.520705912
23,IN_A06,2025-10-01,19033292.8,8479536.589800779,29587049.010199223,17686774.95558333,7842447.705930369,27531102.205236293,19033292.8,11858712.730959192,26207872.86904081,19033292.8,11858712.730959192,26207872.86904081,20132202.20897206,12714390.815494744,27550013.602449372,20132202.20897206,12714390.815494744,27550013.602449372,22325470.874658953,15135250.65801277,29515691.091305137,20845607.402299754,13678728.499101281,28036633.491577953
24,IN_A07,2025-01-01,1156897.337,381646.81075430615,1932147.863245694,1538307.6908333332,676655.7031448117,2399959.678521855,1638137.816,529087.5139080964,2747188.1180919036,1638137.816,529087.5139080964,2747188.1180919036,1278791.2038097798,575801.8204683004,1981780.5871512592,1349734.8839234412,719480.465710909,1979989.3021359732,2006350.0958009735,1192312.170216786,2820388.021385161,1352835.16236397,783656.9375,2030715.5
25,IN_A07,2025-04-01,1156897.337,60527.52854646067,2253267.1454535397,1538307.6908333332,676655.7031448117,2399959.678521855,1604788.249,495737.9469080963,2713838.551091904,1604788.249,495737.9469080963,2713838.551091904,1226490.0186633058,416995.57833097083,2035984.4589956407,1390258.0685630718,658313.0338395134,2122203.10328663,2045278.308257365,1231240.3612143742,2859316.2553003556,1352835.16236397,574081.3125,2102234.5
26,IN_A07,2025-07-01,1156897.337,-185875.9630520509,2499670.637052051,1538307.6908333332,676655.7031448117,2399959.678521855,1440984.872,331934.5699080962,2550035.1740919035,1440984.872,331934.5699080962,2550035.1740919035,1248930.9670007187,280939.619921578,2216922.3140798593,1518039.3349406295,643916.7679595386,2392161.9019217202,1976988.2423332746,1162950.2501182302,2791026.234548319,1352835.16236397,405440.4375,2196536.25
27,IN_A07,2025-10-01,1156897.337,-393603.71549138776,2707398.3894913876,1538307.6908333332,676655.7031448117,2399959.678521855,1156897.337,47847.034908096306,2265947.639091904,1156897.337,47847.034908096306,2265947.639091904,1239302.1954753303,160938.93632168137,2317665.4546289793,1595041.1853816698,618845.9315537622,2571236.4392095776,1989686.3198799917,1175648.2500547213,2803724.389705262,1352835.16236397,497061.21875,2262532.5
28,IN_A09,2025-01-01,551779.0,450614.3462897396,652943.6537102604,580872.9166666666,332433.06444400596,829312.7688893273,631870.0,456054.1132554739,807685.8867445261,631870.0,456054.1132554739,807685.8867445261,560725.573167121,467807.56667225895,653643.5796619831,560725.573167121,467807.56667225895,653643.5796619831,595156.8449541156,490826.20081236487,699487.4890958662,575642.9474576812,504642.7215614243,660202.8697940988
29,IN_A09,2025-04-01,551779.0,408710.5746901721,694847.4253098279,580872.9166666666,332433.06444400596,829312.7688893273,642764.0,466948.1132554739,818579.8867445261,642764.0,466948.1132554739,818579.8867445261,535878.4607289139,416523.42764389975,655233.493813928,535878.4607289139,416523.42764389975,655233.493813928,593161.5260905338,458680.34680088685,727642.7053801809,553836.9424186137,438713.2734697922,661213.0324313684
30,IN_A09,2025-07-01,551779.0,376556.6798437177,727001.3201562823,580872.9166666666,332433.06444400596,829312.7688893273,625627.0,449811.1132554739,801442.8867445261,625627.0,449811.1132554739,801442.8867445261,543493.4810324019,382874.81914060435,704112.1429241995,543493.4810324019,382874.81914060435,704112.1429241995,612316.3569531168,453286.9533843637,771345.76052187,572637.860285259,417025.98796626297,709535.0837373271
31,IN_A09,2025-10-01,551779.0,349449.6925794792,754108.3074205208,580872.9166666666,332433.06444400596,829312.7688893273,551779.0,375963.1132554739,727594.8867445261,551779.0,375963.1132554739,727594.8867445261,534241.027762751,347357.1789120766,721124.8766134253,534241.027762751,347357.1789120766,721124.8766134253,590589.3210911171,410310.71505281737,770867.9271294168,553506.0542611547,398381.5389869204,708969.2721468599
32,IN_A10,2025-01-01,8341170.6,7321433.339151842,9360907.860848159,8210716.29888889,4339867.77462588,12081564.823151901,9897450.94,7935263.65093677,11859638.229063228,9897450.94,7935263.65093677,11859638.229063228,8341170.6,7321432.059476197,9360909.140523802,8320858.782472569,7360911.843883609,9280805.721061528,8600694.376166143,7598301.2660466265,9603087.486285659,8500467.991708552,7974222.112546835,9127216.663781242
33,IN_A10,2025-04-01,8341170.6,6899044.335651344,9783296.864348656,8210716.29888889,4339867.77462588,12081564.823151901,9886515.6,7924328.31093677,11848702.889063228,9886515.6,7924328.31093677,11848702.889063228,8341170.6,6899042.525916692,9783298.674083307,8317343.952922227,6959773.973211188,9674913.932633266,9059984.519174939,7669359.018475541,10450610.019874338,8716831.296406662,7803230.258498849,9572966.263582
34,IN_A10,2025-07-01,8341170.6,6574933.853839872,10107407.346160127,8210716.29888889,4339867.77462588,12081564.823151901,9581197.7,7619010.41093677,11543384.989063228,9581197.7,7619010.41093677,11543384.989063228,8341170.6,6574931.637376639,10107409.56262336,8219208.881020646,6556532.010814367,9881885.751226924,8967524.589328572,7275460.800709214,10659588.37794793,8642905.500912145,7459145.440155144,9692873.773342365
35,IN_A10,2025-10-01,8341170.6,6301696.078303684,10380645.121696316,8210716.29888889,4339867.77462588,12081564.823151901,8341170.6,6378983.31093677,10303357.889063228,8341170.6,6378983.31093677,10303357.889063228,8341170.6,6301693.518952394,10380647.681047605,7820640.213351931,5900746.336174013,9740534.09052985,8787551.625224696,6840113.895284341,10734989.355165053,8519505.586211063,7311340.4037404135,9717137.799925603
36,IN_A11,2025-01-01,598277.199,490802.62471096526,705751.7732890347,295765.7141944444,-17752.650010061625,609284.0783989504,646351.1240000001,408868.9489333318,883833.2990666684,646351.1240000001,408868.9489333318,883833.2990666684,598277.199,490802.6096523241,705751.7883476759,598277.199,490802.6096523241,705751.7883476759,606404.5276166647,497512.92298848106,715296.1322448482,598697.8203502625,509906.3125,704446.8125
37,IN_A11,2025-04-01,598277.199,446285.19843017234,750269.1995698276,295765.7141944444,-17752.650010061625,609284.0783989504,662095.65,424613.4749333318,899577.8250666682,662095.65,424613.4749333318,899577.8250666682,598277.199,446285.17713403783,750269.2208659622,598277.199,446285.17713403783,750269.2208659622,656280.9472202973,502285.6986743186,810276.195766276,598697.8203502625,447680.84375,740165.8125
38,IN_A11,2025-07-01,598277.199,412125.77580955613,784428.6221904439,295765.7141944444,-17752.650010061625,609284.0783989504,640121.23,402639.05493333173,877603.4050666683,640121.23,402639.05493333173,877603.4050666683,598277.199,412125.7497272245,784428.6482727756,598277.199,412125.7497272245,784428.6482727756,641449.4490295673,452837.82134966564,830061.076709469,598697.8203502625,400539.875,774223.0
39,IN_A11,2025-10-01,598277.199,383328.0504219305,813226.3475780695,295765.7141944444,-17752.650010061625,609284.0783989504,598277.199,360795.0239333318,835759.3740666683,598277.199,360795.0239333318,835759.3740666683,598277.199,383328.0203046482,813226.3776953518,598277.199,383328.0203046482,813226.3776953518,646704.1299439077,428904.19785122643,864504.062036589,598697.8203502625,393170.375,802907.1875
40,IN_A12,2025-01-01,5597698.4,-7324809.662905019,18520206.46290502,8457965.244805556,-5656986.871838618,22572917.36144973,9714172.8,-11694864.540999368,31123210.14099937,9714172.8,-11694864.540999368,31123210.14099937,1598580.0903239166,-9880755.566280533,13077915.746928368,6473003.9417790705,-3750024.530039753,16696032.413597893,13404323.752715444,-1308849.9982819427,28117497.503712833,8727920.21064399,-2173094.75,21710822.0
41,IN_A12,2025-04-01,5597698.4,-12677487.762435948,23872884.562435947,8457965.244805556,-5656986.871838618,22572917.36144973,6606262.54,-14802774.80099937,28015299.880999368,6606262.54,-14802774.80099937,28015299.880999368,8457965.244805556,-5771202.780899754,22687133.270510867,5409155.719820042,-6992487.96973314,17810799.409373224,14298540.294809632,-414633.80108323134,29011714.390702493,8727920.21064399,-8448849.0,24441268.0
42,IN_A12,2025-07-01,5597698.4,-16784742.126169965,27980138.92616996,8457965.244805556,-5656986.871838618,22572917.36144973,18944753.08,-2464284.2609993704,40353790.42099936,18944753.08,-2464284.2609993704,40353790.42099936,8457965.244805556,-5771202.780899754,22687133.270510867,-414413.78167424165,-13720368.051564055,12891540.488215571,14781037.356954357,67862.52245395072,29494212.19145476,8727920.21064399,-11448120.0,27134616.0
43,IN_A12,2025-10-01,5597698.4,-20247317.725810036,31442714.52581004,8457965.244805556,-5656986.871838618,22572917.36144973,5597698.4,-15811338.940999368,27006735.74099937,5597698.4,-15811338.940999368,27006735.74099937,8457965.244805556,-5771202.780899754,22687133.270510867,7393031.38834652,-6318733.763869795,21104796.540562835,13122925.25964203,-1590250.8553034756,27836101.374587536,8727920.21064399,-10916378.0,28898618.0
44,IN_A16,2025-01-01,284955.442,224096.0984087258,345814.78559127415,335028.2115,270628.13565854204,399428.2873414579,326011.306,271310.6857818498,380711.9262181502,326011.306,271310.6857818498,380711.9262181502,315313.2004524628,270395.91622401704,360230.4846809086,319862.5235163965,280501.7309544311,359223.31607836194,322394.26592618943,281831.30938697886,362957.2224654,321707.9198683833,295890.45110705245,352456.00077032205
45,IN_A16,2025-04-01,284955.442,198887.33289609593,371023.551103904,335028.2115,270628.13565854204,399428.2873414579,282455.928,227755.30778184984,337156.54821815016,282455.928,227755.30778184984,337156.54821815016,283991.2440743388,228644.80545506178,339337.68269361585,291635.395824172,246855.66308035626,336415.12856798776,304117.17635155487,263554.2183382043,344680.1343649054,301189.40874531894,261556.79429761448,337022.4587048757
46,IN_A16,2025-07-01,284955.442,179543.96678462182,390366.91721537814,335028.2115,270628.13565854204,399428.2873414579,281633.815,226933.19478184983,336334.43521815015,281633.815,226933.19478184983,336334.43521815015,290947.57414888736,232937.7142610572,348957.4340367175,282215.8840930889,237436.15134927316,326995.61683690466,287310.9183498827,246747.95754978366,327873.8791499817,292401.8392568593,247234.36119425873,333587.41487043747
47,IN_A16,2025-10-01,284955.442,163236.75481745167,406674.12918254826,335028.2115,270628.13565854204,399428.2873414579,284955.442,230254.8217818498,339656.0622181501,284955.442,230254.8217818498,339656.0622181501,289443.8381257335,231048.74127791048,347838.9349735565,277288.94885532465,232509.22871247912,322068.6689981702,274326.00078550656,233763.03547161116,314888.966099402,281392.6161963953,239662.5720824514,325753.07605953194
48,IN_B01,2025-01-01,3060008.7,2531911.7863294934,3588105.613670507,2387939.549833333,1123130.6826695658,3652748.4169971,3069970.32,2209529.8489256045,3930410.791074395,3069970.32,2209529.8489256045,3930410.791074395,3056252.285103312,2561096.613144902,3551407.9570617224,3011939.5631436952,2534688.561581682,3489190.5647057085,3016583.8476655474,2475763.177066378,3557404.518264717,3032100.4452082417,2656904.25,3478952.0
49,IN_B01,2025-04-01,3060008.7,2313166.882439796,3806850.5175602045,2387939.549833333,1123130.6826695658,3652748.4169971,3023366.898,2162926.4269256047,3883807.3690743954,3023366.898,2162926.4269256047,3883807.3690743954,3110082.636705743,2527443.5221261843,3692721.751285302,3115552.6416877755,2552149.7168543884,3678955.5665211626,3103259.5438335664,2467839.193700754,3738679.8939663786,3060455.434898075,2445308.75,3618535.25
50,IN_B01,2025-07-01,3060008.7,2145318.014202367,3974699.3857976333,2387939.549833333,1123130.6826695658,3652748.4169971,2712905.434,1852464.9629256045,3573345.9050743952,2712905.434,1852464.9629256045,3573345.9050743952,3163912.9883081745,2505310.27330958,3822515.703306769,3274619.4175527245,2636593.4048152454,3912645.4302902035,3071770.4443697156,2354084.3685759883,3789456.520163443,3088072.234692085,2361730.25,3748659.5
51,IN_B01,2025-10-01,3060008.7,2003814.8726589866,4116202.527341014,2387939.549833333,1123130.6826695658,3652748.4169971,3060008.7,2199568.228925605,3920449.1710743955,3060008.7,2199568.228925605,3920449.1710743955,3217743.3399106055,2491075.097471879,3944411.582349332,3267099.333264962,2562307.498643876,3971891.1678860476,3232942.0062831496,2441468.7901563807,4024415.2224099184,3115009.594975359,2412261.5,3859864.75
52,IN_B02,2025-01-01,1946685.48,340793.9478692319,3552577.012130768,2918560.9883333333,1151268.8991040636,4685853.077562603,1685412.05,-924826.2517604085,4295650.351760409,1685412.05,-924826.2517604085,4295650.351760409,2371975.5512794126,916254.0325696,3827697.069989225,2525672.5366319222,1108418.9470364193,3942926.1262274254,1662684.6541790303,-58572.72469600849,3383942.033054069,1975157.9129191055,698973.4375,3495069.25
53,IN_B02,2025-04-01,1946685.48,-324388.1044394416,4217759.064439442,2918560.9883333333,1151268.8991040636,4685853.077562603,1985134.82,-625103.4817604085,4595373.121760408,1985134.82,-625103.4817604085,4595373.121760408,2611159.8475104882,941010.8419802105,4281308.853040766,2727478.8447037106,1062793.247885379,4392164.441522042,1725127.6123590136,-492626.1665778591,3942881.3912958866,1975157.9129191055,7052.287109375,3791114.25
54,IN_B02,2025-07-01,1946685.48,-834800.2450951184,4728171.205095118,2918560.9883333333,1151268.8991040636,4685853.077562603,2069990.67,-540247.6317604086,4680228.971760409,2069990.67,-540247.6317604086,4680228.971760409,2745677.7481787335,1013222.0385791552,4478133.457778312,2881146.548073049,1131664.074141931,4630629.022004168,2123261.105284314,-498691.0165737355,4745213.227142364,1975157.9129191055,-332625.125,4091579.5
55,IN_B02,2025-10-01,1946685.48,-1265097.5842615361,5158468.544261536,2918560.9883333333,1151268.8991040636,4685853.077562603,1946685.48,-663552.8217604086,4556923.781760409,1946685.48,-663552.8217604086,4556923.781760409,2821330.982464275,1069629.1466153157,4573032.818313234,3027410.882321456,1246792.4351555167,4808029.3294873955,1794487.7848117521,-1177267.64645519,4766243.216078694,1975157.9129191055,-310142.125,4270925.0
56,IN_B03,2025-01-01,698068.358,151072.08020138298,1245064.635798617,657869.8525555555,81246.26385600073,1234493.4412551103,1023819.214,275943.61874412606,1771694.809255874,1023819.214,275943.61874412606,1771694.809255874,837978.2716199887,337780.287368125,1338176.2558718524,837978.2716199887,337780.287368125,1338176.2558718524,941024.1132985856,414308.75174723996,1467739.4748499314,827880.23541357,409341.78125,1326351.625
57,IN_B03,2025-04-01,698068.358,-75501.19663040538,1471637.9126304053,657869.8525555555,81246.26385600073,1234493.4412551103,782940.501,35064.90574412607,1530816.096255874,782940.501,35064.90574412607,1530816.096255874,837978.2716199887,283796.54328962404,1392159.9999503535,837978.2716199887,283796.54328962404,1392159.9999503535,1063743.5809742562,537028.2077519264,1590458.9541965858,827880.23541357,261472.265625,1372692.5
58,IN_B03,2025-07-01,698068.358,-249356.9866982646,1645493.7026982647,657869.8525555555,81246.26385600073,1234493.4412551103,968380.164,220504.568744126,1716255.759255874,968380.164,220504.568744126,1716255.759255874,837978.2716199887,234623.68882407376,1441332.8544159038,837978.2716199887,234623.68882407376,1441332.8544159038,944010.3986895863,417294.9990246948,1470725.7983544779,827880.23541357,131090.0,1436165.375
59,IN_B03,2025-10-01,698068.358,-395924.19759723404,1792060.913597234,657869.8525555555,81246.26385600073,1234493.4412551103,698068.358,-49807.23725587397,1445943.953255874,698068.358,-49807.23725587397,1445943.953255874,837978.2716199887,189166.960724105,1486789.5825158725,837978.2716199887,189166.960724105,1486789.5825158725,944150.9799211952,417435.53308435355,1470866.426758037,827880.23541357,207058.71875,1491872.125
60,IN_B05,2025-01-01,16240110.38,3823058.993454287,28657161.766545713,13862448.608138887,1202289.1874918062,26522608.028785966,20654483.79,1401543.5322296135,39907424.04777038,20654483.79,1401543.5322296135,39907424.04777038,15032276.337025393,4066846.2125191856,25997706.4615316,10415715.933069564,189485.81365306303,20641946.052486066,15728103.452791523,2143248.819533581,29312958.086049467,15249995.803908383,5362946.5,27025282.0
61,IN_B05,2025-04-01,16240110.38,-1320252.0955365915,33800472.855536595,13862448.608138887,1202289.1874918062,26522608.028785966,20044386.52,791446.262229614,39297326.777770385,20044386.52,791446.262229614,39297326.777770385,14438012.774357773,2217231.5001212955,26658794.04859425,11990620.847542854,118696.53915995546,23862545.15592575,16791945.07651346,727735.2146151364,32856154.938411787,15249995.803908385,-82391.8671875,29364616.0
62,IN_B05,2025-07-01,16240110.38,-5266853.501690751,37747074.26169075,13862448.608138887,1202289.1874918062,26522608.028785966,10493696.77,-8759243.487770386,29746637.027770385,10493696.77,-8759243.487770386,29746637.027770385,14145630.568401158,1639894.6501240656,26651366.48667825,14909196.229202537,2516079.1097004022,27302313.348704673,16519625.887088401,-1690175.4923272636,34729427.266504064,15249995.803908385,-2734342.5,31721206.0
63,IN_B05,2025-10-01,16240110.38,-8593992.393091427,41074213.15309143,13862448.608138887,1202289.1874918062,26522608.028785966,16240110.38,-3012829.877770385,35493050.637770385,16240110.38,-3012829.877770385,35493050.637770385,14001776.292738846,1428031.7759131994,26575520.809564494,13628613.679220887,1059312.538153531,26197914.82028824,15060164.145010352,-5068481.212002344,35188809.50202305,15249995.803908385,-2540878.25,33163324.0
64,IN_B06,2025-01-01,32349.751,-19206.433585554423,83905.93558555443,49236.77641666666,-14952.761820630185,113426.3146539635,45399.6,-28327.47778621215,119126.67778621215,45399.6,-28327.47778621215,119126.67778621215,47510.43806888534,1831.5637785481886,93189.3123592225,47510.43806888534,1831.5637785481886,93189.3123592225,52012.241171694135,1412.4129170218584,102612.06942636642,43138.95789419773,4290.939453125,89406.203125
65,IN_B06,2025-04-01,32349.751,-40561.704465101764,105261.20646510177,49236.77641666666,-14952.761820630185,113426.3146539635,60903.91,-12823.167786212143,134630.98778621215,60903.91,-12823.167786212143,134630.98778621215,40190.60431717754,-11235.744890592527,91616.9535249476,40190.60431717754,-11235.744890592527,91616.9535249476,53528.24565496705,-5817.446140588654,112873.93745052276,43138.95789419773,-12178.974609375,95938.71875
66,IN_B06,2025-07-01,32349.751,-56948.18014657963,121647.68214657964,49236.77641666666,-14952.761820630185,113426.3146539635,63750.25,-9976.827786212147,137477.32778621215,63750.25,-9976.827786212147,137477.32778621215,43724.74270478428,-18075.608861463297,105525.09427103185,43724.74270478428,-18075.608861463297,105525.09427103185,54594.350173299754,-12366.78398155744,121555.48432815695,43138.95789419773,-23311.29296875,103460.90625
67,IN_B06,2025-10-01,32349.751,-70762.61817110884,135462.12017110884,49236.77641666666,-14952.761820630185,113426.3146539635,32349.751,-41377.32678621214,106076.82878621215,32349.751,-41377.32678621214,106076.82878621215,42018.40147267072,-26303.81950140284,110340.62244674427,42018.40147267072,-26303.81950140284,110340.62244674427,42352.25202114635,-31444.697295504033,116149.20133779672,43138.95789419773,-19671.583984375,106534.3125
68,IN_C01,2025-01-01,3263466.21,1694599.492540598,4832332.927459402,1630289.0416666665,280102.3344750493,2980475.7488582837,3191907.4,1435132.7524103115,4948682.047589689,3191907.4,1435132.7524103115,4948682.047589689,2582698.4359278865,1303751.8005736454,3861645.071282128,2582698.4359278865,1303751.8005736454,3861645.071282128,2218624.679679943,826008.1644475949,3611241.1949122907,2576464.819570387,1502884.125,3855078.75
69,IN_C01,2025-04-01,3263466.21,1044753.620613155,5482178.799386845,1630289.0416666665,280102.3344750493,2980475.7488582837,2320957.605,564182.9574103116,4077732.2525896886,2320957.605,564182.9574103116,4077732.2525896886,2582698.4359278865,1243870.1990730294,3921526.6727827433,2582698.4359278865,1243870.1990730294,3921526.6727827433,2060746.9204661818,668130.3627951038,3453363.47813726,2576464.819570387,1275239.25,3946574.0
70,IN_C01,2025-07-01,3263466.21,546109.3450565091,5980823.07494349,1630289.0416666665,280102.3344750493,2980475.7488582837,2595482.095,838707.4474103118,4352256.742589689,2595482.095,838707.4474103118,4352256.742589689,2582698.4359278865,1186554.6039693605,3978842.2678864123,2582698.4359278865,1186554.6039693605,3978842.2678864123,2102477.7423293334,709861.0862964946,3495094.3983621723,2576464.819570387,916674.75,3943720.75
71,IN_C01,2025-10-01,3263466.21,125732.77508119587,6401199.644918804,1630289.0416666665,280102.3344750493,2980475.7488582837,3263466.21,1506691.5624103115,5020240.857589688,3263466.21,1506691.5624103115,5020240.857589688,2582698.4359278865,1131500.9472200992,4033895.924635674,2582698.4359278865,1131500.9472200992,4033895.924635674,2279148.398101391,886531.5646195761,3671765.2315832055,2576464.819570387,1197518.75,3984843.25
72,IN_C02,2025-01-01,2524236.258,1762784.1672374143,3285688.348762586,2588262.458388889,1362875.312005415,3813649.6047723633,2993752.0,1917195.6243929784,4070308.3756070216,2993752.0,1917195.6243929784,4070308.3756070216,2741451.6670894963,2021770.7207315129,3461132.61344748,2741451.6670894963,2021770.7207315129,3461132.61344748,2863411.6417184747,2081808.710012548,3645014.5734244017,2796283.3832056327,2202493.4597768956,3503475.889953302
73,IN_C02,2025-04-01,2524236.258,1447380.3841462024,3601092.1318537975,2588262.458388889,1362875.312005415,3813649.6047723633,3360956.875,2284400.4993929784,4437513.250607021,3360956.875,2284400.4993929784,4437513.250607021,2741451.6670894963,1899904.6739162465,3582998.660262746,2741451.6670894963,1899904.6739162465,3582998.660262746,2847981.8442498497,1934207.8337424758,3761755.8547572233,2745571.7727117375,1864655.2181766129,3565357.3106460962
74,IN_C02,2025-07-01,2524236.258,1205362.5492696536,3843109.966730346,2588262.458388889,1362875.312005415,3813649.6047723633,2913162.254,1836605.8783929786,3989718.629607022,2913162.254,1836605.8783929786,3989718.629607022,2741451.6670894963,1793579.3028509596,3689324.0313280327,2741451.6670894963,1793579.3028509596,3689324.0313280327,2693493.794149918,1664345.3390241498,3722642.249275686,2572127.128390658,1600966.820428522,3462753.00102895
75,IN_C02,2025-10-01,2524236.258,1001332.0764748286,4047140.439525171,2588262.458388889,1362875.312005415,3813649.6047723633,2524236.258,1447679.8823929783,3600792.6336070215,2524236.258,1447679.8823929783,3600792.6336070215,2741451.6670894963,1698032.913158282,3784870.421020711,2741451.6670894963,1698032.913158282,3784870.421020711,2877610.4567636265,1744740.6673591605,4010480.246168093,2762812.8430676754,1738831.7605244673,3790723.0119025772
76,IN_C03,2025-01-01,3870765.418,3256577.744584866,4484953.091415134,4078153.1195555553,2320968.3285509576,5835337.910560153,4759857.38,3761113.5438052663,5758601.216194734,4759857.38,3761113.5438052663,5758601.216194734,3870765.418,3256577.2443038845,4484953.591696115,3870765.418,3256577.2443038845,4484953.591696115,3991186.899135205,3383016.2912948974,4599357.506975513,3866090.68350239,3473499.260935506,4333659.449702388
