index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
838,MI_H03,2025-07-01,80879.0,84343.0,112118.28125,86974.75,69051.05103826175
839,MI_H03,2025-10-01,80879.0,80879.0,112118.28125,86974.75,64491.56575521939
840,MI_H04,2025-01-01,2477.0,2726.0,2239.53125,2617.25,2855.940729885644
841,MI_H04,2025-04-01,2477.0,2453.0,2239.53125,2617.25,2584.577879262062
842,MI_H04,2025-07-01,2477.0,2813.0,2239.53125,2617.25,2854.725682490585
843,MI_H04,2025-10-01,2477.0,2477.0,2239.53125,2617.25,2585.7874861918226
844,MI_H05,2025-01-01,398.0,432.0,802.125,412.0,349.34060106768044
845,MI_H05,2025-04-01,398.0,407.0,802.125,412.0,396.84474379777606
846,MI_H05,2025-07-01,398.0,411.0,802.125,412.0,431.6933428307743
847,MI_H05,2025-10-01,398.0,398.0,802.125,412.0,457.25795224731894
848,MI_J01,2025-01-01,453696.0,532651.0,423773.09375,455938.5,462180.82468961
849,MI_J01,2025-04-01,453696.0,445328.0,423773.09375,455938.5,425431.06250337226
850,MI_J01,2025-07-01,453696.0,392079.0,423773.09375,455938.5,406358.3996030359
851,MI_J01,2025-10-01,453696.0,453696.0,423773.09375,455938.5,429046.3482576553
852,MI_J02,2025-01-01,16004.0,17473.0,23303.5,19028.25,14157.758667990416
853,MI_J02,2025-04-01,16004.0,16267.0,23303.5,19028.25,15459.629574823619
854,MI_J02,2025-07-01,16004.0,26369.0,23303.5,19028.25,16307.424768705107
855,MI_J02,2025-10-01,16004.0,16004.0,23303.5,19028.25,16859.51997798889
856,MI_J04,2025-01-01,872.0,1125.0,774.59375,938.75,888.4704736966319
857,MI_J04,2025-04-01,872.0,899.0,774.59375,938.75,888.4704736966319
858,MI_J04,2025-07-01,872.0,859.0,774.59375,938.75,888.4704736966319
859,MI_J04,2025-10-01,872.0,872.0,774.59375,938.75,888.4704736966319
860,MI_J05,2025-01-01,36452.0,63633.0,47337.90625,43223.0,53283.870386115814
861,MI_J05,2025-04-01,36452.0,38898.0,47337.90625,43223.0,43570.386341115685
862,MI_J05,2025-07-01,36452.0,33909.0,47337.90625,43223.0,41615.05060620998
863,MI_J05,2025-10-01,36452.0,36452.0,47337.90625,43223.0,42614.53868326454
864,MI_J06,2025-01-01,1100.0,1520.0,1814.53125,1362.75,2924.9889925186017
865,MI_J06,2025-04-01,1100.0,1411.0,1814.53125,1362.75,1440.9441736573779
866,MI_J06,2025-07-01,1100.0,1420.0,1814.53125,1362.75,1239.9728320912623
867,MI_J06,2025-10-01,1100.0,1100.0,1814.53125,1362.75,2318.3340873011257
868,MI_J07,2025-01-01,6391.0,47.0,517.125,1744.75,389.28276688698486
869,MI_J07,2025-04-01,6391.0,258.0,517.125,1744.75,389.28276688698486
870,MI_J07,2025-07-01,6391.0,283.0,517.125,1744.75,389.28276688698486
871,MI_J07,2025-10-01,6391.0,6391.0,517.125,1744.75,389.28276688698486
872,MI_L01,2025-01-01,20557.0,21794.0,18157.6875,22183.25,22029.13318192845
873,MI_L01,2025-04-01,20557.0,22811.0,18157.6875,22183.25,21393.15709742831
874,MI_L01,2025-07-01,20557.0,23571.0,18157.6875,22183.25,21685.361885767634
875,MI_L01,2025-10-01,20557.0,20557.0,18157.6875,22183.25,21551.105833677975
876,MI_L02,2025-01-01,9971.0,19183.0,26536.59375,13772.75,5741.235291713547
877,MI_L02,2025-04-01,9971.0,12339.0,26536.59375,13772.75,5741.235291713547
878,MI_L02,2025-07-01,9971.0,13598.0,26536.59375,13772.75,5741.235291713547
879,MI_L02,2025-10-01,9971.0,9971.0,26536.59375,13772.75,5741.235291713547
880,MI_L03,2025-01-01,1146.0,1529.0,2177.53125,1417.75,1346.2344035717329
881,MI_L03,2025-04-01,1146.0,1574.0,2177.53125,1417.75,1290.8053941854837
882,MI_L03,2025-07-01,1146.0,1422.0,2177.53125,1417.75,1235.376384799235
883,MI_L03,2025-10-01,1146.0,1146.0,2177.53125,1417.75,1179.9473754129858
