State,Year,Quarter,Period,ATC1 Class,Units Reimbursed,Number of Prescriptions,population,Forecast_low_95,Forecast_high_95
IN,2025,1,2025Q1,IN_L,0,0,7392455.972,7199441.952,7585469.992
IN,2025,1,2025Q1,IN_M,0,0,11088683.96,10799162.93,11378204.99
IN,2025,1,2025Q1,IN_N,0,0,12936797.95,12599023.42,13274572.49
IN,2025,1,2025Q1,IN_P,0,0,5544341.979,5399581.464,5689102.494
IN,2025,1,2025Q1,IN_R,0,0,11088683.96,10799162.93,11378204.99
IN,2025,1,2025Q1,IN_S,0,0,5544341.979,5399581.464,5689102.494
IN,2025,1,2025Q1,IN_V,0,0,7392455.972,7199441.952,7585469.992
IN,2025,2,2025Q2,IN_A,0,0,22174439.68,20793480.88,23555398.49
IN,2025,2,2025Q2,IN_B,0,0,9239349.865,8663950.365,9814749.37
IN,2025,2,2025Q2,IN_C,0,0,16630829.76,15595110.657000002,17666548.87
IN,2025,2,2025Q2,IN_D,0,0,18478699.73,17327900.73,19629498.74
IN,2025,2,2025Q2,IN_G,0,0,7391479.892,6931160.292,7851799.496
IN,2025,2,2025Q2,IN_H,0,0,9239349.865,8663950.365,9814749.37
IN,2025,2,2025Q2,IN_J,0,0,9239349.865,8663950.365,9814749.37
IN,2025,2,2025Q2,IN_L,0,0,7391479.892,6931160.292,7851799.496
IN,2025,2,2025Q2,IN_M,0,0,11087219.84,10396740.44,11777699.24
IN,2025,2,2025Q2,IN_N,0,0,12935089.81,12129530.51,13740649.12
IN,2025,2,2025Q2,IN_P,0,0,5543609.919,5198370.2190000005,5888849.622
IN,2025,2,2025Q2,IN_R,0,0,11087219.84,10396740.44,11777699.24
IN,2025,2,2025Q2,IN_S,0,0,5543609.919,5198370.2190000005,5888849.622
IN,2025,2,2025Q2,IN_V,0,0,7391479.892,6931160.292,7851799.496
IN,2025,3,2025Q3,IN_A,0,0,22172338.12,19952583.41,24392092.84
IN,2025,3,2025Q3,IN_B,0,0,9238474.215,8313576.42,10163372.02
IN,2025,3,2025Q3,IN_C,0,0,16629253.59,14964437.56,18294069.63
IN,2025,3,2025Q3,IN_D,0,0,18476948.43,16627152.84,20326744.03
IN,2025,3,2025Q3,IN_G,0,0,7390779.372,6650861.136,8130697.612
IN,2025,3,2025Q3,IN_H,0,0,9238474.215,8313576.42,10163372.02
IN,2025,3,2025Q3,IN_J,0,0,9238474.215,8313576.42,10163372.02
IN,2025,3,2025Q3,IN_L,0,0,7390779.372,6650861.136,8130697.612
IN,2025,3,2025Q3,IN_M,0,0,11086169.06,9976291.704,12196046.42
IN,2025,3,2025Q3,IN_N,0,0,12933863.9,11639006.99,14228720.82
IN,2025,3,2025Q3,IN_P,0,0,5543084.529,4988145.852,6098023.209
IN,2025,3,2025Q3,IN_R,0,0,11086169.06,9976291.704,12196046.42
IN,2025,3,2025Q3,IN_S,0,0,5543084.529,4988145.852,6098023.209
IN,2025,3,2025Q3,IN_V,0,0,7390779.372,6650861.136,8130697.612
IN,2025,4,2025Q4,IN_A,0,0,22170829.85,19125149.99,25216509.71
IN,2025,4,2025Q4,IN_B,0,0,9237845.77,7968812.495,10506879.05
IN,2025,4,2025Q4,IN_C,0,0,16628122.39,14343862.49,18912382.28
IN,2025,4,2025Q4,IN_D,0,0,18475691.54,15937624.99,21013758.09
IN,2025,4,2025Q4,IN_G,0,0,7390276.616,6375049.996,8405503.236
IN,2025,4,2025Q4,IN_H,0,0,9237845.77,7968812.495,10506879.05
IN,2025,4,2025Q4,IN_J,0,0,9237845.77,7968812.495,10506879.05
IN,2025,4,2025Q4,IN_L,0,0,7390276.616,6375049.996,8405503.236
IN,2025,4,2025Q4,IN_M,0,0,11085414.92,9562574.994,12608254.853999998
IN,2025,4,2025Q4,IN_N,0,0,12932984.078000002,11156337.49,14709630.66
IN,2025,4,2025Q4,IN_P,0,0,5542707.462,4781287.497,6304127.426999999
IN,2025,4,2025Q4,IN_R,0,0,11085414.92,9562574.994,12608254.853999998
IN,2025,4,2025Q4,IN_S,0,0,5542707.462,4781287.497,6304127.426999999
IN,2025,4,2025Q4,IN_V,0,0,7390276.616,6375049.996,8405503.236
IN,2026,1,2026Q1,IN_A,0,0,22169747.39,18332117.78,26007376.98
IN,2026,1,2026Q1,IN_B,0,0,9237394.745,7638382.41,10836407.08
IN,2026,1,2026Q1,IN_C,0,0,16627310.54,13749088.34,19505532.74
IN,2026,1,2026Q1,IN_D,0,0,18474789.49,15276764.82,21672814.15
IN,2026,1,2026Q1,IN_G,0,0,7389915.796,6110705.928,8669125.66
IN,2026,1,2026Q1,IN_H,0,0,9237394.745,7638382.41,10836407.08
IN,2026,1,2026Q1,IN_J,0,0,9237394.745,7638382.41,10836407.08
IN,2026,1,2026Q1,IN_L,0,0,7389915.796,6110705.928,8669125.66
IN,2026,1,2026Q1,IN_M,0,0,11084873.69,9166058.892,13003688.49
IN,2026,1,2026Q1,IN_N,0,0,12932352.64,10693735.37,15170969.91
IN,2026,1,2026Q1,IN_P,0,0,5542436.847,4583029.446,6501844.245
IN,2026,1,2026Q1,IN_R,0,0,11084873.69,9166058.892,13003688.49
IN,2026,1,2026Q1,IN_S,0,0,5542436.847,4583029.446,6501844.245
IN,2026,1,2026Q1,IN_V,0,0,7389915.796,6110705.928,8669125.66
IN,2026,2,2026Q2,IN_A,0,0,22168970.51,17581326.29,26756614.72
IN,2026,2,2026Q2,IN_B,0,0,9237071.045,7325552.62,11148589.47
IN,2026,2,2026Q2,IN_C,0,0,16626727.88,13185994.72,20067461.04
IN,2026,2,2026Q2,IN_D,0,0,18474142.09,14651105.24,22297178.93
IN,2026,2,2026Q2,IN_G,0,0,7389656.836,5860442.096,8918871.572
IN,2026,2,2026Q2,IN_H,0,0,9237071.045,7325552.62,11148589.47
IN,2026,2,2026Q2,IN_J,0,0,9237071.045,7325552.62,11148589.47
IN,2026,2,2026Q2,IN_L,0,0,7389656.836,5860442.096,8918871.572
IN,2026,2,2026Q2,IN_M,0,0,11084485.25,8790663.144,13378307.36
IN,2026,2,2026Q2,IN_N,0,0,12931899.46,10255773.67,15608025.251000002
IN,2026,2,2026Q2,IN_P,0,0,5542242.627,4395331.572,6689153.6790000005
IN,2026,2,2026Q2,IN_R,0,0,11084485.25,8790663.144,13378307.36
IN,2026,2,2026Q2,IN_S,0,0,5542242.627,4395331.572,6689153.6790000005
IN,2026,2,2026Q2,IN_V,0,0,7389656.836,5860442.096,8918871.572
IN,2026,3,2026Q3,IN_A,0,0,22168412.95,16874275.200000003,27462550.7
IN,2026,3,2026Q3,IN_B,0,0,9236838.73,7030948,11442729.46
IN,2026,3,2026Q3,IN_C,0,0,16626309.71,12655706.4,20596913.03
IN,2026,3,2026Q3,IN_D,0,0,18473677.46,14061896,22885458.92
IN,2026,3,2026Q3,IN_G,0,0,7389470.984,5624758.4,9154183.568
IN,2026,3,2026Q3,IN_H,0,0,9236838.73,7030948,11442729.46
IN,2026,3,2026Q3,IN_J,0,0,9236838.73,7030948,11442729.46
IN,2026,3,2026Q3,IN_L,0,0,7389470.984,5624758.4,9154183.568
IN,2026,3,2026Q3,IN_M,0,0,11084206.48,8437137.600000001,13731275.35
IN,2026,3,2026Q3,IN_N,0,0,12931574.22,9843327.2,16019821.24
IN,2026,3,2026Q3,IN_P,0,0,5542103.238,4218568.800000001,6865637.676
IN,2026,3,2026Q3,IN_R,0,0,11084206.48,8437137.600000001,13731275.35
IN,2026,3,2026Q3,IN_S,0,0,5542103.238,4218568.800000001,6865637.676
IN,2026,3,2026Q3,IN_V,0,0,7389470.984,5624758.4,9154183.568
IN,2026,4,2026Q4,IN_A,0,0,22168012.8,16209405.215999998,28126620.37
IN,2026,4,2026Q4,IN_B,0,0,9236672,6753918.84,11719425.16
IN,2026,4,2026Q4,IN_C,0,0,16626009.6,12157053.91,21094965.28
IN,2026,4,2026Q4,IN_D,0,0,18473344,13507837.68,23438850.31
IN,2026,4,2026Q4,IN_G,0,0,7389337.6,5403135.072,9375540.124
IN,2026,4,2026Q4,IN_H,0,0,9236672,6753918.84,11719425.16
IN,2026,4,2026Q4,IN_J,0,0,9236672,6753918.84,11719425.16
IN,2026,4,2026Q4,IN_L,0,0,7389337.6,5403135.072,9375540.124
IN,2026,4,2026Q4,IN_M,0,0,11084006.4,8104702.607999999,14063310.19
IN,2026,4,2026Q4,IN_N,0,0,12931340.8,9455486.376,16407195.22
IN,2026,4,2026Q4,IN_P,0,0,5542003.199999999,4052351.304,7031655.093
IN,2026,4,2026Q4,IN_R,0,0,11084006.4,8104702.607999999,14063310.19
IN,2026,4,2026Q4,IN_S,0,0,5542003.199999999,4052351.304,7031655.093
IN,2026,4,2026Q4,IN_V,0,0,7389337.6,5403135.072,9375540.124
KS,2017,1,2017Q1,KS_A,5207315.086,98965,4960479.333333333,0,0
KS,2017,1,2017Q1,KS_B,4844787.362,17223,1907876.6666666665,0,0
KS,2017,1,2017Q1,KS_C,3388862.717,71405,3434178,0,0
KS,2017,1,2017Q1,KS_D,1743785.651,33681,3434178,0,0
KS,2017,1,2017Q1,KS_G,2209508.197,26740,1526301.3333333333,0,0
KS,2017,1,2017Q1,KS_H,564903.252,14816,1907876.6666666665,0,0
KS,2017,1,2017Q1,KS_J,6165045.058999999,91148,1907876.6666666665,0,0
KS,2017,1,2017Q1,KS_L,271616.668,7318,1526301.3333333333,0,0
KS,2017,1,2017Q1,KS_M,1448096.656,29900,1907876.6666666665,0,0
KS,2017,1,2017Q1,KS_N,14139257.03,269893,2671027.333333333,0,0
KS,2017,1,2017Q1,KS_P,86196.5,1544,1144726,0,0
KS,2017,1,2017Q1,KS_R,5948613.475,110967,2289452,0,0
KS,2017,1,2017Q1,KS_S,1352650.125,37650,1144726,0,0
KS,2017,1,2017Q1,KS_V,1044355.775,1130,1526301.3333333333,0,0
KS,2017,2,2017Q2,KS_A,12405923.97,194801,4903426.666666667,0,0
KS,2017,2,2017Q2,KS_B,6576658.447,27500,1508746.6666666667,0,0
KS,2017,2,2017Q2,KS_C,7678344.871,168615,3394680,0,0
KS,2017,2,2017Q2,KS_D,2856270.255,70810,3017493.333333333,0,0
KS,2017,2,2017Q2,KS_G,3216230.095,53938,1508746.6666666667,0,0
KS,2017,2,2017Q2,KS_H,996817.4,26399,1885933.3333333333,0,0
KS,2017,2,2017Q2,KS_J,9457885.469,148170,1885933.3333333333,0,0
KS,2017,2,2017Q2,KS_L,542145.187,18074,1508746.6666666667,0,0
KS,2017,2,2017Q2,KS_M,2949360.36,59855,2263120,0,0
KS,2017,2,2017Q2,KS_N,31855234.75,593159,2640306.666666667,0,0
KS,2017,2,2017Q2,KS_P,272439.556,4522,1131560,0,0
KS,2017,2,2017Q2,KS_R,10972072.48,199722,2263120,0,0
KS,2017,2,2017Q2,KS_S,2814986.218,74851,1131560,0,0
KS,2017,2,2017Q2,KS_V,2045867.549,1543,1131560,0,0
KS,2017,3,2017Q3,KS_A,6277897.265000001,73574,4851444,0,0
KS,2017,3,2017Q3,KS_B,1976740.239,14042,1865940,0,0
KS,2017,3,2017Q3,KS_C,3222868.286,65445,3358692,0,0
KS,2017,3,2017Q3,KS_D,1397167.88,36422,3358692,0,0
KS,2017,3,2017Q3,KS_G,1153058.834,20806,1492752,0,0
KS,2017,3,2017Q3,KS_H,451203,12191,1865940,0,0
KS,2017,3,2017Q3,KS_J,3139336.046,55723,1492752,0,0
KS,2017,3,2017Q3,KS_L,208750.078,7054,1492752,0,0
KS,2017,3,2017Q3,KS_M,1381205.559,27941,2239128,0,0
KS,2017,3,2017Q3,KS_N,12005119.29,230671,2612316,0,0
KS,2017,3,2017Q3,KS_P,101101.968,1684,1119564,0,0
KS,2017,3,2017Q3,KS_R,4320664.196,85749,2239128,0,0
KS,2017,3,2017Q3,KS_S,1301825.873,26936,1119564,0,0
KS,2017,3,2017Q3,KS_V,1343897.68,625,1119564,0,0
KS,2017,4,2017Q4,KS_A,4734758.04,81887,4703356.666666667,0,0
KS,2017,4,2017Q4,KS_B,3192334.387,12914,1808983.3333333333,0,0
KS,2017,4,2017Q4,KS_C,3401434.802,66926,3256170,0,0
KS,2017,4,2017Q4,KS_D,1141236.74,37948,2894373.333333333,0,0
KS,2017,4,2017Q4,KS_G,1102726.325,20647,1447186.6666666667,0,0
KS,2017,4,2017Q4,KS_H,459143.25,11757,1808983.3333333333,0,0
KS,2017,4,2017Q4,KS_J,4797712.799,75372,1447186.6666666667,0,0
KS,2017,4,2017Q4,KS_L,211493.61,6936,1447186.6666666667,0,0
KS,2017,4,2017Q4,KS_M,1788071.656,31181,1808983.3333333333,0,0
KS,2017,4,2017Q4,KS_N,13182081.01,249162,2532576.666666667,0,0
KS,2017,4,2017Q4,KS_P,294556.75,3395,1085390,0,0
KS,2017,4,2017Q4,KS_R,4670719.205,88113,2170780,0,0
KS,2017,4,2017Q4,KS_S,1606899.99,29794,1085390,0,0
KS,2017,4,2017Q4,KS_V,1270399.509,1167,1447186.6666666667,0,0
KS,2018,1,2018Q1,KS_A,5133198.693,89793,4830492.333333333,0,0
KS,2018,1,2018Q1,KS_B,4052172.552,19682,1857881.6666666665,0,0
KS,2018,1,2018Q1,KS_C,3534152.54,71662,3344187,0,0
KS,2018,1,2018Q1,KS_D,988969.557,27235,3344187,0,0
KS,2018,1,2018Q1,KS_G,1405044.142,22498,1486305.3333333333,0,0
KS,2018,1,2018Q1,KS_H,618217.45,17964,1857881.6666666665,0,0
KS,2018,1,2018Q1,KS_J,6688442.388,101811,1486305.3333333333,0,0
KS,2018,1,2018Q1,KS_L,313341.757,10066,1486305.3333333333,0,0
KS,2018,1,2018Q1,KS_M,1808391.887,28922,1857881.6666666665,0,0
KS,2018,1,2018Q1,KS_N,14493918.71,275181,2601034.333333333,0,0
KS,2018,1,2018Q1,KS_P,99041.5,1592,1114729,0,0
KS,2018,1,2018Q1,KS_R,5123361.404,103740,2229458,0,0
KS,2018,1,2018Q1,KS_S,2559774.585,50036,1114729,0,0
KS,2018,1,2018Q1,KS_V,1376533.107,859,1114729,0,0
KS,2018,2,2018Q2,KS_A,5250216.568,81474,4774631.333333333,0,0
KS,2018,2,2018Q2,KS_B,4746784.033,21109,1836396.6666666665,0,0
KS,2018,2,2018Q2,KS_C,3625975.721,72465,3305514,0,0
KS,2018,2,2018Q2,KS_D,1193346.223,32687,2938234.6666666665,0,0
KS,2018,2,2018Q2,KS_G,1156717.063,23707,1469117.3333333333,0,0
KS,2018,2,2018Q2,KS_H,585058.4400000001,15754,1836396.6666666665,0,0
KS,2018,2,2018Q2,KS_J,3992335.465,62706,1836396.6666666665,0,0
KS,2018,2,2018Q2,KS_L,344165.095,9630,1469117.3333333333,0,0
KS,2018,2,2018Q2,KS_M,1541149.974,27101,1836396.6666666665,0,0
KS,2018,2,2018Q2,KS_N,14490918.22,274288,2570955.333333333,0,0
KS,2018,2,2018Q2,KS_P,89034,1457,1101838,0,0
KS,2018,2,2018Q2,KS_R,4453765.135000001,98546,2203676,0,0
KS,2018,2,2018Q2,KS_S,2186608.794,46646,1101838,0,0
KS,2018,2,2018Q2,KS_V,994309.634,1458,1101838,0,0
KS,2018,3,2018Q3,KS_A,4755776.47,84886,4875962,0,0
KS,2018,3,2018Q3,KS_B,4082708.156,20315,1875370,0,0
KS,2018,3,2018Q3,KS_C,3693191.131,74350,3375666,0,0
KS,2018,3,2018Q3,KS_D,1323253.467,35726,3000592,0,0
KS,2018,3,2018Q3,KS_G,1416986.042,22721,1500296,0,0
KS,2018,3,2018Q3,KS_H,677863.887,20266,1875370,0,0
KS,2018,3,2018Q3,KS_J,3381112.2830000003,54436,1500296,0,0
KS,2018,3,2018Q3,KS_L,292390.927,9446,1500296,0,0
KS,2018,3,2018Q3,KS_M,1778138.6870000002,29573,2250444,0,0
KS,2018,3,2018Q3,KS_N,14032979.92,268973,2625518,0,0
KS,2018,3,2018Q3,KS_P,109803.721,1752,1125222,0,0
KS,2018,3,2018Q3,KS_R,4503988.84,93792,2250444,0,0
KS,2018,3,2018Q3,KS_S,2147038.206,41162,1125222,0,0
KS,2018,3,2018Q3,KS_V,622925.5109999999,978,1125222,0,0
KS,2018,4,2018Q4,KS_A,5572506.734,95377,4849788.666666667,0,0
KS,2018,4,2018Q4,KS_B,5455965.458,22075,1865303.3333333333,0,0
KS,2018,4,2018Q4,KS_C,3686511.197,74653,3357546,0,0
KS,2018,4,2018Q4,KS_D,1186415.653,33050,2984485.333333333,0,0
KS,2018,4,2018Q4,KS_G,1219864.537,26207,1492242.6666666667,0,0
KS,2018,4,2018Q4,KS_H,768207.0930000001,22093,1865303.3333333333,0,0
KS,2018,4,2018Q4,KS_J,4587922.156,63434,1492242.6666666667,0,0
KS,2018,4,2018Q4,KS_L,247812.227,8819,1492242.6666666667,0,0
KS,2018,4,2018Q4,KS_M,1938036.718,29200,2238364,0,0
KS,2018,4,2018Q4,KS_N,14575720.58,277294,2611424.666666667,0,0
KS,2018,4,2018Q4,KS_P,114348,1817,1119182,0,0
KS,2018,4,2018Q4,KS_R,4814901.549,98248,2238364,0,0
KS,2018,4,2018Q4,KS_S,1594760.04,42734,1119182,0,0
KS,2018,4,2018Q4,KS_V,945673.716,1483,1492242.6666666667,0,0
KS,2019,1,2019Q1,KS_A,8018936.350000001,94688,4753259.333333333,0,0
KS,2019,1,2019Q1,KS_B,4285027.506,21834,1828176.6666666665,0,0
KS,2019,1,2019Q1,KS_C,4028687.008,78472,3290718,0,0
KS,2019,1,2019Q1,KS_D,1176442.797,29951,2925082.6666666665,0,0
KS,2019,1,2019Q1,KS_G,895700.948,21640,1462541.3333333333,0,0
KS,2019,1,2019Q1,KS_H,876337.0260000001,24229,1828176.6666666665,0,0
KS,2019,1,2019Q1,KS_J,5964862.732,91195,1828176.6666666665,0,0
KS,2019,1,2019Q1,KS_L,256308.906,8416,1462541.3333333333,0,0
KS,2019,1,2019Q1,KS_M,2053358.071,31251,2193812,0,0
KS,2019,1,2019Q1,KS_N,14112928.79,262556,2559447.333333333,0,0
KS,2019,1,2019Q1,KS_P,104811.938,1700,1096906,0,0
KS,2019,1,2019Q1,KS_R,5284727.813000001,107424,2193812,0,0
KS,2019,1,2019Q1,KS_S,1737522.145,44589,1096906,0,0
KS,2019,1,2019Q1,KS_V,1727268.103,1807,1096906,0,0
KS,2019,2,2019Q2,KS_A,9179958.236,95223,4534603.666666667,0,0
KS,2019,2,2019Q2,KS_B,3223501.115,20654,1744078.3333333335,0,0
KS,2019,2,2019Q2,KS_C,4273184.091,81601,3139341,0,0
KS,2019,2,2019Q2,KS_D,1647146.473,34088,3139341,0,0
KS,2019,2,2019Q2,KS_G,930343.013,20625,1395262.6666666667,0,0
KS,2019,2,2019Q2,KS_H,690943.65,18732,1744078.3333333335,0,0
KS,2019,2,2019Q2,KS_J,3797196.796,64189,1395262.6666666667,0,0
KS,2019,2,2019Q2,KS_L,304921.341,9693,1395262.6666666667,0,0
KS,2019,2,2019Q2,KS_M,1903788.641,31299,2092894,0,0
KS,2019,2,2019Q2,KS_N,13926053.63,263254,2441709.666666667,0,0
KS,2019,2,2019Q2,KS_P,112089,1692,1046447,0,0
KS,2019,2,2019Q2,KS_R,4752470.515000001,96902,2092894,0,0
KS,2019,2,2019Q2,KS_S,1814583.656,44684,1046447,0,0
KS,2019,2,2019Q2,KS_V,1630576.873,1845,1046447,0,0
KS,2019,3,2019Q3,KS_A,10099874.89,95407,4660521.666666667,0,0
KS,2019,3,2019Q3,KS_B,2280056.465,21425,1792508.3333333335,0,0
KS,2019,3,2019Q3,KS_C,4276115.95,81263,3226515,0,0
KS,2019,3,2019Q3,KS_D,1229440.167,38401,3226515,0,0
KS,2019,3,2019Q3,KS_G,1145956.446,23108,1434006.6666666667,0,0
KS,2019,3,2019Q3,KS_H,842396.914,26639,1792508.3333333335,0,0
KS,2019,3,2019Q3,KS_J,3324800.6470000003,58576,1792508.3333333335,0,0
KS,2019,3,2019Q3,KS_L,303910.132,9314,1434006.6666666667,0,0
KS,2019,3,2019Q3,KS_M,2208101.806,32896,2151010,0,0
KS,2019,3,2019Q3,KS_N,13725608.74,265305,2509511.666666667,0,0
KS,2019,3,2019Q3,KS_P,227459,2803,1075505,0,0
KS,2019,3,2019Q3,KS_R,4330523.402,94882,2151010,0,0
KS,2019,3,2019Q3,KS_S,2053542.285,38677,1075505,0,0
KS,2019,3,2019Q3,KS_V,1595484.447,1925,1434006.6666666667,0,0
KS,2019,4,2019Q4,KS_A,9950517.475,102850,4652145.333333333,0,0
KS,2019,4,2019Q4,KS_B,2843682.615,25492,1789286.6666666665,0,0
KS,2019,4,2019Q4,KS_C,4178646.613,80893,3220716,0,0
KS,2019,4,2019Q4,KS_D,1010494.549,36955,2862858.6666666665,0,0
KS,2019,4,2019Q4,KS_G,826669.7170000001,18718,1431429.3333333333,0,0
KS,2019,4,2019Q4,KS_H,740664.69,20891,1789286.6666666665,0,0
KS,2019,4,2019Q4,KS_J,5076118.497,82064,1789286.6666666665,0,0
KS,2019,4,2019Q4,KS_L,316172.483,9854,1431429.3333333333,0,0
KS,2019,4,2019Q4,KS_M,2290719.01,33660,2147144,0,0
KS,2019,4,2019Q4,KS_N,13908531.07,267647,2505001.333333333,0,0
KS,2019,4,2019Q4,KS_P,243167,3014,1073572,0,0
KS,2019,4,2019Q4,KS_R,5120181.987,102388,2147144,0,0
KS,2019,4,2019Q4,KS_S,2430367.305,43901,1073572,0,0
KS,2019,4,2019Q4,KS_V,1752279.692,1078,1073572,0,0
KS,2020,1,2020Q1,KS_A,8239277.103,104543,4635379.666666667,0,0
KS,2020,1,2020Q1,KS_B,4016255.847,20863,1782838.3333333335,0,0
KS,2020,1,2020Q1,KS_C,4382124.665,83437,3209109,0,0
KS,2020,1,2020Q1,KS_D,1214277.809,41426,3209109,0,0
KS,2020,1,2020Q1,KS_G,1985103.617,31202,1426270.6666666667,0,0
KS,2020,1,2020Q1,KS_H,651632.026,20053,1782838.3333333335,0,0
KS,2020,1,2020Q1,KS_J,5669392.739,83813,1782838.3333333335,0,0
KS,2020,1,2020Q1,KS_L,235694.685,9564,1426270.6666666667,0,0
KS,2020,1,2020Q1,KS_M,1761986.093,30750,2139406,0,0
KS,2020,1,2020Q1,KS_N,14666554.03,282189,2495973.666666667,0,0
KS,2020,1,2020Q1,KS_P,253072.48,4844,1069703,0,0
KS,2020,1,2020Q1,KS_R,5777456.65,92969,2139406,0,0
KS,2020,1,2020Q1,KS_S,1620725.883,50883,1069703,0,0
KS,2020,1,2020Q1,KS_V,2372458.007,3643,1426270.6666666667,0,0
KS,2020,2,2020Q2,KS_A,9931781.148,96485,4745273,0,0
KS,2020,2,2020Q2,KS_B,2730679.225,20446,1825105,0,0
KS,2020,2,2020Q2,KS_C,4400962.197,81855,3285189,0,0
KS,2020,2,2020Q2,KS_D,1017424.35,33442,2920168,0,0
KS,2020,2,2020Q2,KS_G,1338612.542,27312,1460084,0,0
KS,2020,2,2020Q2,KS_H,584961.336,17801,1825105,0,0
KS,2020,2,2020Q2,KS_J,1929082.19,39871,1825105,0,0
KS,2020,2,2020Q2,KS_L,317551.415,8609,1460084,0,0
KS,2020,2,2020Q2,KS_M,1652274.648,29188,2190126,0,0
KS,2020,2,2020Q2,KS_N,14613449.97,280950,2555147,0,0
KS,2020,2,2020Q2,KS_P,205219,3752,1095063,0,0
KS,2020,2,2020Q2,KS_R,3724439.663,73513,2190126,0,0
KS,2020,2,2020Q2,KS_S,2119187.544,43652,1095063,0,0
KS,2020,2,2020Q2,KS_V,1496915.5809999998,3087,1095063,0,0
KS,2020,3,2020Q3,KS_A,10090896.76,100974,4919620.333333333,0,0
KS,2020,3,2020Q3,KS_B,3320225.15,23560,1892161.6666666665,0,0
KS,2020,3,2020Q3,KS_C,4019417.592,75715,3405891,0,0
KS,2020,3,2020Q3,KS_D,1042484.88,37872,3405891,0,0
KS,2020,3,2020Q3,KS_G,1396651.342,24397,1513729.3333333333,0,0
KS,2020,3,2020Q3,KS_H,550887.43,16231,1892161.6666666665,0,0
KS,2020,3,2020Q3,KS_J,2396658.6380000003,47246,1892161.6666666665,0,0
KS,2020,3,2020Q3,KS_L,303787.635,10147,1513729.3333333333,0,0
KS,2020,3,2020Q3,KS_M,1698657.026,31635,2270594,0,0
KS,2020,3,2020Q3,KS_N,14066180.19,274230,2649026.333333333,0,0
KS,2020,3,2020Q3,KS_P,235141,3965,1135297,0,0
KS,2020,3,2020Q3,KS_R,3832976.263,78948,2270594,0,0
KS,2020,3,2020Q3,KS_S,1792654.512,44001,1135297,0,0
KS,2020,3,2020Q3,KS_V,796842.275,3846,1135297,0,0
KS,2020,4,2020Q4,KS_A,10200927.49,104148,5099475.333333333,0,0
KS,2020,4,2020Q4,KS_B,3326870.595,24785,1961336.6666666665,0,0
KS,2020,4,2020Q4,KS_C,4614329.112,84000,3530406,0,0
KS,2020,4,2020Q4,KS_D,1146326.563,38506,3530406,0,0
KS,2020,4,2020Q4,KS_G,1408134.957,29195,1569069.3333333333,0,0
KS,2020,4,2020Q4,KS_H,608698.7339999999,18281,1961336.6666666665,0,0
KS,2020,4,2020Q4,KS_J,2456133.78,47632,1961336.6666666665,0,0
KS,2020,4,2020Q4,KS_L,403954.186,11027,1569069.3333333333,0,0
KS,2020,4,2020Q4,KS_M,1796790.441,32951,2353604,0,0
KS,2020,4,2020Q4,KS_N,15578862.65,306181,2745871.333333333,0,0
KS,2020,4,2020Q4,KS_P,198185.1,3604,1176802,0,0
KS,2020,4,2020Q4,KS_R,4165497.536,77895,2353604,0,0
KS,2020,4,2020Q4,KS_S,1901342.354,43547,1176802,0,0
KS,2020,4,2020Q4,KS_V,772705.566,2415,1569069.3333333333,0,0
KS,2021,1,2021Q1,KS_A,10884826.81,113908,5234393.666666667,0,0
KS,2021,1,2021Q1,KS_B,3120103.026,26007,2013228.3333333333,0,0
KS,2021,1,2021Q1,KS_C,4584032.029,81097,3623811,0,0
KS,2021,1,2021Q1,KS_D,1020889.545,25081,3623811,0,0
KS,2021,1,2021Q1,KS_G,1259436.41,21117,1610582.6666666667,0,0
KS,2021,1,2021Q1,KS_H,621793.878,17427,2013228.3333333333,0,0
KS,2021,1,2021Q1,KS_J,2602707.912,49646,2013228.3333333333,0,0
KS,2021,1,2021Q1,KS_L,288117.175,10985,1610582.6666666667,0,0
KS,2021,1,2021Q1,KS_M,1628808.467,27981,2415874,0,0
KS,2021,1,2021Q1,KS_N,15823840.38,312637,2818519.666666667,0,0
KS,2021,1,2021Q1,KS_P,153662,3057,1207937,0,0
KS,2021,1,2021Q1,KS_R,5024701.956,111214,2415874,0,0
KS,2021,1,2021Q1,KS_S,1970917.744,40254,1207937,0,0
KS,2021,1,2021Q1,KS_V,1070505.96,2840,1610582.6666666667,0,0
KS,2021,2,2021Q2,KS_A,10359625.68,127046,5350111,0,0
KS,2021,2,2021Q2,KS_B,6842507.392,34134,2057735,0,0
KS,2021,2,2021Q2,KS_C,4724834.173,87234,3703923,0,0
KS,2021,2,2021Q2,KS_D,1144479.8760000002,27841,3703923,0,0
KS,2021,2,2021Q2,KS_G,1058921.52,22506,1646188,0,0
KS,2021,2,2021Q2,KS_H,627317.916,20046,2057735,0,0
KS,2021,2,2021Q2,KS_J,3251449.591,60767,2057735,0,0
KS,2021,2,2021Q2,KS_L,351476.061,12195,1646188,0,0
KS,2021,2,2021Q2,KS_M,1540590.64,28587,2469282,0,0
KS,2021,2,2021Q2,KS_N,16430014.58,324003,2880829,0,0
KS,2021,2,2021Q2,KS_P,154982,2318,1234641,0,0
KS,2021,2,2021Q2,KS_R,5851076.742000001,117245,2469282,0,0
KS,2021,2,2021Q2,KS_S,2047614.417,46174,1234641,0,0
KS,2021,2,2021Q2,KS_V,854190.0950000001,1878,1646188,0,0
