unique_id,ds,cutoff,y,LightGBM,XGBoost,RandomForest,Ridge,horizon
IN_R05,2021-10-01,2019-10-01,2248509.754,3964907.4207503255,4.0965855e+06,4066282.29171862,-241017931.51868644,8
IN_R06,2020-01-01,2019-10-01,6499678.695,6307124.982605115,5.687325e+06,5982063.502116958,1875139.6626656055,1
IN_R06,2020-04-01,2019-10-01,4844023.329,6346175.911294909,5.75694e+06,6271103.785903859,-12333154.837451935,2
IN_R06,2020-07-01,2019-10-01,5673296.0,6457720.855135589,6.5623595e+06,6543626.1949617015,-32355898.116721064,3
IN_R06,2020-10-01,2019-10-01,6053067.646,6165611.441889361,6.6217885e+06,6580720.888454532,-55528419.1841031,4
IN_R06,2021-01-01,2019-10-01,6422526.661,6155337.865909363,6.520231e+06,6692401.992000022,-84603903.44642636,5
IN_R06,2021-04-01,2019-10-01,7225226.237,6084351.215411781,6.5507635e+06,6608282.812726454,-121694208.8914153,6
IN_R06,2021-07-01,2019-10-01,7844058.595,6084351.215411781,6.468218e+06,6652821.137459404,-172534238.75608417,7
IN_R06,2021-10-01,2019-10-01,8146637.948,6084351.215411781,6.468218e+06,6652821.137459406,-238682158.36782315,8
IN_R07,2020-01-01,2019-10-01,41720.0,54650.26202516057,94722.61,30131.575214855813,-4227498.124667317,1
IN_R07,2020-04-01,2019-10-01,43736.0,78016.88189894885,149225.95,31936.413934646796,-17939558.98436126,2
IN_R07,2020-07-01,2019-10-01,44996.0,78016.88189894885,185019.84,31187.802658893623,-38341139.572205424,3
IN_R07,2020-10-01,2019-10-01,47516.0,78016.88189894885,185019.84,33828.45934407144,-61921739.86612511,4
IN_R07,2021-01-01,2019-10-01,51296.0,82182.73215613051,215220.81,33973.04428735693,-91393626.73940662,5
IN_R07,2021-04-01,2019-10-01,50428.0,82182.73215613051,211517.06,35061.50489222806,-128383914.13388231,6
IN_R07,2021-07-01,2019-10-01,55440.0,82182.73215613051,226375.67,34752.20350403514,-179023677.08801553,7
IN_R07,2021-10-01,2019-10-01,55608.0,82182.73215613051,277335.25,35181.2698283913,-245424130.74718162,8
IN_S01,2020-01-01,2019-10-01,4148790.687,4067134.3911735364,4.369496e+06,4180921.9605628187,-683269.7636331916,1
IN_S01,2020-04-01,2019-10-01,4027510.483,4178572.749200027,4.52101e+06,4172231.1687409687,-15158694.994735241,2
IN_S01,2020-07-01,2019-10-01,4441866.115,4532263.92830557,4.7704245e+06,4184764.0960259684,-35823670.07909921,3
IN_S01,2020-10-01,2019-10-01,4439158.673,3755600.2513632854,4.5900635e+06,4070719.3999739247,-59308041.40679523,4
IN_S01,2021-01-01,2019-10-01,4419254.784,4522597.028873806,4.6245865e+06,4207353.102123908,-88788277.05954215,5
IN_S01,2021-04-01,2019-10-01,4166286.434,4265619.7615716,5.0263695e+06,4226391.586795945,-126735589.84691337,6
IN_S01,2021-07-01,2019-10-01,3519572.662,3915423.209149114,5.193358e+06,4187863.189709408,-178513959.19471368,7
IN_S01,2021-10-01,2019-10-01,6472026.299,4532936.09109909,5.2153035e+06,4236467.072363829,-245962580.83808658,8
IN_S02,2020-01-01,2019-10-01,179047.75,773459.4075325411,598846.6,576649.8304316216,-3740375.6016688645,1
IN_S02,2020-04-01,2019-10-01,269281.509,722946.0969327426,565910.9,478165.68678063207,-17178019.47783488,2
IN_S02,2020-07-01,2019-10-01,2732810.618,606136.5990894312,570397.4,593122.8937433697,-37688424.330804855,3
IN_S02,2020-10-01,2019-10-01,240856.193,704104.0691294473,586225.0,578168.5437276638,-61392757.44442475,4
IN_S02,2021-01-01,2019-10-01,181098.428,769071.9694157431,576028.06,547199.283980441,-90933430.2294583,5
IN_S02,2021-04-01,2019-10-01,407762.333,674610.5846027043,536360.2,551209.6454499079,-127819917.92448959,6
IN_S02,2021-07-01,2019-10-01,263160.084,717738.9335816149,566323.9,555640.9566119402,-178285365.08743873,7
IN_S02,2021-10-01,2019-10-01,202282.081,774669.0735016348,549161.56,555463.2620323657,-244659337.07187715,8
IN_S03,2020-01-01,2019-10-01,338069.771,207905.90862498974,289602.97,214995.0218405477,-3754781.0007486045,1
IN_S03,2020-04-01,2019-10-01,114928.1,208527.17472099996,274828.1,219857.8765187417,-17605587.836206168,2
IN_S03,2020-07-01,2019-10-01,526803.689,249970.60275283133,335291.38,262525.2080648734,-37829097.45251796,3
IN_S03,2020-10-01,2019-10-01,102262.25,282654.3853572266,295159.62,316523.30031892355,-61462240.36884546,4
IN_S03,2021-01-01,2019-10-01,87372.791,336930.796305706,350112.8,280804.2463016801,-90677842.8966645,5
IN_S03,2021-04-01,2019-10-01,37591.336,297340.7326663247,299666.88,329767.65272729704,-127485682.27339724,6
IN_S03,2021-07-01,2019-10-01,3337063.108,386902.2435044701,346409.06,302375.1707412529,-178040464.36370882,7
IN_S03,2021-10-01,2019-10-01,509416.333,284589.650254733,346409.06,290818.4395546388,-244203614.54431316,8
IN_V03,2020-01-01,2019-10-01,1524883.327,454612.0416241709,554790.8,569708.1971567053,-3283417.089324206,1
IN_V03,2020-04-01,2019-10-01,291275.322,525351.9878510709,587972.5,564726.0094006043,-16856896.484862894,2
IN_V03,2020-07-01,2019-10-01,381092.239,686890.3108096621,664654.94,732444.4150907178,-37493362.079460025,3
IN_V03,2020-10-01,2019-10-01,270252.661,608555.5576312223,584540.2,652148.7684432038,-60934978.80413619,4
IN_V03,2021-01-01,2019-10-01,1545416.226,594257.5144447458,649333.4,629779.0743917805,-89840454.45526427,5
IN_V03,2021-04-01,2019-10-01,698554.903,702871.1661922781,620044.94,724737.114041945,-126581432.38804165,6
IN_V03,2021-07-01,2019-10-01,1597990.198,631202.9086648136,614163.7,699901.4207411736,-176889729.28052333,7
IN_V03,2021-10-01,2019-10-01,272494.815,560603.5799003914,675593.5,681977.343832554,-243088113.0329155,8
IN_V04,2020-01-01,2019-10-01,603907.5,291760.6598724783,241548.39,311305.7886538163,-4028164.0443765223,1
IN_V04,2020-04-01,2019-10-01,151395.897,289431.68061339215,295159.62,330961.98803872726,-17911352.41884756,2
IN_V04,2020-07-01,2019-10-01,550891.6,223414.4589249815,281692.94,273375.56835943175,-38294819.09039757,3
IN_V04,2020-10-01,2019-10-01,357757.4,278046.6778671063,281692.94,279919.37138996896,-61850883.56364226,4
IN_V04,2021-01-01,2019-10-01,757509.2,284770.90887003136,299012.9,344893.15445350396,-91404766.14853033,5
IN_V04,2021-04-01,2019-10-01,576502.631,367743.0355520667,295309.2,305366.7578177706,-128441042.10232624,6
IN_V04,2021-07-01,2019-10-01,775307.69,317079.76491400605,295309.2,353859.268299747,-179230990.3806257,7
IN_V04,2021-10-01,2019-10-01,981045.9,414731.58642038255,335379.3,369616.09775964374,-245730681.23887864,8
IN_V07,2020-01-01,2019-10-01,527742.943,492729.56625829317,500055.47,504499.12748712656,-3830991.902148932,1
IN_V07,2020-04-01,2019-10-01,612664.426,508804.6360216322,523075.5,497223.68581266364,-17553856.411447972,2
IN_V07,2020-07-01,2019-10-01,309107.999,483424.5865977328,519060.6,481396.01639076305,-37977023.45038661,3
IN_V07,2020-10-01,2019-10-01,363097.806,490358.6666134364,549314.3,504907.61123933276,-61498723.87129089,4
IN_V07,2021-01-01,2019-10-01,462356.203,526085.3063005954,570027.56,530216.2305104355,-91064898.33973983,5
IN_V07,2021-04-01,2019-10-01,458570.446,470648.22577237064,536360.2,506182.4947771706,-128084264.36286178,6
IN_V07,2021-07-01,2019-10-01,319675.51,470648.22577237064,536360.2,504615.2212495545,-178764175.2184573,7
IN_V07,2021-10-01,2019-10-01,405155.469,485197.8511360383,536360.2,500366.7115463382,-245214412.53373805,8
IN_A01,2021-01-01,2020-10-01,963008.973,1824814.92740784,1.9690821e+06,1817732.817369813,1994675.4809131324,1
IN_A01,2021-04-01,2020-10-01,4340354.28,1342969.7284220841,1.8305839e+06,1687754.729329007,1372864.4842944145,2
IN_A01,2021-07-01,2020-10-01,2106043.99,1993809.6050111444,1.8317871e+06,1840161.1885034707,1916357.4432518482,3
IN_A01,2021-10-01,2020-10-01,1598343.514,2490081.4166822853,2.1320082e+06,1981600.255835946,1601651.1219994724,4
IN_A01,2022-01-01,2020-10-01,1238847.707,2245614.174611691,2.1949255e+06,2181403.6041726633,1344153.4773851037,5
IN_A01,2022-04-01,2020-10-01,1727771.98,2699747.752562978,2.7962205e+06,2230527.6345754853,2293017.549882844,6
IN_A01,2022-07-01,2020-10-01,1557520.825,2269624.3248194065,2.1505125e+06,2277104.3111581574,1980747.5748306513,7
IN_A01,2022-10-01,2020-10-01,1544840.108,2389953.849244255,2.0591316e+06,2261718.507301592,1822693.0983705968,8
IN_A02,2021-01-01,2020-10-01,7525641.502,6628810.454008388,6.454045e+06,6523588.634265763,6530440.31749022,1
IN_A02,2021-04-01,2020-10-01,8609615.162,6623640.91966343,6.3527105e+06,6722567.09164663,6244971.068189278,2
IN_A02,2021-07-01,2020-10-01,8542591.41,7127088.678706941,6.6252315e+06,6804497.224851516,6322327.533946335,3
IN_A02,2021-10-01,2020-10-01,8475935.941,7781342.950727752,7.073454e+06,7229282.622028677,6745765.880878419,4
IN_A02,2022-01-01,2020-10-01,8018538.228,7620085.518021472,6.560187e+06,7129179.949595924,6527569.329941124,5
IN_A02,2022-04-01,2020-10-01,8671604.678,8143555.370465885,6.832533e+06,7323030.8980510235,6681652.798809454,6
IN_A02,2022-07-01,2020-10-01,9366701.546,8171401.074191393,6.9093525e+06,7414993.665695244,7077348.001570702,7
IN_A02,2022-10-01,2020-10-01,8586273.668,8616369.07941804,6.964114e+06,7486959.461164549,7178241.09234935,8
IN_A03,2021-01-01,2020-10-01,1830864.313,1466328.1706555292,1.6723026e+06,1575182.172028511,1620118.264034912,1
IN_A03,2021-04-01,2020-10-01,1892065.867,1619511.8658274813,1.5934296e+06,1536304.6599127797,1552709.105763495,2
IN_A03,2021-07-01,2020-10-01,2079353.15,1609435.888576835,1.6661351e+06,1642806.145666772,1637567.7849134952,3
IN_A03,2021-10-01,2020-10-01,2081602.845,1432144.8468072964,1.6499329e+06,1490001.228133317,1563922.3094177395,4
IN_A03,2022-01-01,2020-10-01,2095311.06,1529444.4093945357,1.6499329e+06,1523017.894588404,1568680.2975033224,5
IN_A03,2022-04-01,2020-10-01,2134390.27,1497474.7942308602,1.7288059e+06,1553500.0081644757,1565786.7145062536,6
IN_A03,2022-07-01,2020-10-01,2187822.35,1489908.3325585327,1.7288059e+06,1504218.7616639272,1538945.4241055995,7
IN_A03,2022-10-01,2020-10-01,2064097.57,1945708.9678878463,1.8542901e+06,1817052.1722376475,1643636.4357396066,8
IN_A04,2021-01-01,2020-10-01,1070928.672,735383.8926503165,709079.4,801511.2133523397,864168.9379213005,1
IN_A04,2021-04-01,2020-10-01,1220608.358,668553.1245455577,709079.4,811111.8248057273,865761.1758408248,2
IN_A04,2021-07-01,2020-10-01,1200296.697,698374.7233334208,850727.8,872501.8570572432,768828.0393410325,3
IN_A04,2021-10-01,2020-10-01,1251433.778,675299.2313424031,850727.8,803274.9847902977,791330.9944532961,4
IN_A04,2022-01-01,2020-10-01,1409872.998,689742.728012809,850727.8,841115.3327653866,818330.6898182482,5
IN_A04,2022-04-01,2020-10-01,1363339.584,689585.2762803627,850727.8,856212.8106704178,741141.6499711275,6
IN_A04,2022-07-01,2020-10-01,1378880.61,667201.0850417794,844041.75,814657.010115514,776701.052941829,7
IN_A04,2022-10-01,2020-10-01,1524864.295,695917.107264145,844041.75,809435.0082640862,798451.6374064833,8
IN_A05,2021-01-01,2020-10-01,51123.22,75259.08205687803,129894.15,47228.51122938212,-13535.443262696266,1
IN_A05,2021-04-01,2020-10-01,52933.844,77325.73015236217,167313.95,47923.29591681288,-60545.51228006184,2
IN_A05,2021-07-01,2020-10-01,52748.566,105449.24994432286,167313.95,46462.80141709604,-84167.0992679596,3
IN_A05,2021-10-01,2020-10-01,51450.8,105449.24994432286,184265.27,46093.334710307674,-99724.42342299223,4
IN_A05,2022-01-01,2020-10-01,54659.226,100235.10552449505,203323.95,46505.62855044336,-145986.08947218955,5
IN_A05,2022-04-01,2020-10-01,60822.689,103202.31485885112,206962.89,46835.553182434174,-186528.1365738213,6
IN_A05,2022-07-01,2020-10-01,63598.08,103202.31485885112,227537.19,45846.108320259,-201153.97918723524,7
IN_A05,2022-10-01,2020-10-01,65158.885,109969.51598210937,250520.05,46310.01805010014,-200741.30879838765,8
IN_A06,2021-01-01,2020-10-01,21186298.17,20405262.80106488,2.0282568e+07,20683028.81112186,22170610.446253315,1
IN_A06,2021-04-01,2020-10-01,21162157.24,20405262.80106488,2.0219952e+07,20683028.811121847,22724947.8797891,2
IN_A06,2021-07-01,2020-10-01,22171490.92,20405262.80106488,2.0267068e+07,20683028.81112185,22398871.52121617,3
IN_A06,2021-10-01,2020-10-01,25268774.81,20405262.80106488,2.0282568e+07,20683028.811121855,24768725.11259058,4
IN_A06,2022-01-01,2020-10-01,19145497.87,20405262.80106488,2.0175714e+07,20683028.811121855,25350062.115798578,5
IN_A06,2022-04-01,2020-10-01,18947848.56,20405262.80106488,2.0175714e+07,20696992.579951026,25997623.112062186,6
IN_A06,2022-07-01,2020-10-01,20071144.54,20405262.80106488,2.0175714e+07,20696992.579951018,27393842.288572922,7
IN_A06,2022-10-01,2020-10-01,19598772.37,20405262.80106488,2.0175714e+07,20696992.579951033,26799393.149148688,8
IN_A07,2021-01-01,2020-10-01,1764006.225,1515075.0546020595,1.5311899e+06,1580008.7549040152,1153811.67474778,1
IN_A07,2021-04-01,2020-10-01,2094849.966,1405032.1992678056,1.5500925e+06,1473706.4319548807,1380030.9717236012,2
IN_A07,2021-07-01,2020-10-01,1744109.418,1555922.739096207,1.6971271e+06,1559417.89587275,954165.7367669791,3
IN_A07,2021-10-01,2020-10-01,2127299.972,1566010.174075,1.6103144e+06,1517265.395702099,1137084.7889105529,4
IN_A07,2022-01-01,2020-10-01,1713082.918,2237900.0776811377,1.9313704e+06,1958565.3758862407,1400810.9468369186,5
IN_A07,2022-04-01,2020-10-01,1951933.346,1676684.2940207254,1.892896e+06,1776995.2438327586,1180986.6868028045,6
IN_A07,2022-07-01,2020-10-01,1505162.686,2086111.3348039682,1.8805504e+06,1857155.7634382152,1524715.5868109167,7
IN_A07,2022-10-01,2020-10-01,1930983.648,1742208.2620337056,1.6570725e+06,1689303.9405960469,1504285.516137436,8
IN_A09,2021-01-01,2020-10-01,693308.0,648269.3652629551,579962.44,595779.3146475846,621681.3144875765,1
IN_A09,2021-04-01,2020-10-01,653772.0,639144.2598476985,579962.44,600014.4499957169,600057.1056425422,2
IN_A09,2021-07-01,2020-10-01,720437.0,633825.8685925492,573276.4,582265.706003493,566782.1680410802,3
IN_A09,2021-10-01,2020-10-01,654443.0,633825.8685925492,573276.4,594043.3989610018,577416.4068925977,4
IN_A09,2022-01-01,2020-10-01,760388.0,648269.3652629551,573276.4,602273.7713279442,523537.9430568516,5
IN_A09,2022-04-01,2020-10-01,778683.0,633825.8685925492,573276.4,594842.928720959,484594.50272399187,6
IN_A09,2022-07-01,2020-10-01,765830.0,633825.8685925492,573276.4,599463.1695283563,489177.46606843174,7
IN_A09,2022-10-01,2020-10-01,688213.0,633825.8685925492,573276.4,601325.871596861,488171.78044086695,8
IN_A10,2021-01-01,2020-10-01,9329989.225,8364566.589620734,9.327618e+06,9760828.780742466,8544842.990570202,1
IN_A10,2021-04-01,2020-10-01,9866034.65,8356256.592592961,9.285476e+06,10725990.54917671,8531939.507260531,2
IN_A10,2021-07-01,2020-10-01,9908161.175,8390500.548465699,9.285476e+06,10916519.256751494,8599925.360737443,3
IN_A10,2021-10-01,2020-10-01,10002973.98,8390500.548465699,9.285476e+06,10925227.519442024,8677555.059836835,4
IN_A10,2022-01-01,2020-10-01,10226991.4,8297349.539933454,9.327618e+06,11042789.130372593,8849457.086853474,5
IN_A10,2022-04-01,2020-10-01,10624659.35,8351103.660865959,9.285476e+06,11201100.18572855,9008853.718318269,6
IN_A10,2022-07-01,2020-10-01,10876384.6,8390500.548465699,9.285476e+06,11223210.278380144,9303455.095937029,7
IN_A10,2022-10-01,2020-10-01,10697715.9,8390500.548465699,9.285476e+06,11481768.937227996,9612476.811815098,8
IN_A11,2021-01-01,2020-10-01,260456.358,199446.7038102501,227537.19,219151.1482419817,157022.85942180455,1
IN_A11,2021-04-01,2020-10-01,266952.63800000004,250617.4315310977,250520.05,231479.70206074475,101713.82285232842,2
IN_A11,2021-07-01,2020-10-01,232687.43,250617.4315310977,267975.7,258851.93137031153,74225.72352570295,3
IN_A11,2021-10-01,2020-10-01,234594.858,280707.0383663395,327341.22,271961.6763949056,63409.12200093269,4
IN_A11,2022-01-01,2020-10-01,237147.424,285795.5718339132,342369.44,316288.7905486742,12797.348359182477,5
IN_A11,2022-04-01,2020-10-01,266017.172,301274.42025453725,354751.75,325930.9450856988,-24843.70880061388,6
IN_A11,2022-07-01,2020-10-01,279249.26300000004,255705.9649986714,354751.75,334549.38742892985,-34372.82960432768,7
IN_A11,2022-10-01,2020-10-01,244824.697,352251.72374591144,424546.84,352468.7744588627,-29725.551319882274,8
IN_A12,2021-01-01,2020-10-01,3372158.193,7863093.547437759,8.471185e+06,7214475.915209166,7916707.58869645,1
IN_A12,2021-04-01,2020-10-01,2886110.767,8385165.943618567,8.825833e+06,7357412.81670446,10553325.220494002,2
IN_A12,2021-07-01,2020-10-01,6124616.535,8164518.988405674,9.563893e+06,7124005.687015447,10845738.6135391,3
IN_A12,2021-10-01,2020-10-01,4469482.099,9056521.787943954,9.927338e+06,7233059.186971407,12288922.654857516,4
IN_A12,2022-01-01,2020-10-01,2365454.3,7702969.725164255,9.199069e+06,7121192.594638027,9804961.039130285,5
IN_A12,2022-04-01,2020-10-01,5423462.4,7771243.278150372,8.830639e+06,6795239.029436621,8450596.94594872,6
IN_A12,2022-07-01,2020-10-01,2790973.4,8457717.598152978,9.285476e+06,7371197.140457498,9097410.877747893,7
IN_A12,2022-10-01,2020-10-01,2064443.5,7914695.67530039,8.756431e+06,7303749.00247967,7778032.072707623,8
IN_A16,2021-01-01,2020-10-01,359232.737,419503.61640668137,468131.66,359722.4063560808,264904.2052875459,1
IN_A16,2021-04-01,2020-10-01,335695.163,419503.61640668137,490203.03,353083.4396816692,252116.2494441867,2
IN_A16,2021-07-01,2020-10-01,329685.314,426469.3961441774,490203.03,374785.517132797,232624.15291966498,3
IN_A16,2021-10-01,2020-10-01,291160.31700000004,426469.3961441774,508919.2,365636.0070776606,223631.09951983392,4
IN_A16,2022-01-01,2020-10-01,327655.021,421151.0048890282,509629.7,361647.5449921245,189870.7577905953,5
IN_A16,2022-04-01,2020-10-01,309997.064,421151.0048890282,509629.7,359542.7468433893,146679.1057395786,6
IN_A16,2022-07-01,2020-10-01,325572.337,443632.2561061407,519325.72,351927.17774636444,134242.65147404373,7
IN_A16,2022-10-01,2020-10-01,314221.309,443632.2561061407,526451.2,355665.80027822184,126476.10842213035,8
IN_B01,2021-01-01,2020-10-01,2795384.635,2598983.9561485634,2.4334478e+06,2437691.2294338285,2539910.314254731,1
IN_B01,2021-04-01,2020-10-01,3094312.456,2489329.35408555,2.383177e+06,2469140.5587292784,2533754.10817042,2
IN_B01,2021-07-01,2020-10-01,2895545.639,2675532.9830729314,2.4150338e+06,2503318.5658801696,2545982.9272935092,3
IN_B01,2021-10-01,2020-10-01,3056913.404,2530272.169379654,2.36153e+06,2564217.330899743,2634503.5381153226,4
IN_B01,2022-01-01,2020-10-01,3173458.328,2585860.355280459,2.3043532e+06,2532324.884160617,2513529.829678595,5
IN_B01,2022-04-01,2020-10-01,2910705.92,2426564.510612013,2.2680502e+06,2550797.478277017,2409637.6321896613,6
IN_B01,2022-07-01,2020-10-01,3033813.902,2477281.073473489,2.3434768e+06,2553146.5177230877,2442487.432731107,7
IN_B01,2022-10-01,2020-10-01,3279642.926,2385219.5256806468,2.3434768e+06,2573292.3373707654,2508878.163249433,8
IN_B02,2021-01-01,2020-10-01,3430452.94,3741953.2253619004,4.0013418e+06,3425777.1251509176,3997561.9347761422,1
IN_B02,2021-04-01,2020-10-01,2449628.931,3047053.847766213,3.3098468e+06,3513103.477990446,3437269.198165402,2
IN_B02,2021-07-01,2020-10-01,3988548.5,3019217.906652437,3.3498638e+06,3573685.600176839,3822956.8730926514,3
IN_B02,2021-10-01,2020-10-01,3343202.994,3592581.514047113,3.7040982e+06,3752712.1981805833,3862121.12573269,4
IN_B02,2022-01-01,2020-10-01,3359287.516,3666896.167104884,3.645456e+06,3681574.8409370733,3774347.7203547508,5
IN_B02,2022-04-01,2020-10-01,2589152.147,3935354.5760757993,4.0767598e+06,3806050.825116099,4472239.3905150145,6
IN_B02,2022-07-01,2020-10-01,3179525.4,4248079.110657286,4.2700275e+06,3865290.7408015896,4490877.892823279,7
IN_B02,2022-10-01,2020-10-01,2893288.706,4061978.332506512,4.0439625e+06,3926339.659102676,4476761.725532636,8
IN_B03,2021-01-01,2020-10-01,461157.891,694996.2840325476,567605.94,668512.0800880352,945351.6780765355,1
IN_B03,2021-04-01,2020-10-01,697492.407,669792.0750241111,645912.3,639190.8308781341,656527.7812659591,2
IN_B03,2021-07-01,2020-10-01,404073.067,622810.7020496681,530329.9,570494.1132150504,724241.2228928506,3
IN_B03,2021-10-01,2020-10-01,505877.968,653811.08830544,645912.3,674913.7017233042,675667.964029029,4
IN_B03,2022-01-01,2020-10-01,576161.681,675971.9477566876,573073.75,675767.2291583713,499276.1465931088,5
IN_B03,2022-04-01,2020-10-01,604759.6340000001,704609.5065660318,645912.3,674072.7844726039,639584.8028924018,6
IN_B03,2022-07-01,2020-10-01,397359.376,676347.9339227651,579962.44,647304.8452673937,559702.7425887287,7
IN_B03,2022-10-01,2020-10-01,290812.331,667558.486869707,645912.3,625361.9659718272,600699.5916673243,8
IN_B05,2021-01-01,2020-10-01,12180883.07,10106105.049196463,9.288872e+06,10913149.641096348,7525602.630481482,1
IN_B05,2021-04-01,2020-10-01,15163541.23,11881841.659530297,9.980259e+06,11104941.722166432,7077689.556421325,2
IN_B05,2021-07-01,2020-10-01,15007811.22,11293335.214036236,9.424885e+06,11170568.813857649,6316349.306860462,3
IN_B05,2021-10-01,2020-10-01,16321157.28,11884692.161940333,1.0882352e+07,11225228.173615884,5824886.326447725,4
IN_B05,2022-01-01,2020-10-01,27516315.54,12451079.509146012,1.1910926e+07,11679693.466854187,8111675.064097241,5
IN_B05,2022-04-01,2020-10-01,26565033.28,11735238.135527862,1.2245749e+07,11641255.931277173,8020802.028775871,6
IN_B05,2022-07-01,2020-10-01,25165821.02,12231158.243554378,1.3019986e+07,11598153.411182452,8616627.149080664,7
IN_B05,2022-10-01,2020-10-01,25317662.66,12064001.106211914,1.2202432e+07,11547505.557915768,9655228.470404357,8
IN_B06,2021-01-01,2020-10-01,90692.896,75259.08205687803,129894.15,51128.31915753548,-15425.986302062869,1
IN_B06,2021-04-01,2020-10-01,84201.09700000001,105449.24994432286,167313.95,55620.48426037354,-60104.18098337948,2
IN_B06,2021-07-01,2020-10-01,116875.416,135538.8567795646,167313.95,53940.07301195009,-87228.76151281595,3
IN_B06,2021-10-01,2020-10-01,81357.121,130324.71235973683,184265.27,54308.993565438046,-108550.7188013494,4
IN_B06,2022-01-01,2020-10-01,128431.677,143729.36301442047,203323.95,56219.50709020148,-146609.25041760504,5
IN_B06,2022-04-01,2020-10-01,110887.75,144151.60111889735,206962.89,56495.38293851008,-187275.63314417005,6
IN_B06,2022-07-01,2020-10-01,85634.5,150918.80224215557,227537.19,55776.25670632477,-199575.6908313036,7
IN_B06,2022-10-01,2020-10-01,106157.758,155464.3820554953,250520.05,56793.3267511329,-195424.78323283792,8
IN_C01,2021-01-01,2020-10-01,886198.306,2347411.9062361373,2.297135e+06,2264018.5248668306,2580931.609943703,1
IN_C01,2021-04-01,2020-10-01,1167762.315,2281726.269344349,2.2514115e+06,2162687.4321630117,2209561.2045943886,2
IN_C01,2021-07-01,2020-10-01,994843.993,2224126.547993986,2.0527059e+06,2078467.1700423015,2191085.4798733145,3
IN_C01,2021-10-01,2020-10-01,956345.32,2173351.858839264,2.097463e+06,2067178.5040108506,2232265.393417388,4
IN_C01,2022-01-01,2020-10-01,1116335.238,2074406.3554734138,1.9689219e+06,2037667.9144851645,1925535.4814579785,5
IN_C01,2022-04-01,2020-10-01,2099375.42,2159090.6735258177,2.0143531e+06,2162909.6020393507,1903035.926308021,6
IN_C01,2022-07-01,2020-10-01,1453282.368,2166651.14068288,2.0360001e+06,2183941.53198487,1660540.1341286004,7
IN_C01,2022-10-01,2020-10-01,1932938.274,2399101.6213157205,2.283291e+06,2322686.581300393,1755735.0101758987,8
IN_C02,2021-01-01,2020-10-01,2310033.842,2749746.2760059936,2.5984942e+06,2659963.7939258656,3022679.817315489,1
IN_C02,2021-04-01,2020-10-01,2659312.5,2503815.992087969,2.4417428e+06,2605652.156192212,2950875.2263976336,2
IN_C02,2021-07-01,2020-10-01,2639664.77,2501831.343281141,2.4577308e+06,2663299.510119879,3046125.4695153236,3
IN_C02,2021-10-01,2020-10-01,2931023.15,2675802.6654557874,2.5177185e+06,2801717.8272319986,2997513.3747374862,4
IN_C02,2022-01-01,2020-10-01,3135004.4,2951479.5386279626,2.6077565e+06,2679743.3178134565,3045009.7644807845,5
IN_C02,2022-04-01,2020-10-01,2669584.3,2763816.6460554968,2.635079e+06,2613658.931955983,3208054.4316890985,6
IN_C02,2022-07-01,2020-10-01,2594653.22,2488318.4102041265,2.4427022e+06,2595273.798168246,3128386.5255381316,7
IN_C02,2022-10-01,2020-10-01,3437055.0,2462334.6584971366,2.4427022e+06,2599580.53071961,3169865.284426093,8
IN_C03,2021-01-01,2020-10-01,4622751.933,4460501.914210451,4.0877542e+06,4296116.036228478,4335979.541930646,1
IN_C03,2021-04-01,2020-10-01,5258013.86,4807451.985459172,4.654378e+06,4460874.854388477,4305299.266518429,2
IN_C03,2021-07-01,2020-10-01,5220162.19,4938617.3070595395,4.547665e+06,4503425.284493543,4485188.422428504,3
IN_C03,2021-10-01,2020-10-01,5447037.38,5076060.147043499,4.432413e+06,4522805.333121887,4478149.466765478,4
IN_C03,2022-01-01,2020-10-01,4800591.29,5107417.201072131,4.7527615e+06,4549093.7221372295,4550976.380194932,5
IN_C03,2022-04-01,2020-10-01,5005128.55,5210195.4712515855,4.8281985e+06,4698989.920388477,4699022.04629609,6
IN_C03,2022-07-01,2020-10-01,4904010.9,5274100.235271587,4.7607595e+06,4812441.509357211,4791698.601541564,7
IN_C03,2022-10-01,2020-10-01,4900347.0,5442297.057268493,4.8760125e+06,4893088.366372269,4942845.05383642,8
IN_C04,2021-01-01,2020-10-01,23558.0,68146.6373925282,129894.15,31778.317780277852,-35286.03877611458,1
IN_C04,2021-04-01,2020-10-01,24993.0,79465.98201672712,167313.95,32141.74186387676,-82512.12785744667,2
IN_C04,2021-07-01,2020-10-01,25695.0,137679.10864392956,167313.95,35074.81292677559,-107784.57264581323,3
IN_C04,2021-10-01,2020-10-01,23220.0,135538.8567795646,184265.27,40138.82591611213,-118937.78945077956,4
IN_C04,2022-01-01,2020-10-01,25024.0,130324.71235973683,203323.95,45365.22727733443,-166356.90621608496,5
IN_C04,2022-04-01,2020-10-01,25684.0,174241.20795413913,206962.89,48195.453445370214,-207358.20403516293,6
IN_C04,2022-07-01,2020-10-01,19960.0,144151.60111889735,227537.19,47188.93393657494,-221799.49608430266,7
IN_C04,2022-10-01,2020-10-01,21513.0,155464.3820554953,250520.05,47800.60451484424,-225094.56642523408,8
IN_C05,2021-01-01,2020-10-01,817659.113,466976.7952633858,371786.6,406120.79697201145,229267.4634476304,1
IN_C05,2021-04-01,2020-10-01,817329.22,385522.05003324425,330041.4,354694.80836588243,210460.14381219447,2
