unique_id,ds,cutoff,y,LightGBM,XGBoost,RandomForest,Ridge,horizon
IN_V04,2020-04-01,2019-10-01,151395.897,319939.3433578213,287707.38,329124.89015877014,-17911352.41884756,2
IN_V04,2020-07-01,2019-10-01,550891.6,227391.2661229282,256990.83,238576.3485216383,-38294819.09039757,3
IN_V04,2020-10-01,2019-10-01,357757.4,199463.21766743093,251764.3,259653.74330271062,-61850883.56364226,4
IN_V04,2021-01-01,2019-10-01,757509.2,276618.4350251133,352741.84,333091.425060307,-91404766.14853033,5
IN_V04,2021-04-01,2019-10-01,576502.631,303664.4616798329,301354.78,297879.2201636467,-128441042.10232624,6
IN_V04,2021-07-01,2019-10-01,775307.69,270467.1405695667,270513.2,355809.8410281234,-179230990.3806257,7
IN_V04,2021-10-01,2019-10-01,981045.9,251131.87509995306,384336.03,361139.0914027254,-245730681.23887864,8
IN_V07,2020-01-01,2019-10-01,527742.943,442874.51119342516,470243.8,527607.2829235661,-3830991.902148932,1
IN_V07,2020-04-01,2019-10-01,612664.426,490396.00995043234,466175.16,539016.751419634,-17553856.411447972,2
IN_V07,2020-07-01,2019-10-01,309107.999,423479.20611740963,414440.03,532615.7948950386,-37977023.45038661,3
IN_V07,2020-10-01,2019-10-01,363097.806,480365.25657858595,451386.16,548614.7322354444,-61498723.87129089,4
IN_V07,2021-01-01,2019-10-01,462356.203,537552.5029058903,518890.84,580241.2839069255,-91064898.33973983,5
IN_V07,2021-04-01,2019-10-01,458570.446,431910.7801473917,460190.97,560762.0022776173,-128084264.36286178,6
IN_V07,2021-07-01,2019-10-01,319675.51,451778.5000014049,429106.72,559931.3265620086,-178764175.2184573,7
IN_V07,2021-10-01,2019-10-01,405155.469,458836.912605016,445590.25,563609.7240976719,-245214412.53373805,8
IN_A01,2021-01-01,2020-10-01,963008.973,1536757.527358045,1.470488e+06,1813048.9168719808,1994675.4809131324,1
IN_A01,2021-04-01,2020-10-01,4340354.28,1175651.2893757154,1.2039846e+06,1759095.4407668381,1372864.4842944145,2
IN_A01,2021-07-01,2020-10-01,2106043.99,1745682.4643272893,1.8165842e+06,1848899.6253006982,1916357.4432518482,3
IN_A01,2021-10-01,2020-10-01,1598343.514,2676897.2477022866,2.3405612e+06,1974870.3827548781,1601651.1219994724,4
IN_A01,2022-01-01,2020-10-01,1238847.707,2124802.445410712,2.2592695e+06,2093923.8697739108,1344153.4773851037,5
IN_A01,2022-04-01,2020-10-01,1727771.98,2469783.2292683423,3.1478278e+06,2136065.5093782484,2293017.549882844,6
IN_A01,2022-07-01,2020-10-01,1557520.825,1985932.2996331558,2.410668e+06,2097278.576711631,1980747.5748306513,7
IN_A01,2022-10-01,2020-10-01,1544840.108,2092654.2314871904,2.3727378e+06,2083112.7754919783,1822693.0983705968,8
IN_A02,2021-01-01,2020-10-01,7525641.502,6895702.593693469,6.503256e+06,6486272.1446883865,6530440.31749022,1
IN_A02,2021-04-01,2020-10-01,8609615.162,6451342.438908151,6.7410405e+06,6577272.602772624,6244971.068189278,2
IN_A02,2021-07-01,2020-10-01,8542591.41,7037122.959044758,7.0146955e+06,6535221.672122325,6322327.533946335,3
IN_A02,2021-10-01,2020-10-01,8475935.941,7969184.194746991,7.2647135e+06,6586544.476967719,6745765.880878419,4
IN_A02,2022-01-01,2020-10-01,8018538.228,8120323.838081351,6.772801e+06,6486272.144688385,6527569.329941124,5
IN_A02,2022-04-01,2020-10-01,8671604.678,9033095.659860305,7.2221225e+06,6535221.672122324,6681652.798809454,6
IN_A02,2022-07-01,2020-10-01,9366701.546,8564350.731341658,7.441827e+06,6575942.934832353,7077348.001570702,7
IN_A02,2022-10-01,2020-10-01,8586273.668,8575804.300906252,7.3054955e+06,6575942.934832351,7178241.09234935,8
IN_A03,2021-01-01,2020-10-01,1830864.313,1398395.4339217143,1.4650996e+06,1677434.9000427148,1620118.264034912,1
IN_A03,2021-04-01,2020-10-01,1892065.867,1449250.2974316003,1.3099659e+06,1652934.354264206,1552709.105763495,2
IN_A03,2021-07-01,2020-10-01,2079353.15,1564273.7221323694,1.5354104e+06,1679001.5436089712,1637567.7849134952,3
IN_A03,2021-10-01,2020-10-01,2081602.845,1330552.1254845567,1.6724751e+06,1626492.7425728163,1563922.3094177395,4
IN_A03,2022-01-01,2020-10-01,2095311.06,1496535.4138587143,1.6155799e+06,1646167.1171979352,1568680.2975033224,5
IN_A03,2022-04-01,2020-10-01,2134390.27,1536264.6366338592,1.3991679e+06,1708445.2598953503,1565786.7145062536,6
IN_A03,2022-07-01,2020-10-01,2187822.35,1451693.8251800463,1.3499995e+06,1704335.6247202924,1538945.4241055995,7
IN_A03,2022-10-01,2020-10-01,2064097.57,1829196.4699859573,1.8048362e+06,1859908.5287266185,1643636.4357396066,8
IN_A04,2021-01-01,2020-10-01,1070928.672,733409.6464498587,811029.3,788757.3395521672,864168.9379213005,1
IN_A04,2021-04-01,2020-10-01,1220608.358,690198.3854644906,764671.94,785543.4351348829,865761.1758408248,2
IN_A04,2021-07-01,2020-10-01,1200296.697,746909.5322871559,861324.4,818742.4174466066,768828.0393410325,3
IN_A04,2021-10-01,2020-10-01,1251433.778,676762.4287733544,823197.1,774456.2643664901,791330.9944532961,4
IN_A04,2022-01-01,2020-10-01,1409872.998,713784.5632277336,775787.3,803152.4963493729,818330.6898182482,5
IN_A04,2022-04-01,2020-10-01,1363339.584,767153.2222202559,827037.0,815227.1686025485,741141.6499711275,6
IN_A04,2022-07-01,2020-10-01,1378880.61,682123.9933496267,788918.4,772338.6965482289,776701.052941829,7
IN_A04,2022-10-01,2020-10-01,1524864.295,714012.3137933838,777448.4,739189.5789658045,798451.6374064833,8
IN_A05,2021-01-01,2020-10-01,51123.22,50275.218934253855,23028.705,54338.55692481284,-13535.443262696266,1
IN_A05,2021-04-01,2020-10-01,52933.844,45319.27617777574,28448.764,55664.160057770845,-60545.51228006184,2
IN_A05,2021-07-01,2020-10-01,52748.566,45319.27617777574,28448.764,56668.13159450859,-84167.0992679596,3
IN_A05,2021-10-01,2020-10-01,51450.8,44896.75258545019,28448.764,57458.451266868826,-99724.42342299223,4
IN_A05,2022-01-01,2020-10-01,54659.226,50275.218934253855,23028.705,57638.95118349761,-145986.08947218955,5
IN_A05,2022-04-01,2020-10-01,60822.689,45319.27617777574,28448.764,58870.815232798384,-186528.1365738213,6
IN_A05,2022-07-01,2020-10-01,63598.08,45319.27617777574,28448.764,58690.31531616959,-201153.97918723524,7
IN_A05,2022-10-01,2020-10-01,65158.885,44896.75258545019,28448.764,58832.761435022665,-200741.30879838765,8
IN_A06,2021-01-01,2020-10-01,21186298.17,20180337.600479122,2.017129e+07,17813779.79536888,22170610.446253315,1
IN_A06,2021-04-01,2020-10-01,21162157.24,20180337.600479122,1.9915536e+07,17813779.795368884,22724947.8797891,2
IN_A06,2021-07-01,2020-10-01,22171490.92,20180337.600479122,2.0185332e+07,17813779.79536888,22398871.52121617,3
IN_A06,2021-10-01,2020-10-01,25268774.81,20042204.54346918,2.0352136e+07,17813779.79536888,24768725.11259058,4
IN_A06,2022-01-01,2020-10-01,19145497.87,20042204.54346918,1.9950682e+07,17813779.795368884,25350062.115798578,5
IN_A06,2022-04-01,2020-10-01,18947848.56,20316643.580337778,1.9950682e+07,17813779.79536888,25997623.112062186,6
IN_A06,2022-07-01,2020-10-01,20071144.54,20316643.580337778,2.0220478e+07,17813779.79536888,27393842.288572922,7
IN_A06,2022-10-01,2020-10-01,19598772.37,20316643.580337778,2.0220478e+07,17813779.795368884,26799393.149148688,8
IN_A07,2021-01-01,2020-10-01,1764006.225,1340893.7395794815,1.1038236e+06,1642159.1330585328,1153811.67474778,1
IN_A07,2021-04-01,2020-10-01,2094849.966,1260055.7872107576,1.2379481e+06,1592109.3605477575,1380030.9717236012,2
IN_A07,2021-07-01,2020-10-01,1744109.418,1630921.928212051,1.6599691e+06,1686374.88530726,954165.7367669791,3
IN_A07,2021-10-01,2020-10-01,2127299.972,1785092.758266999,1.796268e+06,1649097.3156495825,1137084.7889105529,4
IN_A07,2022-01-01,2020-10-01,1713082.918,2267784.639411318,2.2076532e+06,1879566.0947605832,1400810.9468369186,5
IN_A07,2022-04-01,2020-10-01,1951933.346,1903018.5571935526,1.587511e+06,1721799.3167379403,1180986.6868028045,6
IN_A07,2022-07-01,2020-10-01,1505162.686,2171560.9841462453,1.7884025e+06,1869971.0737924436,1524715.5868109167,7
IN_A07,2022-10-01,2020-10-01,1930983.648,1848318.5181289818,1.3425245e+06,1702486.4822769442,1504285.516137436,8
IN_A09,2021-01-01,2020-10-01,693308.0,566908.7674032719,552493.3,611399.4184316803,621681.3144875765,1
IN_A09,2021-04-01,2020-10-01,653772.0,579659.062160965,586902.44,626387.5672481826,600057.1056425422,2
IN_A09,2021-07-01,2020-10-01,720437.0,546166.8276452925,525171.3,605984.9576279399,566782.1680410802,3
IN_A09,2021-10-01,2020-10-01,654443.0,560277.1012255863,577761.7,609793.3044343021,577416.4068925977,4
IN_A09,2022-01-01,2020-10-01,760388.0,541435.7749825888,519128.84,630939.3452909547,523537.9430568516,5
IN_A09,2022-04-01,2020-10-01,778683.0,517660.6592035764,579862.06,623710.0466077467,484594.50272399187,6
IN_A09,2022-07-01,2020-10-01,765830.0,516128.72051285784,508411.78,627805.0385559418,489177.46606843174,7
IN_A09,2022-10-01,2020-10-01,688213.0,528487.6609410003,572168.5,625568.2467349444,488171.78044086695,8
IN_A10,2021-01-01,2020-10-01,9329989.225,8307898.017176453,8.900593e+06,10453939.093675228,8544842.990570202,1
IN_A10,2021-04-01,2020-10-01,9866034.65,8339182.005482944,9.013855e+06,12207827.790284174,8531939.507260531,2
IN_A10,2021-07-01,2020-10-01,9908161.175,8358453.170838465,9.185171e+06,12486425.587814288,8599925.360737443,3
IN_A10,2021-10-01,2020-10-01,10002973.98,8358453.170838465,9.128956e+06,12486425.58781429,8677555.059836835,4
IN_A10,2022-01-01,2020-10-01,10226991.4,8294258.746519639,8.841625e+06,12768202.441796152,8849457.086853474,5
IN_A10,2022-04-01,2020-10-01,10624659.35,8364542.863541398,9.002655e+06,13117964.85798881,9008853.718318269,6
IN_A10,2022-07-01,2020-10-01,10876384.6,8363923.427968878,9.17754e+06,13117964.857988812,9303455.095937029,7
IN_A10,2022-10-01,2020-10-01,10697715.9,8363923.427968878,9.121325e+06,13604216.784086792,9612476.811815098,8
IN_A11,2021-01-01,2020-10-01,260456.358,195778.0038251211,190848.52,232294.2839585398,157022.85942180455,1
IN_A11,2021-04-01,2020-10-01,266952.63800000004,241963.8219819857,231789.05,244437.80779281564,101713.82285232842,2
IN_A11,2021-07-01,2020-10-01,232687.43,241963.8219819857,231789.05,259170.7775881583,74225.72352570295,3
IN_A11,2021-10-01,2020-10-01,234594.858,203843.70634668783,196268.58,280775.5674807903,63409.12200093269,4
IN_A11,2022-01-01,2020-10-01,237147.424,246919.76473846385,289232.7,291667.0215692885,12797.348359182477,5
IN_A11,2022-04-01,2020-10-01,266017.172,342505.25658531935,337764.9,291667.02156928857,-24843.70880061388,6
IN_A11,2022-07-01,2020-10-01,279249.26300000004,257104.06528806838,255750.83,311109.91473513393,-34372.82960432768,7
IN_A11,2022-10-01,2020-10-01,244824.697,393300.4243965951,455016.8,324384.73735238233,-29725.551319882274,8
IN_A12,2021-01-01,2020-10-01,3372158.193,8626250.780690012,8.427103e+06,7433364.620061816,7916707.58869645,1
IN_A12,2021-04-01,2020-10-01,2886110.767,9291051.564624751,9.167049e+06,7143491.43928265,10553325.220494002,2
IN_A12,2021-07-01,2020-10-01,6124616.535,11031223.187350642,1.0128908e+07,6941990.0173715,10845738.6135391,3
IN_A12,2021-10-01,2020-10-01,4469482.099,12510743.117757794,1.0531414e+07,6944830.779539495,12288922.654857516,4
IN_A12,2022-01-01,2020-10-01,2365454.3,11642063.9691865,8.647901e+06,6834984.42819561,9804961.039130285,5
IN_A12,2022-04-01,2020-10-01,5423462.4,12038471.781022523,8.838982e+06,6225694.247379649,8450596.94594872,6
IN_A12,2022-07-01,2020-10-01,2790973.4,11008809.472299328,9.070683e+06,6718266.197761991,9097410.877747893,7
IN_A12,2022-10-01,2020-10-01,2064443.5,11291362.620446593,1.0338147e+07,6537594.949533778,7778032.072707623,8
IN_A16,2021-01-01,2020-10-01,359232.737,370115.2782103147,357838.25,370196.4350315728,264904.2052875459,1
IN_A16,2021-04-01,2020-10-01,335695.163,351430.7687388668,381913.03,368395.32908670173,252116.2494441867,2
IN_A16,2021-07-01,2020-10-01,329685.314,373634.7713288365,396371.6,374801.57706603355,232624.15291966498,3
IN_A16,2021-10-01,2020-10-01,291160.31700000004,364736.81186151097,375109.28,373535.85202465765,223631.09951983392,4
IN_A16,2022-01-01,2020-10-01,327655.021,369437.2489117466,360175.6,371205.5277871018,189870.7577905953,5
IN_A16,2022-04-01,2020-10-01,309997.064,364481.30615526845,381913.03,374688.6588126106,146679.1057395786,6
IN_A16,2022-07-01,2020-10-01,325572.337,364481.30615526845,381913.03,380954.03327515407,134242.65147404373,7
IN_A16,2022-10-01,2020-10-01,314221.309,364058.7825629429,381913.03,380954.03327515407,126476.10842213035,8
IN_B01,2021-01-01,2020-10-01,2795384.635,2555760.805090115,2.6435805e+06,2432114.329660528,2539910.314254731,1
IN_B01,2021-04-01,2020-10-01,3094312.456,2582381.2715938077,2.3794055e+06,2490071.1099804346,2533754.10817042,2
IN_B01,2021-07-01,2020-10-01,2895545.639,2903233.3859804696,2.7990172e+06,2522708.1538649974,2545982.9272935092,3
IN_B01,2021-10-01,2020-10-01,3056913.404,2813239.40797502,2.7584915e+06,2538495.952189379,2634503.5381153226,4
IN_B01,2022-01-01,2020-10-01,3173458.328,2821527.4446224403,2.612949e+06,2494853.4733050074,2513529.829678595,5
IN_B01,2022-04-01,2020-10-01,2910705.92,2671569.52796377,2.4380455e+06,2489481.9543644474,2409637.6321896613,6
IN_B01,2022-07-01,2020-10-01,3033813.902,2678724.4627674385,2.5064898e+06,2502307.4341396866,2442487.432731107,7
IN_B01,2022-10-01,2020-10-01,3279642.926,2636097.213372849,2.503848e+06,2502307.434139686,2508878.163249433,8
IN_B02,2021-01-01,2020-10-01,3430452.94,3655061.7619543155,3.8496278e+06,3589219.5199421854,3997561.9347761422,1
IN_B02,2021-04-01,2020-10-01,2449628.931,3026456.5232013892,3.1254298e+06,3833292.3569132686,3437269.198165402,2
IN_B02,2021-07-01,2020-10-01,3988548.5,3065786.5709050773,2.9795325e+06,3938090.8576012608,3822956.8730926514,3
IN_B02,2021-10-01,2020-10-01,3343202.994,3499682.6837054617,3.294833e+06,4271094.401891744,3862121.12573269,4
IN_B02,2022-01-01,2020-10-01,3359287.516,3587901.7323099384,3.3064885e+06,3932292.188044748,3774347.7203547508,5
IN_B02,2022-04-01,2020-10-01,2589152.147,3881065.90376653,3.7875662e+06,4103856.4544234015,4472239.3905150145,6
IN_B02,2022-07-01,2020-10-01,3179525.4,4382254.4357009875,4.285389e+06,4103856.4544234015,4490877.892823279,7
IN_B02,2022-10-01,2020-10-01,2893288.706,3981163.6191444546,4.0188475e+06,4103856.4544234006,4476761.725532636,8
IN_B03,2021-01-01,2020-10-01,461157.891,672985.3722479702,733083.06,698120.0145035284,945351.6780765355,1
IN_B03,2021-04-01,2020-10-01,697492.407,688154.8707140655,677143.56,676272.4492153652,656527.7812659591,2
IN_B03,2021-07-01,2020-10-01,404073.067,582981.4256279804,710849.6,628447.3933247784,724241.2228928506,3
IN_B03,2021-10-01,2020-10-01,505877.968,685023.7031097921,750641.5,719123.3389456167,675667.964029029,4
IN_B03,2022-01-01,2020-10-01,576161.681,697900.1227418955,710952.25,695275.8092202384,499276.1465931088,5
IN_B03,2022-04-01,2020-10-01,604759.6340000001,730571.9694716844,706392.1,717208.6121181331,639584.8028924018,6
IN_B03,2022-07-01,2020-10-01,397359.376,683217.661214308,684478.3,682520.2104272005,559702.7425887287,7
IN_B03,2022-10-01,2020-10-01,290812.331,655930.9585627974,693795.6,675913.3985110965,600699.5916673243,8
IN_B05,2021-01-01,2020-10-01,12180883.07,9434790.483591067,9.033437e+06,12154427.851450471,7525602.630481482,1
IN_B05,2021-04-01,2020-10-01,15163541.23,12594234.860967858,1.0612176e+07,12928505.333468102,7077689.556421325,2
IN_B05,2021-07-01,2020-10-01,15007811.22,13070018.115391256,9.171029e+06,13028294.06784484,6316349.306860462,3
IN_B05,2021-10-01,2020-10-01,16321157.28,14704182.663834069,1.1215935e+07,13077243.595278783,5824886.326447725,4
IN_B05,2022-01-01,2020-10-01,27516315.54,14735293.39030393,1.1979774e+07,13542222.673227627,8111675.064097241,5
IN_B05,2022-04-01,2020-10-01,26565033.28,12511253.023045134,1.1345319e+07,13602881.642185228,8020802.028775871,6
IN_B05,2022-07-01,2020-10-01,25165821.02,15490382.50235795,1.2157621e+07,14620663.360534199,8616627.149080664,7
IN_B05,2022-10-01,2020-10-01,25317662.66,14332946.982342387,1.1656542e+07,15740019.475910015,9655228.470404357,8
IN_B06,2021-01-01,2020-10-01,90692.896,51914.56376650492,23028.705,55353.10774473178,-15425.986302062869,1
IN_B06,2021-04-01,2020-10-01,84201.09700000001,61329.7240200376,52824.16,56537.579198098334,-60104.18098337948,2
IN_B06,2021-07-01,2020-10-01,116875.416,61329.7240200376,28448.764,57147.39895382978,-87228.76151281595,3
IN_B06,2021-10-01,2020-10-01,81357.121,56943.26688305381,52824.16,57147.39895382977,-108550.7188013494,4
IN_B06,2022-01-01,2020-10-01,128431.677,74991.37148040056,26758.803,58702.20903861239,-146609.25041760504,5
IN_B06,2022-04-01,2020-10-01,110887.75,67596.82699615796,52824.16,58870.815232798384,-187275.63314417005,6
IN_B06,2022-07-01,2020-10-01,85634.5,63768.3257478021,28448.764,58832.761435022636,-199575.6908313036,7
IN_B06,2022-10-01,2020-10-01,106157.758,69612.90513159687,52824.16,59919.27350573099,-195424.78323283792,8
IN_C01,2021-01-01,2020-10-01,886198.306,2391463.075079798,2.5627585e+06,2138400.3838538257,2580931.609943703,1
IN_C01,2021-04-01,2020-10-01,1167762.315,2195657.1646448066,2.0307819e+06,2085929.099387337,2209561.2045943886,2
IN_C01,2021-07-01,2020-10-01,994843.993,2135640.637545384,1.9809166e+06,1977930.482370469,2191085.4798733145,3
IN_C01,2021-10-01,2020-10-01,956345.32,2269502.51814015,1.8864511e+06,2002396.734380395,2232265.393417388,4
IN_C01,2022-01-01,2020-10-01,1116335.238,2057739.764369308,1.6732409e+06,1884883.4106353014,1925535.4814579785,5
IN_C01,2022-04-01,2020-10-01,2099375.42,2291862.4941249797,1.7463446e+06,1932678.5425093698,1903035.926308021,6
IN_C01,2022-07-01,2020-10-01,1453282.368,2164279.401899229,1.7736515e+06,2023085.1385148293,1660540.1341286004,7
IN_C01,2022-10-01,2020-10-01,1932938.274,2363993.5939828088,2.0916259e+06,2200065.07464193,1755735.0101758987,8
IN_C02,2021-01-01,2020-10-01,2310033.842,2732837.0368431536,2.5815455e+06,2571001.8768557035,3022679.817315489,1
IN_C02,2021-04-01,2020-10-01,2659312.5,2698766.7058213633,2.6046698e+06,2507678.9530802467,2950875.2263976336,2
IN_C02,2021-07-01,2020-10-01,2639664.77,2695660.095392653,2.5880095e+06,2636160.895683043,3046125.4695153236,3
IN_C02,2021-10-01,2020-10-01,2931023.15,2937456.779646043,2.756744e+06,2987040.578730266,2997513.3747374862,4
IN_C02,2022-01-01,2020-10-01,3135004.4,3179681.5523423925,2.829077e+06,2525600.07856506,3045009.7644807845,5
IN_C02,2022-04-01,2020-10-01,2669584.3,3049269.5544115296,2.8319715e+06,2538753.7570981523,3208054.4316890985,6
IN_C02,2022-07-01,2020-10-01,2594653.22,2769227.8806366827,2.4730095e+06,2512560.9761940558,3128386.5255381316,7
IN_C02,2022-10-01,2020-10-01,3437055.0,2450407.89642841,2.5235332e+06,2508844.4552285476,3169865.284426093,8
IN_C03,2021-01-01,2020-10-01,4622751.933,4684892.336802133,4.421456e+06,4283281.28050744,4335979.541930646,1
IN_C03,2021-04-01,2020-10-01,5258013.86,5021061.519337232,4.743728e+06,4460473.123127787,4305299.266518429,2
IN_C03,2021-07-01,2020-10-01,5220162.19,5215436.268601318,4.8156855e+06,4389666.23547496,4485188.422428504,3
IN_C03,2021-10-01,2020-10-01,5447037.38,5336044.36975483,4.9150215e+06,4279103.920240556,4478149.466765478,4
IN_C03,2022-01-01,2020-10-01,4800591.29,5354438.888338482,4.9404645e+06,4183833.205744979,4550976.380194932,5
IN_C03,2022-04-01,2020-10-01,5005128.55,5350950.67397798,5.0026795e+06,4191279.62566192,4699022.04629609,6
IN_C03,2022-07-01,2020-10-01,4904010.9,5458321.071047603,5.21717e+06,4118522.951396506,4791698.601541564,7
IN_C03,2022-10-01,2020-10-01,4900347.0,5798222.544256736,5.484109e+06,4103856.4544234006,4942845.05383642,8
IN_C04,2021-01-01,2020-10-01,23558.0,51895.87667318811,23028.705,30333.746269322783,-35286.03877611458,1
IN_C04,2021-04-01,2020-10-01,24993.0,50474.83866477214,28448.764,31487.923130126168,-82512.12785744667,2
IN_C04,2021-07-01,2020-10-01,25695.0,69104.47991257123,28448.764,30649.499366296353,-107784.57264581323,3
IN_C04,2021-10-01,2020-10-01,23220.0,46536.09741770127,28448.764,39960.687896385105,-118937.78945077956,4
IN_C04,2022-01-01,2020-10-01,25024.0,68724.26850428022,23028.705,44334.110496867244,-166356.90621608496,5
IN_C04,2022-04-01,2020-10-01,25684.0,51586.379153896036,28448.764,52297.78673004255,-207358.20403516293,6
IN_C04,2022-07-01,2020-10-01,19960.0,63768.3257478021,28448.764,53032.867987411635,-221799.49608430266,7
IN_C04,2022-10-01,2020-10-01,21513.0,67174.3034038324,28448.764,55172.607828103,-225094.56642523408,8
IN_C05,2021-01-01,2020-10-01,817659.113,514322.4205194797,637826.0,375783.0800705325,229267.4634476304,1
IN_C05,2021-04-01,2020-10-01,817329.22,445301.7299561343,356717.72,329817.6200754858,210460.14381219447,2
IN_C05,2021-07-01,2020-10-01,541897.586,421077.7554357813,494715.38,369702.4266773641,217625.01768903434,3
IN_C05,2021-10-01,2020-10-01,507867.741,404227.7961294941,434001.94,357042.27839118143,187007.49662852287,4
IN_C05,2022-01-01,2020-10-01,581093.197,319694.19131626905,331596.56,339570.32255940145,146225.40249563754,5
IN_C05,2022-04-01,2020-10-01,514029.19,360060.99168458127,488313.62,355788.34516598156,80813.51712755859,6
IN_C05,2022-07-01,2020-10-01,746694.262,416832.5314888884,495987.97,366198.89069051936,-131.18991720676422,7
IN_C05,2022-10-01,2020-10-01,580030.311,395313.89289225795,508160.2,372168.2209053636,-6947.621035546064,8
IN_C07,2021-01-01,2020-10-01,6876529.876,6281326.201362285,6.104351e+06,6486272.1446883865,6321871.377652168,1
IN_C07,2021-04-01,2020-10-01,7203182.73,6534683.441199215,6.270545e+06,6486272.144688385,6327169.0064410865,2
IN_C07,2021-07-01,2020-10-01,7192012.389,6612233.608159519,6.414753e+06,6486272.144688386,6347719.426807925,3
IN_C07,2021-10-01,2020-10-01,7277988.803,6582825.848782707,6.5396705e+06,6486272.144688386,6404842.224437386,4
IN_C07,2022-01-01,2020-10-01,7462943.514,7409999.947898599,6.5481605e+06,6535221.672122324,6554480.554726258,5
IN_C07,2022-04-01,2020-10-01,7698021.663,7110959.546882745,6.6135125e+06,6535221.672122324,6651521.739894807,6
IN_C07,2022-07-01,2020-10-01,7820427.252,7615482.061577606,7.2865635e+06,6535221.672122324,6863670.707468629,7
IN_C07,2022-10-01,2020-10-01,7835532.911,8597494.394473987,7.3628325e+06,6535221.672122321,7083108.512492821,8
IN_C08,2021-01-01,2020-10-01,2994800.66,2767588.988945712,2.6987435e+06,2534091.017071281,2715366.7317798138,1
IN_C08,2021-04-01,2020-10-01,3095686.47,2900661.432378601,2.599415e+06,2527479.566466281,2663591.7368408293,2
IN_C08,2021-07-01,2020-10-01,3129238.7800000003,2615156.22149592,2.4769468e+06,2507678.953080247,2634474.3250939995,3
IN_C08,2021-10-01,2020-10-01,3202404.957,2662392.5036010575,2.491812e+06,2507678.9530802467,2648339.0063500702,4
IN_C08,2022-01-01,2020-10-01,3262321.0,2723004.240253748,2.4562098e+06,2507678.9530802467,2698111.3218544275,5
IN_C08,2022-04-01,2020-10-01,3361687.068,2933721.2260040967,2.5416955e+06,2507678.9530802467,2721594.6862121075,6
IN_C08,2022-07-01,2020-10-01,3409386.218,2735769.851254905,2.4771605e+06,2507678.953080246,2813302.506521955,7
IN_C08,2022-10-01,2020-10-01,3423346.5,2951877.944089982,2.4751912e+06,2507678.9530802458,2923500.8623588234,8
IN_C09,2021-01-01,2020-10-01,5980165.096,5217496.365194981,5.1904015e+06,5199732.993212506,5386352.867090076,1
IN_C09,2021-04-01,2020-10-01,5957253.67,5283794.564849866,5.3329365e+06,5437947.76387327,5346982.256451756,2
IN_C09,2021-07-01,2020-10-01,6040357.97,5344142.578941875,5.6195915e+06,5516464.718904145,5161090.891972601,3
IN_C09,2021-10-01,2020-10-01,5912542.58,5774537.956116441,5.8915495e+06,5977160.342782897,5268446.9117447585,4
IN_C09,2022-01-01,2020-10-01,6724011.63,5980250.674469725,6.195958e+06,6456040.7887833845,5366058.462181747,5
IN_C09,2022-04-01,2020-10-01,7048265.352,6512776.834088638,6.3876505e+06,6486272.144688385,5329188.262728155,6
IN_C09,2022-07-01,2020-10-01,7313258.82,6632360.14450646,6.6411445e+06,6486272.144688386,5576841.618189767,7
IN_C09,2022-10-01,2020-10-01,7284556.08,6505115.559914347,6.658724e+06,6486272.144688382,5775945.614358902,8
IN_C10,2021-01-01,2020-10-01,6715169.77,6148134.708781821,6.267842e+06,6456040.788783387,6077402.507925764,1
IN_C10,2021-04-01,2020-10-01,7054394.9,6471852.677139815,6.396109e+06,6486272.144688385,6060133.047202617,2
IN_C10,2021-07-01,2020-10-01,7076079.2,6450902.6958039235,6.549292e+06,6486272.144688386,6096944.531632751,3
IN_C10,2021-10-01,2020-10-01,7330947.25,6723501.775582999,6.393539e+06,6486272.144688386,6201465.799629033,4
IN_C10,2022-01-01,2020-10-01,7413660.99,6695409.409895106,6.1473965e+06,6486272.144688385,6295772.59764412,5
IN_C10,2022-04-01,2020-10-01,7697783.34,6690489.102463701,6.5202345e+06,6486272.144688385,6359404.119355053,6
IN_C10,2022-07-01,2020-10-01,7908509.12,7434672.951349379,6.942249e+06,6535221.672122324,6550535.483207047,7
IN_C10,2022-10-01,2020-10-01,8026779.612,7505406.594532818,7.0796975e+06,6535221.672122321,6756853.914241821,8
IN_D01,2021-01-01,2020-10-01,632073.934,830495.5104591727,713334.3,703806.1508982297,531938.823603645,1
IN_D01,2021-04-01,2020-10-01,777472.906,719324.6111644866,676683.8,669346.4838408959,471510.5717086941,2
IN_D01,2021-07-01,2020-10-01,973930.676,594117.4148735402,703769.94,586644.6257886896,570197.5253995806,3
IN_D01,2021-10-01,2020-10-01,781835.712,597526.9403444522,585754.8,571398.5799932117,648924.0078109205,4
IN_D01,2022-01-01,2020-10-01,797070.579,573417.1716278597,609135.44,547527.8777640839,381594.9616070688,5
IN_D01,2022-04-01,2020-10-01,1347540.465,638466.0601568249,605380.75,575835.9244101079,262128.37214052677,6
IN_D01,2022-07-01,2020-10-01,1039630.338,623670.1125158274,643967.75,647431.0712184176,165672.60787519813,7
IN_D01,2022-10-01,2020-10-01,927418.773,582086.6006827629,644170.2,640915.8546898537,117634.91477918625,8
IN_D02,2021-01-01,2020-10-01,496725.771,493158.0206659041,581489.2,457431.72895753366,358874.5063865632,1
IN_D02,2021-04-01,2020-10-01,623682.88,468045.50450787175,469106.2,463706.34094878467,442494.5443934053,2
IN_D02,2021-07-01,2020-10-01,744873.131,426857.61102659855,481024.62,437311.42903971404,293753.4534433782,3
