unique_id,ds,LightGBM,XGBoost,RandomForest,Ridge,Ensemble
IN_A01,2025-01-01,1662963.4449080278,1.2858718e+06,1581311.413966187,1335124.8873983226,1476227.7282872053
IN_A01,2025-04-01,2049421.285467612,1.6663174e+06,1840881.9037136019,1602877.9490316433,1797259.5703107116
IN_A01,2025-07-01,1862780.3983017302,1.6271304e+06,1728298.0705930009,1835644.4029294625,1759460.3244814866
IN_A01,2025-10-01,1856418.4479830333,1.7536765e+06,1748078.6613705826,2047488.1574255782,1840372.531302999
IN_A01,2026-01-01,2138963.2648248114,1.8376319e+06,1933195.5486878848,2288062.2868998013,2036499.1094450518
IN_A01,2026-04-01,2281890.8074128754,1.6988588e+06,2197824.7336095227,2385926.2156663826,2138311.856962048
IN_A01,2026-07-01,2458956.261658657,1.7830639e+06,2268828.875666173,2409715.867580418,2227761.7631133767
IN_A01,2026-10-01,2473757.1086986656,1.7906344e+06,2340881.260047235,2385898.140482604,2249700.5841361755
IN_A02,2025-01-01,7248519.813744957,7.6212335e+06,7380342.658195788,7205197.719094398,7368864.132230498
IN_A02,2025-04-01,6588192.536865931,7.505298e+06,7321442.484068273,7422877.1367530925,7211587.463701588
IN_A02,2025-07-01,6990000.354619552,7.732961e+06,7397005.035533704,7741202.5045986585,7454917.785693997
IN_A02,2025-10-01,6333215.307799907,7.9572485e+06,7471215.9521047,7999129.071429797,7429494.061874855
IN_A02,2026-01-01,6740350.742656231,7.9467935e+06,7549857.163033398,8302433.76374996,7614275.06266408
IN_A02,2026-04-01,6855861.932927025,8.088562e+06,7491646.0878782505,8478880.388967548,7696977.0923013715
IN_A02,2026-07-01,6571495.030037154,8.0758305e+06,7451392.059837022,8569957.218157679,7633163.588128596
IN_A02,2026-10-01,5953739.826411584,8.0542835e+06,7418127.241353909,8604658.532790098,7476975.385602797
IN_A03,2025-01-01,1948349.904111252,1.7836359e+06,1797082.806734892,1833645.315827528,1838119.0533091163
IN_A03,2025-04-01,2017272.194088563,1.8954156e+06,1794727.6132413612,1965403.4159455812,1909528.9782872768
IN_A03,2025-07-01,2055421.1796385513,1.8850739e+06,1789275.398396853,2033793.4278375893,1929382.3524875254
IN_A03,2025-10-01,2083356.1939799248,1.9449705e+06,1847461.2251166487,2073165.830624754,1976632.2188808993
IN_A03,2026-01-01,2158098.1257788143,2.0191244e+06,2064522.2221446459,2194361.433804797,2104195.6364396242
IN_A03,2026-04-01,2200626.326720443,1.9588982e+06,2214047.4055942334,2221671.8536190223,2150859.6131026754
IN_A03,2026-07-01,2178608.2017154177,1.9673489e+06,2256707.2453023847,2205313.3307628445,2156919.4880594066
IN_A03,2026-10-01,2093615.6519232048,1.9175219e+06,2309834.2787379953,2159412.2255343953,2130520.8172578914
IN_A04,2025-01-01,1545902.2766095032,1.6236211e+06,1456077.7336346803,1360379.2000964112,1497382.5512167583
IN_A04,2025-04-01,1422105.7128324732,1.5087349e+06,1446613.987673545,1352149.326659432,1435247.7327847104
IN_A04,2025-07-01,1496030.988841507,1.515425e+06,1420583.9885131894,1312496.7137716454,1438191.0674333319
IN_A04,2025-10-01,1319299.1358853325,1.4670281e+06,1432212.3417083852,1263876.5283717075,1376990.885911315
IN_A04,2026-01-01,1670510.887229771,1.7025269e+06,1438722.1060615224,1347164.3011478572,1538292.1000604192
IN_A04,2026-04-01,1311052.1829437765,1.5442864e+06,1430894.8125823617,1370495.361745065,1416379.6768873169
IN_A04,2026-07-01,1565782.787985939,1.5067644e+06,1431079.2138979204,1363948.9612776078,1467181.2326618282
IN_A04,2026-10-01,1340810.471779971,1.6425568e+06,1421342.4596813004,1335297.233603987,1436754.2855679074
IN_A05,2025-01-01,50718.833406642996,64856.56,56746.7535477784,148234.15541095694,77087.71427060178
IN_A05,2025-04-01,60178.40711320347,61515.984,57499.18999985988,169935.38830150163,83485.5619809484
IN_A05,2025-07-01,60158.653501651424,61515.984,56715.17969168838,155509.71475609124,80117.5151477107
IN_A05,2025-10-01,74904.21967509738,62673.35,57077.86444761012,108992.9419552784,73967.21533013324
IN_A05,2026-01-01,70309.98915772163,64525.965,58255.46131573236,184047.9198228151,89934.67324084512
IN_A05,2026-04-01,88105.01761262737,61515.984,57566.069090813464,187323.30918265542,93987.16651695201
IN_A05,2026-07-01,73215.16471903454,64920.41,57106.35995825815,161556.29074828606,85506.43809769704
IN_A05,2026-10-01,95526.49877358973,62673.35,57404.417270195365,111647.34919419745,79597.71044098794
IN_A06,2025-01-01,18168208.841538474,1.9334888e+07,20026947.37234914,19850894.797316466,19374904.13654615
IN_A06,2025-04-01,20174769.073892135,1.963948e+07,20262735.59604401,20100695.954929374,20055960.701810084
IN_A06,2025-07-01,20205895.08711137,1.9590202e+07,20634371.225878447,20445853.688693933,20238368.88706584
IN_A06,2025-10-01,19202764.362477235,1.9557098e+07,21044068.539970975,21231495.591202196,20283047.058522336
IN_A06,2026-01-01,19779232.67749905,2.0112264e+07,21396561.56728935,21707276.759174775,20765040.87675181
IN_A06,2026-04-01,20173982.993150014,2.1337088e+07,22071036.08571624,22062311.86732785,21435939.289521046
IN_A06,2026-07-01,19995769.935331255,2.413264e+07,22440723.779848784,22288189.156901155,22228572.472395636
IN_A06,2026-10-01,20385642.785126295,2.2494674e+07,22348102.95471693,22488345.025650427,21942208.118419897
IN_A07,2025-01-01,1836427.6190927431,1.6649655e+06,1595969.2195992132,1480923.9323818213,1645488.397963713
IN_A07,2025-04-01,2102943.288098264,1.7304035e+06,1750938.0678145927,1646104.7640341942,1807861.4770698845
IN_A07,2025-07-01,2065555.1033112605,1.6600616e+06,1654150.3097494172,1772404.269866658,1780094.880521867
IN_A07,2025-10-01,2081808.447788154,1.7108366e+06,1619965.4347703229,1871308.818745121,1807399.0116472198
IN_A07,2026-01-01,2103919.7875703783,1.8566559e+06,1728629.1616115537,2036460.884962583,1916476.644626849
IN_A07,2026-04-01,2075082.7600339265,1.867762e+06,1715903.9525479213,2092860.1655759038,1920617.6590199536
IN_A07,2026-07-01,2098463.0346789495,1.9012308e+06,1741649.9675098578,2098004.17109432,1943194.1396272825
IN_A07,2026-10-01,2126544.263787611,1.9189198e+06,1880045.8682130736,2066206.8242132082,1989034.1413109205
IN_A09,2025-01-01,565925.4170719092,614148.6,597357.5548713624,704271.1770001389,617032.7465916509
IN_A09,2025-04-01,546138.2914193089,567671.8,592122.1686997713,757997.7089685807,611121.5509113204
IN_A09,2025-07-01,519396.23671671574,577154.94,594609.1187996826,772849.2209491045,610952.8296743196
IN_A09,2025-10-01,506047.82818087825,577751.7,589223.7480025442,759926.2663038054,603464.1941965151
IN_A09,2026-01-01,497871.50947667955,543922.0,594817.063742637,853321.920940415,615260.4491676812
IN_A09,2026-04-01,482020.26077848405,521536.2,591273.4004336813,866638.0185796442,607863.1148115938
IN_A09,2026-07-01,495466.42073219485,570627.9,590868.5758880939,846570.0333395326,618477.8059027948
IN_A09,2026-10-01,472056.90813945,562833.0,588972.9477997577,800314.6538836944,600370.89714426
IN_A10,2025-01-01,9572735.096736953,9.036439e+06,9529157.33858506,8908410.385828875,9286090.145251647
IN_A10,2025-04-01,8597841.692815965,8.769415e+06,9711350.931721857,9154053.25892369,9095445.407258535
IN_A10,2025-07-01,9136998.723092709,9.301758e+06,10317375.767265582,9424390.210735492,9594839.132067379
IN_A10,2025-10-01,8910740.768819511,9.47509e+06,10567191.212090839,9802526.98783638,9739573.859393088
IN_A10,2026-01-01,9499825.572758319,9.522424e+06,10590987.571062466,10126306.05066302,9969950.682483094
IN_A10,2026-04-01,9679444.279552968,9.498262e+06,10607331.964685706,10315467.215036541,10053218.258366218
IN_A10,2026-07-01,9899825.803939838,9.465458e+06,10650409.275505655,10419723.288223408,10133849.184285771
IN_A10,2026-10-01,10780885.175806321,9.42275e+06,10627635.828017091,10473590.098785061,10340116.335211067
IN_A11,2025-01-01,697903.1024599078,655595.25,619772.6860766123,585567.5269293669,639787.8714525998
IN_A11,2025-04-01,696473.5483321315,604096.1,608164.3982502965,527660.4546925827,610957.0341992858
IN_A11,2025-07-01,735977.0523049907,622443.8,601460.933181693,454262.9822528226,606952.1302044339
IN_A11,2025-10-01,717733.4606761205,599410.9,591532.7806526901,368172.65759537753,575351.2876600594
IN_A11,2026-01-01,705325.7071078145,586704.44,589843.1962667935,427750.3280501362,581705.8243922938
IN_A11,2026-04-01,704137.9070333896,533747.2,591744.2688124767,430384.9696602733,569776.0180678864
IN_A11,2026-07-01,705269.384276532,568948.94,589091.030630815,412556.9708178374,573884.4899980371
IN_A11,2026-10-01,702118.5771227737,562532.2,591796.5251968029,375272.1850967534,564310.9476987384
IN_A12,2025-01-01,9518611.949100167,1.1609327e+07,10308791.140360754,7568777.337188763,9838983.174273394
IN_A12,2025-04-01,8063388.060653212,1.2763408e+07,10698508.073524471,7951852.911196387,9968400.440141605
IN_A12,2025-07-01,10988658.572888935,1.4540461e+07,10667166.037534824,6868708.713141647,10856402.4151148
IN_A12,2025-10-01,9663126.2947209,1.5463096e+07,10771815.49326493,8049127.111275013,11048020.916059263
IN_A12,2026-01-01,10188981.123330958,1.5292842e+07,10619474.369765382,9052360.403043449,11304852.496937485
IN_A12,2026-04-01,11243186.381295273,1.441467e+07,10596749.172681145,9850873.97742385,11512413.627652263
IN_A12,2026-07-01,10348784.445730282,1.5716835e+07,10709812.408196434,10150979.722838596,11711021.35292833
IN_A12,2026-10-01,11737941.356597597,1.5684303e+07,10635376.39482591,10689477.851402756,12131351.445199199
IN_A16,2025-01-01,362328.5251070544,437539.22,381688.3876428922,418448.8159508058,398490.69256353745
IN_A16,2025-04-01,358431.7110372362,462125.6,388265.69718261954,471832.8253388788,417045.533916729
IN_A16,2025-07-01,359550.2819905653,485604.44,403660.08171947155,482926.97766838316,430028.76421118196
IN_A16,2025-10-01,355246.359722628,464852.6,405362.546007631,455018.30867904646,418446.47593945253
IN_A16,2026-01-01,373458.04458631197,453166.7,399663.59271035856,538232.9313476322,436322.32255095226
IN_A16,2026-04-01,382012.8709076491,428390.53,402018.82307914214,545400.1128673217,434658.9100612501
IN_A16,2026-07-01,368371.8073364932,415638.4,400371.19434492587,519850.6410121905,422265.89887977636
IN_A16,2026-10-01,358225.17773979384,408844.72,399519.70887109323,468193.2565194117,406732.2990978744
IN_B01,2025-01-01,2775376.469027986,2.8135095e+06,2880047.5743892565,3062263.3385387724,2878319.571713813
IN_B01,2025-04-01,2702251.9063882423,2.8814655e+06,2880330.305579113,3085461.641708457,2882267.8523364216
IN_B01,2025-07-01,2762576.554893829,2.8808312e+06,2823919.1828245777,3110242.4653612827,2884983.818351483
IN_B01,2025-10-01,2857634.4263047725,2.9722808e+06,2840609.2399712303,3054365.161544533,2922833.1574762794
IN_B01,2026-01-01,2927037.8814901137,2.9120528e+06,2846629.601665299,3133640.471803413,2943969.2349945838
IN_B01,2026-04-01,2884491.109890982,2.8970288e+06,2850777.9808457885,3146530.2466711337,2934159.165298022
IN_B01,2026-07-01,2993419.9573872113,2.897358e+06,2835847.397358834,3139089.787247717,2954307.5540602305
IN_B01,2026-10-01,2888317.854686248,2.8053425e+06,2805098.1758070537,3097740.065172686,2888594.5010744133
IN_B02,2025-01-01,2530240.4134903653,2.3006688e+06,2255017.4950570427,2700468.7505647712,2428751.9801778235
IN_B02,2025-04-01,2568553.7125097257,2.4970352e+06,2356138.9451359375,3087312.7823870564,2599712.483093123
IN_B02,2025-07-01,2801804.6359212636,2.5716625e+06,2410926.2930627316,3363235.379273031,2750120.4056792385
IN_B02,2025-10-01,2394766.25029728,2.4723208e+06,2413406.321986051,3585674.1618099124,2677261.499658336
IN_B02,2026-01-01,2147310.2895622817,2.4027438e+06,2437668.927888417,3782080.8064696873,2650869.138632564
IN_B02,2026-04-01,2034024.9296971352,2.4052192e+06,2481874.07773907,3830662.6820405656,2648092.168377212
IN_B02,2026-07-01,1919852.7236626702,2.3634788e+06,2526624.6116157565,3807262.274614161,2618985.559822404
IN_B02,2026-10-01,1811983.2092757544,2.3524775e+06,2565447.619347298,3736402.2906081625,2586742.7405829355
IN_B03,2025-01-01,781371.043699144,955382.5,858804.2104484974,787698.542779,848101.5459716583
IN_B03,2025-04-01,790918.0845075296,983475.25,858433.1391284594,819875.0049471764,864043.1624621054
IN_B03,2025-07-01,788625.1548980102,961529.9,897581.6169736135,789010.786271126,863301.2854192377
IN_B03,2025-10-01,775451.7683409734,976271.0,857634.5743688144,771962.6509156157,847959.5432604364
IN_B03,2026-01-01,791686.2883274347,944221.4,883261.5628738684,876332.8129567509,874469.8537784285
IN_B03,2026-04-01,789746.690467266,880299.25,897594.8919255593,908500.2184307547,869860.2024370607
IN_B03,2026-07-01,805981.251761404,923835.1,915705.207913595,900946.5896783639,888096.4653212728
IN_B03,2026-10-01,786998.9998367731,908666.6,914090.302118689,872312.727213643,873177.4294714635
